background/signal,pT GeV,mass GeV,width,ptD,#of constituents
0,25.559,5.143,0.193,0.465,5
0,29.355,5.807,0.194,0.426,6
1,114.887,2.14,0.007,0.969,2
1,121.247,9.46,0.05,0.612,5
0,33.653,6.564,0.181,0.512,5
0,25.12,4.959,0.181,0.389,7
0,25.924,3.332,0.111,0.591,4
1,629.422,51.264,0.053,0.72,12
0,24.641,4.952,0.178,0.508,4
0,21.324,2.807,0.1,0.667,3
0,42.861,9.028,0.187,0.328,10
1,229.521,20.355,0.07,0.492,10
0,46.044,9.204,0.181,0.451,8
0,20.001,3.691,0.165,0.507,4
0,20.079,3.034,0.128,0.451,5
0,23.181,4.251,0.156,0.426,6
0,22.493,2.383,0.093,0.546,4
1,393.157,13.075,0.008,0.981,3
0,24.077,6.236,0.249,0.425,6
1,66.354,3.554,0.036,0.772,3
1,238.852,8.564,0.007,0.989,2
1,333.565,4.49,0.002,0.993,2
1,85.782,9.293,0.043,0.906,3
0,26.813,5.112,0.169,0.519,4
1,54.165,6.572,0.079,0.655,3
1,81.925,7.736,0.049,0.574,6
1,166.118,9.291,0.023,0.928,3
1,280.719,10.171,0.01,0.976,3
0,28.665,3.444,0.113,0.526,4
0,25.814,2.852,0.105,0.565,4
0,25.508,5.986,0.211,0.398,7
1,105.828,3.896,0.016,0.921,3
0,40.589,9.346,0.216,0.442,8
0,38.737,5.977,0.139,0.423,7
1,570.487,41.101,0.025,0.941,8
1,117.446,5.86,0.023,0.907,3
1,24.24,3.12,0.097,0.474,5
1,92.893,9.476,0.052,0.558,6
0,25.479,2.526,0.094,0.615,3
1,208.399,15.008,0.035,0.906,6
0,22.21,4.172,0.173,0.466,5
1,103.774,9.795,0.056,0.904,4
1,498.629,22.784,0.035,0.753,3
0,85.759,15.233,0.145,0.434,8
1,65.651,7.49,0.078,0.573,7
1,247.813,23.795,0.078,0.417,14
0,24.747,4.173,0.135,0.594,3
1,157.053,6.184,0.013,0.97,2
0,23.23,4.925,0.191,0.455,6
0,23.085,4.525,0.19,0.587,3
1,219.496,12.884,0.025,0.919,4
1,197.994,19.537,0.057,0.588,12
1,244.74,17.494,0.03,0.918,4
1,40.655,4.074,0.08,0.585,4
0,24.158,4.808,0.174,0.465,5
1,122.89,7.747,0.031,0.903,3
1,155.818,21.349,0.103,0.423,13
0,21.574,1.971,0.09,0.591,3
1,273.887,20.952,0.035,0.92,6
0,28.537,3.588,0.116,0.437,6
1,38.096,5.055,0.101,0.544,5
1,100.631,14.877,0.125,0.366,13
1,177.534,4.328,0.009,0.943,3
1,196.769,27.391,0.113,0.426,11
1,41.263,0.599,0.015,0.708,2
0,28.484,5.236,0.158,0.417,6
1,77.503,9.994,0.108,0.354,11
0,31.207,6.938,0.209,0.403,7
0,37.121,7.123,0.177,0.326,11
1,38.517,7.886,0.192,0.425,6
0,163.417,7.986,0.018,0.928,4
1,52.024,5.549,0.079,0.569,5
0,23.649,2.843,0.106,0.512,4
0,21.679,4.33,0.178,0.413,6
1,253.019,6.549,0.007,0.949,3
0,22.945,3.634,0.144,0.525,4
0,20.774,3.038,0.112,0.599,4
0,75.65,13.397,0.16,0.446,8
0,27.628,5.406,0.188,0.454,5
1,173.272,16.582,0.085,0.615,6
1,30.894,3.964,0.115,0.497,5
1,20.651,2.185,0.089,0.638,3
0,311.623,12.045,0.01,0.977,3
0,22.91,3.79,0.139,0.542,4
1,21.465,3.743,0.161,0.477,5
1,388.373,22.844,0.022,0.96,4
1,208.304,9.035,0.022,0.758,4
0,20.668,3.769,0.178,0.452,5
1,254.049,14.904,0.029,0.716,5
1,94.484,7.135,0.042,0.567,5
0,22.761,3.497,0.141,0.515,4
1,20.879,3.948,0.171,0.609,4
1,247.487,11.005,0.021,0.924,5
1,23.459,1.225,0.051,0.728,2
0,21.26,4.604,0.204,0.412,6
0,26.096,5.048,0.164,0.51,5
0,29.397,5.34,0.142,0.431,6
1,171.464,12.269,0.026,0.959,3
1,241.74,11.811,0.016,0.969,3
0,21.504,3.253,0.124,0.664,3
1,580.532,7.156,0.003,0.983,3
0,21.476,4.424,0.196,0.516,4
0,24.41,3.348,0.124,0.419,6
1,64.641,4.589,0.055,0.643,5
0,33.87,9.337,0.257,0.384,7
0,20.386,3.813,0.177,0.581,3
1,31.748,3.683,0.081,0.867,2
0,20.78,4.538,0.206,0.421,6
0,26.084,5.348,0.189,0.516,4
1,204.481,16.929,0.055,0.667,10
0,23.823,0.491,0.018,0.781,2
0,24.661,2.389,0.095,0.646,3
0,64.337,9.144,0.126,0.329,11
0,171.938,7.035,0.023,0.805,5
0,22.777,4.203,0.158,0.464,5
1,72.862,10.471,0.107,0.742,4
1,60.152,14.894,0.233,0.312,12
1,309.8,4.722,0.004,0.981,2
1,369.264,26.903,0.025,0.93,6
0,20.298,4.651,0.22,0.45,5
0,47.288,0.0,0.0,1.0,1
1,301.873,30.727,0.071,0.439,17
1,277.385,9.426,0.01,0.941,4
0,895.742,29.194,0.004,0.99,4
1,218.536,11.486,0.032,0.687,5
0,25.941,4.709,0.166,0.367,8
1,32.343,5.186,0.134,0.412,8
1,194.324,32.978,0.145,0.749,4
0,23.132,3.705,0.157,0.428,6
1,66.311,9.322,0.104,0.494,7
1,235.787,20.998,0.027,0.943,4
1,197.344,23.786,0.097,0.394,10
1,63.904,12.757,0.173,0.499,13
1,28.179,2.628,0.054,0.913,2
0,31.848,6.915,0.206,0.423,6
0,22.253,4.808,0.203,0.513,4
1,518.611,7.629,0.003,0.98,3
0,20.599,4.209,0.194,0.421,6
1,766.259,47.034,0.026,0.906,10
0,39.453,8.341,0.198,0.492,5
0,26.69,0.779,0.021,0.667,3
1,613.818,28.34,0.011,0.804,9
1,59.478,9.42,0.128,0.517,6
1,407.366,32.166,0.041,0.706,9
1,25.641,2.386,0.092,0.63,3
0,22.458,3.715,0.137,0.456,6
0,40.586,2.898,0.066,0.519,4
1,196.063,2.775,0.004,0.979,2
0,43.661,6.353,0.097,0.45,7
1,98.967,0.0,0.0,1.0,1
0,27.407,6.807,0.239,0.468,5
1,30.082,4.787,0.129,0.485,6
0,41.871,4.918,0.097,0.516,6
1,114.179,12.058,0.078,0.515,8
0,22.845,4.591,0.192,0.535,4
0,32.468,5.112,0.147,0.474,6
1,474.302,10.482,0.007,0.948,4
1,107.443,0.0,0.0,1.0,1
0,36.588,9.462,0.245,0.386,9
0,27.461,6.322,0.203,0.382,7
0,22.033,3.5,0.146,0.663,3
1,168.023,11.328,0.046,0.666,5
0,22.018,5.297,0.229,0.384,7
0,31.476,6.543,0.177,0.432,6
0,23.86,3.065,0.115,0.455,5
1,58.408,5.474,0.067,0.805,3
1,54.25,6.149,0.09,0.399,7
0,31.412,6.144,0.185,0.408,7
1,33.428,4.629,0.107,0.578,5
0,25.817,5.865,0.222,0.537,4
0,21.825,4.912,0.217,0.525,4
1,32.35,2.644,0.051,0.641,3
1,45.77,6.858,0.126,0.407,7
0,188.739,1.224,0.002,0.981,2
1,23.22,1.985,0.085,0.46,5
1,300.964,31.537,0.094,0.395,14
0,36.105,6.558,0.171,0.399,7
0,22.275,2.757,0.113,0.504,4
1,22.579,5.068,0.221,0.501,4
0,32.031,6.154,0.171,0.391,7
1,212.419,13.023,0.022,0.923,5
1,37.518,6.85,0.169,0.387,8
1,219.441,9.024,0.015,0.952,4
0,39.563,8.129,0.173,0.466,7
1,227.721,13.89,0.023,0.928,3
1,139.239,20.454,0.097,0.516,9
1,25.705,3.548,0.092,0.574,4
0,20.743,4.448,0.191,0.502,4
1,74.338,8.579,0.092,0.427,11
0,20.554,3.861,0.173,0.454,5
0,26.1,4.982,0.176,0.549,4
1,23.432,0.894,0.036,0.584,3
1,62.174,5.682,0.054,0.867,4
1,153.339,24.006,0.125,0.372,11
0,29.005,4.757,0.152,0.536,5
1,65.533,5.236,0.045,0.89,3
0,31.358,7.429,0.213,0.326,10
0,32.133,6.497,0.185,0.397,7
1,53.405,9.109,0.139,0.507,5
0,20.138,4.379,0.199,0.449,5
0,20.562,4.649,0.203,0.452,5
0,20.547,2.938,0.125,0.458,5
0,23.086,3.487,0.148,0.534,4
1,435.233,0.0,0.0,1.0,1
1,21.73,3.738,0.15,0.481,5
1,58.821,0.0,0.0,1.0,1
1,171.291,26.301,0.134,0.414,13
1,205.691,15.778,0.037,0.902,4
1,226.892,10.693,0.012,0.985,2
0,27.488,3.597,0.095,0.518,4
0,27.794,5.518,0.18,0.368,8
0,22.352,4.439,0.191,0.458,5
0,30.673,4.037,0.107,0.464,6
1,152.949,11.448,0.049,0.641,4
1,48.341,6.356,0.103,0.362,9
1,92.172,7.126,0.051,0.577,6
1,48.282,5.397,0.1,0.353,9
0,28.207,4.713,0.149,0.6,3
0,20.351,2.75,0.102,0.518,4
1,52.882,9.809,0.146,0.401,9
1,203.11,25.136,0.089,0.53,15
1,26.818,4.868,0.18,0.581,3
1,290.399,11.239,0.01,0.951,4
0,20.245,4.278,0.198,0.508,4
1,358.037,3.112,0.003,0.976,2
1,146.26,13.946,0.044,0.616,7
1,121.15,14.392,0.093,0.543,9
0,28.189,5.642,0.163,0.415,7
1,548.217,20.401,0.009,0.957,6
0,21.181,4.504,0.199,0.501,4
0,111.073,5.955,0.049,0.468,6
0,39.112,8.426,0.186,0.398,10
0,24.834,4.314,0.157,0.417,6
1,325.211,3.304,0.002,0.987,2
0,20.524,3.622,0.163,0.522,4
0,38.606,9.039,0.223,0.429,7
0,29.478,5.056,0.16,0.383,7
1,214.029,23.008,0.054,0.811,9
1,93.431,8.319,0.072,0.459,8
1,165.455,2.75,0.006,0.954,3
1,147.771,12.145,0.056,0.626,9
1,76.533,7.051,0.047,0.928,3
1,241.64,0.0,0.0,1.0,1
0,27.467,5.936,0.208,0.396,7
0,22.497,2.811,0.088,0.533,4
1,300.95,12.652,0.014,0.952,4
0,45.185,4.104,0.061,0.878,2
0,21.013,3.928,0.175,0.518,4
1,32.376,4.863,0.106,0.545,5
1,64.568,8.481,0.095,0.697,7
0,22.0,4.538,0.193,0.465,5
1,386.527,18.272,0.013,0.966,4
0,20.052,4.172,0.185,0.454,5
1,30.485,3.972,0.125,0.523,4
1,328.979,18.078,0.023,0.887,5
1,51.935,4.448,0.043,0.871,3
1,23.494,3.889,0.14,0.436,6
0,53.216,11.588,0.192,0.512,5
0,194.698,12.64,0.032,0.744,6
0,30.702,5.939,0.186,0.381,7
0,22.944,2.876,0.119,0.512,4
0,23.908,4.751,0.187,0.48,5
0,20.474,3.583,0.155,0.479,5
0,24.245,3.022,0.116,0.419,6
0,24.856,5.142,0.196,0.49,5
0,28.617,3.429,0.108,0.46,5
1,89.475,12.585,0.125,0.338,11
1,208.885,24.988,0.098,0.495,12
1,207.934,17.225,0.047,0.565,8
0,20.731,1.88,0.084,0.646,3
0,27.844,5.029,0.16,0.457,5
0,387.266,52.851,0.105,0.497,17
1,139.689,11.262,0.031,0.913,4
0,22.188,4.736,0.197,0.416,6
0,24.141,3.896,0.147,0.513,4
0,21.8,4.598,0.186,0.421,6
1,101.276,11.78,0.09,0.417,10
0,31.522,4.734,0.124,0.428,7
0,26.065,1.351,0.05,0.581,3
1,142.677,2.422,0.008,0.6,5
1,258.859,19.32,0.034,0.944,3
1,24.162,5.453,0.21,0.51,4
1,52.049,4.373,0.073,0.45,5
0,22.501,4.665,0.183,0.504,5
1,35.204,6.047,0.146,0.43,7
0,26.351,3.5,0.106,0.605,3
1,236.679,3.628,0.006,0.943,3
1,545.328,33.996,0.03,0.769,11
1,252.472,14.447,0.038,0.639,6
0,20.337,3.538,0.153,0.49,5
1,27.809,5.127,0.18,0.536,4
0,22.692,4.137,0.164,0.594,4
0,20.292,3.996,0.173,0.459,5
0,26.842,5.368,0.183,0.369,8
1,250.229,10.26,0.011,0.936,5
1,37.69,2.88,0.055,0.632,3
0,33.766,7.644,0.209,0.341,9
1,256.968,21.026,0.06,0.585,9
1,93.959,17.888,0.169,0.319,13
0,22.681,1.395,0.055,0.608,3
1,225.474,4.887,0.004,0.973,3
1,41.521,8.354,0.181,0.362,8
1,255.468,38.13,0.132,0.364,12
1,36.717,4.814,0.118,0.496,6
1,111.157,10.106,0.053,0.856,5
0,25.983,4.917,0.176,0.432,6
0,54.07,9.14,0.155,0.419,8
1,304.016,24.031,0.052,0.701,9
1,35.714,0.0,0.0,1.0,1
0,22.31,3.72,0.155,0.457,5
1,794.68,28.098,0.008,0.985,3
0,30.531,6.222,0.192,0.371,8
1,107.849,8.749,0.052,0.64,6
1,159.967,25.15,0.134,0.735,4
1,385.175,11.682,0.006,0.986,3
0,24.674,2.665,0.093,0.516,5
0,25.244,4.746,0.164,0.552,4
1,44.807,4.335,0.072,0.579,4
0,27.795,6.409,0.213,0.387,7
1,25.108,4.125,0.163,0.602,3
0,20.458,4.007,0.189,0.469,5
0,26.342,2.094,0.072,0.48,5
0,20.468,4.14,0.191,0.515,4
1,301.503,15.296,0.014,0.927,4
1,221.801,26.428,0.084,0.51,14
0,24.949,4.795,0.167,0.39,7
0,37.696,8.988,0.199,0.367,8
0,20.175,2.6,0.119,0.51,4
1,101.807,0.0,0.0,1.0,1
0,21.357,2.904,0.121,0.464,5
1,23.328,3.643,0.133,0.707,3
0,77.34,12.571,0.128,0.394,9
0,41.758,4.56,0.081,0.656,5
1,132.158,7.534,0.022,0.949,4
0,20.261,3.17,0.128,0.504,4
1,184.44,13.251,0.031,0.913,4
0,29.64,4.647,0.12,0.494,5
0,33.683,8.5,0.236,0.386,7
0,336.96,33.956,0.06,0.476,14
0,24.499,5.305,0.203,0.391,7
0,22.401,3.223,0.119,0.532,4
0,20.863,5.386,0.247,0.415,6
0,27.422,3.76,0.113,0.4,7
1,66.71,4.332,0.052,0.516,5
0,21.333,2.581,0.091,0.527,4
0,21.379,3.734,0.159,0.454,5
0,29.293,2.897,0.091,0.514,4
0,31.878,7.89,0.233,0.412,7
1,243.734,20.032,0.057,0.627,8
0,24.632,4.546,0.161,0.509,5
1,134.686,6.289,0.016,0.946,3
1,58.92,8.58,0.126,0.486,7
0,28.927,5.648,0.176,0.469,5
0,28.48,4.349,0.133,0.362,8
1,90.885,9.498,0.077,0.481,8
0,35.147,6.303,0.155,0.394,7
1,327.428,5.467,0.005,0.973,4
0,28.561,5.014,0.148,0.624,4
0,22.685,4.414,0.17,0.463,5
1,20.134,2.805,0.107,0.433,6
0,21.851,1.723,0.075,0.602,3
1,49.688,5.516,0.088,0.502,5
0,33.144,5.727,0.153,0.372,8
0,25.991,5.3,0.171,0.507,4
0,29.778,0.725,0.022,0.78,2
1,345.363,22.395,0.021,0.956,4
0,45.332,8.748,0.175,0.307,11
0,31.242,6.066,0.162,0.427,6
0,26.69,2.1,0.075,0.739,2
1,242.882,11.786,0.014,0.945,4
0,384.442,33.33,0.068,0.489,17
0,31.429,6.555,0.183,0.414,6
1,263.812,5.01,0.008,0.958,2
1,43.92,1.891,0.028,0.884,2
0,75.275,6.302,0.039,0.897,3
0,27.085,5.422,0.187,0.434,6
1,257.02,21.195,0.026,0.909,5
1,57.277,5.939,0.094,0.42,7
0,20.19,3.378,0.16,0.412,6
0,21.179,4.276,0.198,0.502,4
1,323.19,6.083,0.004,0.99,2
1,649.791,3.431,0.001,0.989,2
0,26.34,5.437,0.175,0.36,8
0,28.737,4.605,0.157,0.558,4
0,38.737,2.226,0.054,0.66,3
1,122.814,22.046,0.158,0.55,7
1,169.328,9.85,0.036,0.679,5
0,29.797,4.349,0.127,0.475,6
1,32.363,4.512,0.122,0.72,3
0,22.166,4.177,0.178,0.448,5
0,22.872,4.443,0.182,0.508,4
0,21.203,3.485,0.112,0.67,3
1,308.993,12.796,0.012,0.962,6
0,27.227,5.172,0.17,0.417,6
1,338.607,6.426,0.006,0.944,4
0,20.849,4.745,0.219,0.418,6
1,137.301,1.706,0.006,0.94,2
1,78.612,9.507,0.108,0.642,6
0,21.195,4.732,0.202,0.471,5
0,24.549,5.36,0.196,0.442,6
1,82.034,5.178,0.045,0.53,5
1,172.65,10.358,0.021,0.706,4
0,36.116,7.859,0.206,0.373,8
0,20.388,4.261,0.176,0.481,5
0,23.574,4.357,0.178,0.462,5
0,32.816,1.072,0.026,0.828,2
0,21.582,4.075,0.164,0.46,5
1,244.714,0.0,0.0,1.0,1
1,79.009,9.394,0.071,0.449,8
1,264.35,17.003,0.043,0.509,8
0,26.483,3.404,0.107,0.519,4
0,21.588,3.965,0.163,0.413,6
1,88.879,13.955,0.124,0.503,11
1,274.331,9.865,0.011,0.963,3
1,1222.971,50.409,0.009,0.977,4
1,317.623,12.504,0.008,0.954,5
0,29.524,4.194,0.132,0.472,5
1,158.236,0.0,0.0,1.0,1
0,26.36,4.745,0.153,0.45,5
0,23.887,4.137,0.148,0.503,4
1,203.095,20.308,0.067,0.581,9
1,190.565,22.771,0.081,0.823,6
0,23.967,3.248,0.125,0.453,5
1,217.26,38.658,0.154,0.409,11
1,43.935,6.203,0.11,0.632,5
0,25.241,4.912,0.167,0.462,5
0,20.987,3.821,0.168,0.49,5
1,60.407,6.215,0.077,0.581,6
0,22.229,5.273,0.22,0.414,7
1,135.186,6.543,0.043,0.604,5
0,21.225,4.245,0.191,0.462,5
0,25.359,4.481,0.161,0.36,8
1,25.463,3.161,0.116,0.658,3
0,20.049,1.944,0.089,0.581,3
1,63.542,10.293,0.139,0.35,9
0,22.833,4.727,0.186,0.392,7
0,28.002,7.007,0.238,0.476,6
0,27.587,5.245,0.175,0.389,7
0,20.212,3.601,0.158,0.483,5
0,20.606,4.286,0.192,0.43,6
1,327.303,26.183,0.041,0.758,9
0,23.216,4.404,0.156,0.456,5
0,20.755,2.646,0.12,0.578,3
1,66.677,9.345,0.112,0.44,6
1,87.993,13.643,0.134,0.521,9
0,22.32,5.032,0.19,0.465,5
0,22.074,4.702,0.191,0.448,5
0,24.638,5.287,0.195,0.383,7
1,101.505,2.956,0.025,0.655,4
1,27.399,4.175,0.137,0.453,5
1,257.44,20.171,0.047,0.884,7
1,271.438,12.509,0.016,0.781,4
1,28.806,3.475,0.101,0.508,5
0,21.198,3.614,0.167,0.526,4
0,21.4,3.54,0.124,0.471,5
1,48.277,3.357,0.035,0.822,3
1,139.109,16.247,0.066,0.634,6
1,95.23,4.07,0.015,0.968,2
1,75.81,12.198,0.136,0.555,6
0,20.517,4.13,0.185,0.47,5
0,23.385,5.05,0.202,0.458,5
1,168.545,17.45,0.068,0.721,9
1,232.285,15.28,0.025,0.933,4
1,74.132,13.548,0.154,0.425,9
1,209.634,18.363,0.047,0.858,7
0,21.44,3.503,0.123,0.557,4
1,304.693,11.274,0.008,0.967,4
0,27.147,1.909,0.066,0.585,3
1,222.728,16.836,0.029,0.909,6
1,159.806,0.0,0.0,1.0,1
1,131.164,12.761,0.08,0.401,10
1,25.481,2.655,0.097,0.528,4
1,926.73,20.289,0.003,0.991,3
0,34.415,8.54,0.231,0.461,5
1,45.212,5.227,0.093,0.451,7
1,34.418,7.892,0.211,0.339,9
0,21.287,4.003,0.155,0.469,6
0,152.707,22.502,0.114,0.506,11
0,27.486,4.87,0.162,0.493,5
1,205.369,16.568,0.064,0.518,7
1,367.529,8.337,0.008,0.95,3
1,116.826,6.467,0.02,0.966,2
1,263.661,10.141,0.01,0.953,4
0,24.92,3.249,0.127,0.469,5
0,21.903,3.016,0.123,0.573,4
0,22.321,4.543,0.181,0.466,5
1,239.675,25.083,0.075,0.491,11
1,202.242,9.927,0.017,0.942,4
0,34.266,7.495,0.203,0.508,5
0,35.387,8.504,0.221,0.335,9
0,28.074,5.886,0.171,0.39,7
1,160.778,12.071,0.047,0.609,8
0,23.31,4.484,0.181,0.476,5
0,23.297,5.809,0.222,0.362,8
1,181.144,19.433,0.078,0.693,9
0,21.513,4.905,0.209,0.475,5
1,70.613,9.812,0.11,0.473,7
0,20.436,3.935,0.18,0.423,6
0,20.985,2.794,0.115,0.598,3
0,28.482,5.893,0.202,0.446,6
1,190.327,20.707,0.072,0.574,12
0,29.793,2.581,0.083,0.469,5
1,34.195,4.536,0.109,0.52,6
1,42.592,6.031,0.137,0.429,7
1,130.833,6.449,0.033,0.857,3
1,193.682,24.677,0.105,0.426,9
0,39.348,7.812,0.187,0.372,10
0,33.327,4.711,0.119,0.403,7
1,181.915,4.847,0.01,0.926,5
0,22.103,4.536,0.18,0.486,5
1,88.055,7.75,0.039,0.951,2
1,286.06,19.437,0.026,0.963,3
1,568.111,38.357,0.033,0.658,10
1,66.597,9.468,0.101,0.45,10
0,31.906,8.186,0.246,0.355,8
1,333.685,12.468,0.008,0.988,2
1,23.339,4.363,0.171,0.505,4
0,20.968,4.106,0.174,0.503,4
1,455.477,19.559,0.012,0.916,6
0,21.651,1.306,0.055,0.598,3
1,286.396,14.205,0.015,0.944,4
0,24.254,4.387,0.172,0.456,5
1,100.144,8.166,0.062,0.524,6
1,588.733,11.978,0.004,0.964,4
0,25.287,5.511,0.209,0.523,4
0,20.938,4.293,0.189,0.512,4
0,25.057,3.7,0.122,0.622,3
0,33.328,7.733,0.216,0.391,7
0,34.264,5.535,0.142,0.548,5
1,156.269,15.595,0.035,0.898,4
1,33.724,5.152,0.113,0.61,4
1,48.566,3.823,0.037,0.944,2
1,250.643,4.277,0.005,0.944,3
1,415.702,27.494,0.039,0.803,8
0,21.531,3.313,0.13,0.534,4
1,316.97,20.072,0.019,0.972,3
0,22.705,3.362,0.127,0.551,4
0,24.827,5.099,0.191,0.4,7
1,109.533,15.811,0.106,0.463,12
1,172.184,6.681,0.024,0.815,4
0,23.214,4.995,0.207,0.449,5
0,37.922,7.117,0.168,0.407,7
0,23.79,3.505,0.112,0.66,3
0,22.192,3.692,0.152,0.527,4
0,46.627,8.813,0.157,0.458,7
1,108.555,7.684,0.051,0.658,6
1,24.853,2.6,0.07,0.687,4
0,22.505,3.0,0.106,0.532,4
1,204.779,16.852,0.066,0.454,9
0,23.441,5.732,0.23,0.415,6
0,21.21,3.79,0.16,0.48,5
0,23.788,3.788,0.129,0.522,5
0,22.868,4.328,0.145,0.491,6
0,24.529,3.769,0.135,0.422,6
1,48.465,1.23,0.011,0.949,2
1,253.596,5.393,0.004,0.992,2
0,24.981,3.251,0.109,0.562,4
0,21.759,3.976,0.15,0.469,5
1,280.702,13.079,0.015,0.952,4
1,93.774,7.183,0.062,0.416,8
0,39.173,8.203,0.191,0.362,9
0,26.543,5.692,0.202,0.428,6
0,21.399,4.414,0.19,0.508,4
1,86.759,12.402,0.123,0.323,13
0,27.232,4.522,0.135,0.411,6
0,22.747,3.928,0.157,0.438,6
1,131.452,19.122,0.099,0.5,13
1,179.671,6.696,0.025,0.714,4
0,28.076,4.056,0.135,0.549,4
1,362.123,14.844,0.026,0.647,8
1,136.486,14.42,0.09,0.463,7
1,341.923,32.894,0.075,0.586,10
1,23.55,1.268,0.044,0.543,4
1,89.697,11.514,0.102,0.503,6
0,22.482,4.419,0.183,0.518,4
1,254.836,14.989,0.051,0.667,4
0,35.947,5.222,0.134,0.614,3
0,23.472,5.314,0.213,0.381,8
1,23.389,4.795,0.192,0.555,5
0,233.722,8.147,0.009,0.957,4
0,24.017,4.96,0.2,0.538,4
0,25.234,1.409,0.051,0.763,2
0,38.76,7.392,0.177,0.35,11
1,117.993,0.0,0.0,1.0,1
0,100.606,8.255,0.062,0.693,5
0,20.887,4.931,0.229,0.503,4
0,24.413,2.69,0.07,0.689,3
1,23.255,5.371,0.219,0.382,7
1,176.843,3.625,0.006,0.933,3
1,71.801,9.271,0.106,0.462,8
1,171.976,0.0,0.0,1.0,1
1,160.534,6.933,0.015,0.971,2
1,385.313,25.893,0.041,0.726,8
1,35.725,4.513,0.118,0.521,4
0,20.626,3.523,0.165,0.466,5
1,28.049,5.234,0.177,0.644,4
0,21.402,3.754,0.143,0.532,4
1,41.776,1.365,0.025,0.775,3
1,41.273,2.3,0.031,0.917,2
0,34.283,6.976,0.171,0.432,6
1,477.277,3.046,0.002,0.971,2
0,42.66,6.289,0.112,0.483,5
1,70.599,12.209,0.152,0.515,4
0,22.674,4.304,0.161,0.393,7
1,88.618,10.257,0.073,0.51,8
1,221.916,6.937,0.008,0.983,2
1,49.178,4.723,0.074,0.531,4
1,79.451,3.364,0.029,0.592,4
0,27.925,4.956,0.151,0.368,8
0,20.511,3.426,0.143,0.504,4
1,197.847,13.27,0.021,0.96,3
1,33.774,3.715,0.083,0.445,6
1,175.781,11.176,0.016,0.964,3
1,94.462,11.33,0.08,0.419,9
1,50.231,9.136,0.165,0.443,6
1,225.618,13.316,0.035,0.602,10
0,22.538,0.513,0.021,0.75,2
0,22.495,4.475,0.179,0.452,5
1,27.618,2.083,0.059,0.484,5
1,375.599,12.472,0.009,0.978,3
0,22.055,5.37,0.233,0.388,7
0,24.465,3.927,0.158,0.592,3
0,64.48,10.706,0.127,0.434,10
1,55.5,7.967,0.102,0.361,10
0,26.724,4.012,0.14,0.668,3
0,24.202,4.109,0.159,0.611,3
0,24.603,3.297,0.124,0.554,4
1,412.677,30.051,0.03,0.904,9
1,163.733,3.168,0.005,0.984,2
0,24.693,4.921,0.176,0.39,7
0,31.098,5.309,0.155,0.466,5
0,25.003,3.256,0.114,0.555,4
0,22.592,4.465,0.184,0.545,4
1,68.519,7.877,0.093,0.547,4
1,160.993,3.277,0.008,0.956,2
0,20.848,4.663,0.21,0.51,4
0,22.788,5.218,0.2,0.457,5
1,75.036,0.0,0.0,1.0,1
0,37.176,5.76,0.136,0.428,6
1,323.436,21.779,0.035,0.898,7
1,42.884,6.239,0.115,0.39,9
1,117.33,8.979,0.031,0.953,3
1,20.596,3.831,0.157,0.532,4
1,45.891,9.403,0.188,0.335,10
0,21.565,4.693,0.2,0.514,4
1,42.411,3.133,0.071,0.584,4
0,21.509,3.967,0.147,0.509,4
1,384.161,31.119,0.032,0.919,9
1,105.491,11.0,0.083,0.475,8
0,23.128,4.955,0.208,0.394,7
0,26.88,5.714,0.193,0.363,8
1,373.633,16.458,0.017,0.941,4
0,33.066,7.279,0.195,0.403,7
0,20.019,4.394,0.214,0.602,3
0,26.578,5.564,0.189,0.471,5
1,322.535,23.409,0.027,0.922,5
1,25.916,1.822,0.07,0.601,3
1,40.059,3.499,0.067,0.467,6
1,60.38,10.496,0.163,0.481,7
0,31.353,6.362,0.195,0.447,7
1,21.858,2.565,0.102,0.442,6
1,60.639,7.716,0.083,0.546,5
1,35.608,6.133,0.133,0.422,6
0,25.126,4.514,0.154,0.62,4
0,21.289,1.34,0.059,0.745,2
0,37.87,5.308,0.112,0.446,7
0,21.975,2.875,0.118,0.39,7
0,21.011,3.342,0.154,0.591,3
1,167.055,9.758,0.051,0.447,8
0,21.908,4.226,0.175,0.428,6
0,28.444,5.055,0.168,0.413,6
0,24.823,4.048,0.14,0.551,4
0,22.005,3.858,0.161,0.471,5
1,126.059,8.155,0.057,0.444,9
1,189.29,16.402,0.051,0.627,8
0,29.254,6.573,0.202,0.399,7
1,172.274,5.465,0.014,0.891,4
1,244.092,22.446,0.047,0.852,6
1,131.099,13.699,0.08,0.806,4
1,64.991,5.915,0.07,0.524,5
0,21.106,4.305,0.177,0.55,6
1,56.006,4.704,0.044,0.841,4
0,28.381,6.19,0.215,0.419,6
1,194.661,0.0,0.0,1.0,1
1,63.456,11.201,0.169,0.482,6
1,276.026,13.665,0.017,0.909,6
1,82.322,6.583,0.068,0.418,7
1,61.404,8.926,0.111,0.415,8
1,124.207,3.28,0.009,0.973,2
0,60.331,15.011,0.23,0.334,10
1,48.828,5.267,0.076,0.431,7
0,55.692,4.038,0.071,0.548,5
1,360.797,67.045,0.167,0.349,23
1,90.593,8.368,0.065,0.517,7
1,236.957,23.188,0.079,0.541,9
0,20.379,3.968,0.189,0.463,5
0,23.821,4.296,0.168,0.51,4
1,246.51,15.245,0.025,0.951,3
