background/signal,pT GeV,y,mass GeV,width,ptD,#of constituents
 1,    21.538,    -2.356,     2.705,     0.096,     0.498,   11
 0,    24.986,     3.184,     2.797,     0.099,     0.659,    4
 1,    23.298,     4.166,     0.000,     0.000,     1.000,    1
 1,    39.174,    -2.132,     5.063,     0.092,     0.587,   15
 0,    36.161,    -0.392,     6.828,     0.151,     0.355,   15
 0,    23.485,     2.057,     5.009,     0.192,     0.271,   16
 0,    20.884,     0.564,     4.323,     0.180,     0.350,   13
 1,   514.703,    -1.545,    31.947,     0.017,     0.956,   11
 0,   148.062,    -0.359,    19.916,     0.066,     0.784,   17
 1,    79.092,    -2.668,     8.218,     0.074,     0.695,    4
 0,    36.524,     0.904,     8.160,     0.204,     0.323,   21
 0,    27.061,     1.765,     5.749,     0.177,     0.285,   18
 0,    21.241,    -1.071,     4.444,     0.180,     0.343,   12
 0,    26.264,    -4.259,     0.000,     0.000,     1.000,    1
 0,    21.762,     4.361,     1.088,     0.049,     0.714,    2
 1,   345.110,     0.481,    22.805,     0.026,     0.938,    8
 0,    33.292,     0.542,     8.227,     0.236,     0.297,   17
 0,    24.535,    -0.434,     5.961,     0.225,     0.297,   18
 0,    21.693,    -0.667,     5.160,     0.210,     0.313,   16
 0,    26.472,     2.560,     6.645,     0.233,     0.378,   11
 1,    37.025,    -4.342,     5.737,     0.142,     0.760,    2
 0,    23.411,     1.177,     2.342,     0.043,     0.828,    6
 0,    26.388,     4.096,     0.000,     0.000,     1.000,    1
 0,    21.702,    -4.321,     4.495,     0.200,     0.608,    3
 1,   802.192,    -0.626,    58.817,     0.036,     0.702,   19
 1,   120.292,    -0.343,    13.170,     0.074,     0.761,   11
 0,    49.082,     0.931,    12.163,     0.222,     0.258,   22
 0,    38.766,     1.537,     6.238,     0.142,     0.337,   17
 1,    54.052,     3.514,     1.218,     0.023,     0.707,    2
 0,    26.765,     1.302,     5.586,     0.168,     0.554,   10
 0,    26.214,    -3.112,     3.043,     0.097,     0.728,    3
 0,    47.345,    -1.055,    12.099,     0.240,     0.329,   17
 0,    23.690,     0.900,     5.863,     0.228,     0.254,   23
 0,    32.042,     0.427,     7.140,     0.187,     0.448,   14
 0,    30.282,    -1.852,     6.237,     0.184,     0.270,   21
 1,    45.442,    -3.528,     4.505,     0.076,     0.839,    2
 0,    20.859,    -1.148,     5.084,     0.224,     0.341,   17
 1,    50.039,     4.263,     0.000,     0.000,     1.000,    1
 0,    38.204,    -4.117,     9.579,     0.245,     0.527,    4
 0,    26.355,     4.155,     0.000,     0.000,     1.000,    1
 0,    20.298,     4.205,     0.000,     0.000,     1.000,    1
 1,   294.466,    -1.149,    25.423,     0.039,     0.925,   13
 0,    34.343,     1.642,     9.592,     0.259,     0.201,   31
 0,    32.079,     1.070,     7.754,     0.213,     0.336,   18
 0,    27.825,    -1.309,     5.810,     0.170,     0.482,   18
 1,    26.136,     2.334,     3.864,     0.125,     0.337,   15
 0,    29.021,    -0.903,     6.711,     0.212,     0.260,   20
 0,    24.715,     1.033,     5.248,     0.190,     0.414,   13
 0,    23.719,     2.007,     4.730,     0.181,     0.294,   17
 0,    33.874,     2.920,     4.779,     0.100,     0.581,    5
 0,    23.081,    -0.246,     5.387,     0.214,     0.328,   14
 1,    36.931,    -3.494,     2.649,     0.044,     0.900,    2
 0,    26.510,     3.981,     0.000,     0.000,     1.000,    1
 0,    20.630,     2.988,     2.748,     0.118,     0.780,    2
 1,  1065.521,    -0.058,    28.544,     0.005,     0.974,    9
 1,    54.461,     3.660,     0.000,     0.000,     1.000,    1
 0,    26.184,    -1.057,     5.792,     0.197,     0.435,   13
 0,    23.613,     1.086,     4.913,     0.177,     0.400,   11
 0,    22.594,    -1.342,     2.949,     0.074,     0.743,    6
 1,    65.069,     3.159,     5.476,     0.061,     0.650,    6
 0,    23.136,    -0.404,     5.445,     0.202,     0.280,   16
 0,    21.065,     0.572,     5.252,     0.232,     0.322,   16
 1,    38.204,    -3.430,     4.597,     0.091,     0.846,    2
 1,   461.056,     0.623,    45.797,     0.034,     0.903,   15
 1,   379.238,    -0.727,    35.159,     0.032,     0.901,   17
 0,    47.432,     0.311,    13.014,     0.253,     0.278,   26
 0,    39.794,    -0.790,     8.646,     0.208,     0.373,   19
 0,    38.184,    -1.997,     9.203,     0.219,     0.229,   28
 0,    32.297,    -1.013,     8.495,     0.236,     0.277,   21
 0,    38.106,    -0.164,     8.531,     0.204,     0.324,   16
 0,    26.997,     0.618,     7.165,     0.242,     0.285,   19
 0,    50.433,     2.994,    10.737,     0.175,     0.476,    5
 0,    20.849,     0.167,     4.685,     0.208,     0.334,   17
 0,    21.789,    -1.618,     5.083,     0.206,     0.242,   24
 0,    28.252,    -1.177,     4.653,     0.138,     0.504,   13
 0,    42.478,    -4.328,     6.022,     0.126,     0.668,    3
 0,    23.220,     4.341,     4.646,     0.198,     0.708,    2
 0,    21.361,    -3.878,     3.444,     0.155,     0.730,    2
 1,    20.948,    -4.495,     0.000,     0.000,     1.000,    1
 1,  1184.619,     0.277,    41.319,     0.004,     0.988,   13
 0,    48.076,    -4.361,    10.057,     0.199,     0.560,    4
 1,    27.694,    -4.273,     0.000,     0.000,     1.000,    1
 0,    22.512,    -4.345,     0.000,     0.000,     1.000,    1
 0,    20.323,     3.543,     1.521,     0.064,     0.797,    2
 0,   308.063,    -1.321,    20.611,     0.021,     0.953,    9
 1,    85.760,    -2.336,    11.122,     0.096,     0.368,   17
 0,    53.856,     2.102,     7.872,     0.110,     0.407,   18
 0,    58.308,     0.925,     5.133,     0.059,     0.624,    7
 1,    20.193,     4.219,     0.000,     0.000,     1.000,    1
 1,   449.112,    -1.434,    43.584,     0.048,     0.523,   18
 0,    62.828,    -0.529,    16.684,     0.238,     0.232,   28
 1,    65.590,    -2.796,    10.963,     0.144,     0.467,    7
 0,    45.472,    -3.913,     8.919,     0.194,     0.707,    2
 0,    29.731,     1.045,     6.061,     0.181,     0.467,   19
 0,    23.721,    -0.638,     4.868,     0.177,     0.270,   19
 0,    33.444,    -2.985,     7.436,     0.204,     0.392,   10
 0,    34.423,     1.116,     6.784,     0.188,     0.322,   11
 1,    41.980,     4.026,     7.897,     0.168,     0.611,    4
 0,    25.498,     1.104,     4.802,     0.157,     0.371,   16
 0,    24.869,     0.351,     5.537,     0.199,     0.274,   22
 0,    30.557,     2.632,     6.387,     0.194,     0.493,   11
 0,    35.965,     3.116,     5.479,     0.130,     0.570,    6
 0,    20.969,     1.858,     4.674,     0.206,     0.294,   20
 0,    40.024,     4.484,     7.020,     0.152,     0.636,    4
 0,    29.739,     3.870,     4.126,     0.137,     0.711,    2
 0,    20.261,     3.347,     2.634,     0.079,     0.572,    4
 0,    30.674,    -4.325,     4.831,     0.144,     0.760,    2
 0,    20.663,     4.353,     3.028,     0.145,     0.711,    2
 0,   257.090,     2.182,    22.806,     0.052,     0.667,   12
 0,    30.785,    -1.754,     7.919,     0.236,     0.238,   24
 0,    28.826,     1.733,     6.858,     0.218,     0.234,   26
 0,    28.602,     0.565,     6.793,     0.229,     0.321,   17
 0,    21.694,     1.080,     5.176,     0.216,     0.330,   13
 0,    20.933,     1.123,     4.230,     0.173,     0.332,   14
 0,    35.537,     4.341,     2.794,     0.057,     0.856,    2
 0,    35.361,    -4.421,     5.834,     0.150,     0.762,    2
 0,    30.842,    -4.344,     0.000,     0.000,     1.000,    1
 0,    25.380,    -3.062,     0.000,     0.000,     1.000,    1
 0,    28.948,    -4.157,     4.247,     0.123,     0.804,    2
 0,    28.008,    -4.330,     0.000,     0.000,     1.000,    1
 0,    27.381,     4.433,     4.618,     0.158,     0.626,    3
 0,    25.950,     3.790,     0.000,     0.000,     1.000,    1
 0,    25.944,    -3.585,     2.424,     0.077,     0.811,    2
 0,    24.961,     4.251,     0.000,     0.000,     1.000,    1
 0,    36.500,    -1.292,     8.336,     0.208,     0.254,   20
 0,    20.338,     1.498,     4.714,     0.209,     0.289,   20
 0,    32.020,     1.058,     4.443,     0.105,     0.790,    4
 0,    39.515,     4.120,     0.000,     0.000,     1.000,    1
 0,    39.511,     4.407,     6.248,     0.157,     0.709,    2
 0,    29.778,     3.170,     2.897,     0.093,     0.714,    3
 1,   682.359,    -0.413,    37.715,     0.012,     0.969,   11
 1,   193.180,    -2.319,    23.041,     0.076,     0.623,   14
 0,    44.786,     3.009,     5.831,     0.081,     0.735,    4
 0,    22.124,    -1.333,     4.274,     0.161,     0.353,   13
 0,    20.107,    -0.437,     4.717,     0.218,     0.366,   17
 1,    24.756,     4.112,     2.505,     0.090,     0.777,    2
 0,    24.044,     3.985,     0.000,     0.000,     1.000,    1
 0,    20.735,    -4.282,     0.000,     0.000,     1.000,    1
 1,    98.918,     3.881,     0.000,     0.000,     1.000,    1
 0,    38.762,    -0.089,     8.778,     0.197,     0.330,   19
 0,    37.105,     1.549,     8.052,     0.197,     0.227,   24
 0,    24.177,    -1.701,     5.307,     0.192,     0.309,   18
 0,    42.931,     4.336,     0.000,     0.000,     1.000,    1
 0,    20.885,    -1.022,     3.794,     0.172,     0.555,    8
 0,    30.271,    -4.051,     3.974,     0.095,     0.858,    2
 0,    20.337,     4.250,     0.000,     0.000,     1.000,    1
 1,   314.792,    -0.117,    21.816,     0.027,     0.946,    7
 1,   130.985,    -2.288,    16.200,     0.078,     0.702,   16
 0,    41.862,    -0.505,    10.068,     0.210,     0.320,   24
 0,    38.112,    -1.184,     9.071,     0.213,     0.376,   14
 0,    36.700,     2.569,     8.716,     0.227,     0.458,   12
 0,    36.430,     0.173,     7.188,     0.164,     0.296,   16
 0,    28.777,     1.271,     5.233,     0.154,     0.636,    8
 0,    24.595,    -1.037,     5.243,     0.191,     0.320,   15
 0,    21.222,     0.626,     5.013,     0.224,     0.344,   12
 0,    25.021,     3.495,     4.072,     0.159,     0.720,    2
 1,   372.925,     1.379,    19.715,     0.026,     0.878,    6
 1,   216.657,    -0.769,    28.769,     0.086,     0.785,   17
 1,    63.183,     3.970,     0.000,     0.000,     1.000,    1
 0,    30.209,    -0.480,     6.077,     0.178,     0.328,   17
 0,    21.160,    -2.579,     5.004,     0.218,     0.468,   11
 0,    26.131,    -2.906,     3.113,     0.101,     0.568,    6
 1,    30.725,    -4.067,     0.000,     0.000,     1.000,    1
 0,   143.436,    -0.310,    11.938,     0.041,     0.864,   12
 0,   105.662,    -0.274,    10.995,     0.050,     0.863,   12
 1,   105.962,     3.927,     0.000,     0.000,     1.000,    1
 0,    63.075,    -0.366,    13.637,     0.200,     0.294,   21
 0,    38.629,     2.561,     9.925,     0.245,     0.431,   15
 0,    40.145,     1.142,     8.906,     0.196,     0.283,   21
 0,    39.010,     0.158,     7.796,     0.165,     0.296,   17
 0,    23.409,    -1.048,     5.960,     0.233,     0.293,   19
 0,    26.764,    -1.669,     6.825,     0.240,     0.288,   17
 0,    20.630,    -1.039,     4.172,     0.188,     0.349,   15
 0,    30.548,     3.674,     6.379,     0.200,     0.673,    3
 1,    29.827,    -3.581,     2.875,     0.066,     0.874,    2
 0,    24.352,    -3.558,     4.852,     0.166,     0.599,    4
 1,    71.746,    -1.791,     9.918,     0.092,     0.467,   20
 0,    43.777,    -0.518,    10.286,     0.226,     0.362,   16
 0,    29.070,     0.319,     7.878,     0.253,     0.312,   16
 0,    21.122,    -1.026,     5.615,     0.253,     0.252,   20
 0,    20.229,     2.117,     4.908,     0.227,     0.271,   20
 0,    37.971,     3.263,     3.284,     0.071,     0.812,    2
 1,    26.450,    -2.905,     3.627,     0.114,     0.693,    3
 1,   582.625,     1.086,    29.761,     0.012,     0.977,    9
 1,    92.138,     2.905,    13.963,     0.112,     0.585,    6
 0,    59.462,     0.433,    11.577,     0.158,     0.330,   24
 0,    33.962,     1.157,     7.799,     0.205,     0.341,   21
 0,    36.040,    -0.193,     8.987,     0.218,     0.300,   17
 0,    34.153,    -1.245,     6.548,     0.165,     0.426,   16
 0,    26.384,     0.864,     4.464,     0.149,     0.369,   12
 0,    23.711,    -1.848,     5.877,     0.221,     0.309,   14
 0,    23.201,    -0.209,     5.937,     0.241,     0.281,   17
 0,    21.882,    -2.369,     4.348,     0.180,     0.311,   17
 1,   670.725,    -1.067,    43.889,     0.019,     0.951,   11
 1,   451.641,    -0.583,    33.136,     0.028,     0.905,   13
 1,    96.996,     3.298,    13.809,     0.105,     0.781,    5
 0,    23.924,     2.246,     4.818,     0.183,     0.265,   22
 0,    23.824,    -1.146,     4.805,     0.169,     0.299,   16
 0,    30.322,     0.616,     7.589,     0.239,     0.411,   13
 0,    21.416,    -0.428,     5.070,     0.215,     0.330,   17
 0,    20.181,    -0.939,     4.300,     0.193,     0.286,   18
 0,    35.985,     4.068,     6.875,     0.187,     0.711,    3
 0,    26.241,    -3.690,     3.878,     0.129,     0.692,    3
 1,    21.851,    -4.081,     0.000,     0.000,     1.000,    1
 0,    20.815,    -3.968,     0.000,     0.000,     1.000,    1
 1,   158.132,     0.388,    18.431,     0.072,     0.858,   12
 1,    63.063,     3.704,    10.355,     0.103,     0.757,    4
 0,    43.077,     0.369,    10.386,     0.226,     0.331,   17
 0,    30.862,     1.936,     7.115,     0.204,     0.271,   23
 0,    23.193,     1.107,     5.715,     0.218,     0.265,   21
 0,    26.412,    -0.253,     5.409,     0.187,     0.346,   16
 0,    29.745,    -3.519,     4.359,     0.138,     0.523,    4
 0,    23.108,    -1.602,     5.158,     0.199,     0.377,   12
 0,    21.934,     3.486,     3.926,     0.151,     0.534,    4
 0,    33.922,     4.343,     4.478,     0.127,     0.729,    2
 0,    23.621,    -4.197,     4.260,     0.176,     0.716,    2
 0,    50.270,    -1.092,    14.309,     0.262,     0.250,   28
 1,    83.084,     3.748,     0.000,     0.000,     1.000,    1
 1,    26.689,    -2.639,     4.259,     0.125,     0.530,   11
 0,    24.777,    -0.385,     6.252,     0.234,     0.285,   21
 0,    34.041,     2.164,     6.765,     0.171,     0.292,   19
 1,    40.358,     2.246,     5.813,     0.087,     0.789,    7
 0,    20.858,    -1.204,     4.355,     0.189,     0.371,   19
 0,    22.759,    -3.651,     4.698,     0.181,     0.517,    4
 0,    25.217,     3.078,     1.378,     0.052,     0.737,    2
 1,   560.186,     0.736,    19.483,     0.007,     0.974,    9
 1,   118.015,     3.035,    13.453,     0.067,     0.559,    6
 1,    86.875,    -2.387,    11.328,     0.110,     0.344,   15
 0,    21.729,    -1.230,     4.431,     0.182,     0.350,   13
 1,   116.806,     3.611,    19.340,     0.134,     0.774,    3
 1,    69.262,     1.323,     7.153,     0.059,     0.761,    9
 0,    33.456,     0.830,     7.458,     0.191,     0.310,   19
 0,    22.357,    -0.992,     4.842,     0.194,     0.298,   21
 0,    21.459,     0.479,     4.870,     0.203,     0.313,   14
 0,    22.038,    -0.405,     4.300,     0.171,     0.299,   14
 0,    25.972,     4.072,     4.860,     0.183,     0.713,    2
 0,    22.480,     4.332,     0.000,     0.000,     1.000,    1
 0,   117.492,    -0.103,    15.545,     0.079,     0.779,   11
 1,    85.336,    -3.933,     0.000,     0.000,     1.000,    1
 0,    22.805,     0.294,     4.567,     0.162,     0.475,   14
 0,    21.057,    -0.999,     5.401,     0.240,     0.303,   16
 0,    21.215,    -1.233,     3.986,     0.170,     0.347,   12
 0,    24.713,     1.170,     4.066,     0.131,     0.621,    7
 1,    30.164,     3.777,     1.119,     0.028,     0.849,    2
 0,    72.134,    -1.104,    14.776,     0.172,     0.390,   23
 0,    29.248,     0.583,     7.557,     0.243,     0.282,   21
 1,    45.239,    -3.072,     1.694,     0.025,     0.825,    3
 0,    22.810,    -1.457,     5.017,     0.195,     0.278,   17
 1,  1141.085,     0.057,    48.097,     0.008,     0.979,   13
 0,    55.610,     1.205,    12.426,     0.196,     0.245,   27
 1,    78.644,     3.724,     0.000,     0.000,     1.000,    1
 0,    23.835,    -1.023,     5.911,     0.231,     0.284,   16
 1,    29.212,    -3.798,     0.000,     0.000,     1.000,    1
 0,    25.241,     3.840,     0.000,     0.000,     1.000,    1
 1,   271.410,     0.688,    24.040,     0.034,     0.895,   11
 1,    73.345,     3.611,     7.071,     0.082,     0.800,    2
 0,    44.174,    -1.215,     7.947,     0.154,     0.352,   13
 0,    20.424,     0.652,     4.258,     0.187,     0.303,   14
 0,    32.762,    -3.852,     8.304,     0.236,     0.562,    4
 0,    27.737,     4.223,     0.000,     0.000,     1.000,    1
 1,   445.518,     0.914,    41.526,     0.040,     0.870,   14
 0,    74.637,    -2.953,    15.812,     0.195,     0.426,    7
 1,    57.456,     3.057,    11.203,     0.167,     0.392,    9
 0,    35.201,    -0.395,     7.844,     0.194,     0.285,   18
 0,    37.668,    -0.239,     8.642,     0.204,     0.330,   17
