background/signal,pT GeV,mass GeV,width,ptD,#of constituents
1,89.856,9.766,0.071,0.655,5
1,82.483,9.908,0.091,0.551,5
0,25.73,4.591,0.159,0.615,3
0,20.726,1.477,0.07,0.722,2
1,81.339,0.0,0.0,1.0,1
1,28.0,2.967,0.096,0.767,2
0,27.319,3.237,0.116,0.719,2
0,26.382,5.166,0.176,0.596,3
0,30.307,5.118,0.119,0.642,4
1,223.619,31.01,0.109,0.572,5
0,21.067,2.559,0.116,0.737,2
0,36.9,6.894,0.179,0.559,4
1,92.448,9.731,0.094,0.67,3
0,32.575,0.0,0.0,1.0,1
0,30.602,2.445,0.06,0.7,4
1,43.971,6.814,0.126,0.614,3
0,43.863,8.628,0.179,0.496,5
0,28.97,4.54,0.154,0.604,3
1,66.14,10.533,0.125,0.53,4
0,27.701,5.084,0.181,0.713,2
1,23.898,0.0,0.0,1.0,1
0,24.55,3.312,0.134,0.707,2
0,21.907,2.273,0.096,0.756,2
0,35.0,2.74,0.071,0.625,3
1,107.9,5.349,0.041,0.704,3
1,80.558,17.905,0.173,0.544,5
0,21.465,1.839,0.083,0.725,2
0,32.946,3.597,0.105,0.59,3
0,33.896,5.667,0.16,0.584,3
0,29.566,3.168,0.092,0.523,4
0,20.321,0.0,0.0,1.0,1
1,49.008,1.469,0.022,0.848,2
0,35.289,4.183,0.11,0.596,3
1,80.874,7.262,0.064,0.597,4
0,33.19,6.097,0.178,0.72,2
1,49.818,0.0,0.0,1.0,1
0,22.005,3.642,0.155,0.52,4
0,21.406,3.218,0.123,0.564,4
1,21.159,0.724,0.029,0.796,2
0,26.857,3.09,0.1,0.787,2
0,22.375,4.184,0.184,0.601,3
1,91.324,10.393,0.102,0.563,4
1,120.232,19.702,0.142,0.496,6
0,30.755,4.777,0.153,0.714,2
0,24.854,0.0,0.0,1.0,1
0,32.053,6.359,0.192,0.618,3
1,89.235,0.0,0.0,1.0,1
1,80.647,0.0,0.0,1.0,1
1,44.995,0.0,0.0,1.0,1
1,36.748,0.0,0.0,1.0,1
1,101.697,11.46,0.11,0.647,3
0,30.009,5.586,0.177,0.734,2
1,55.435,7.231,0.107,0.592,9
0,31.763,5.702,0.157,0.744,3
1,54.316,0.0,0.0,1.0,1
0,29.314,2.423,0.074,0.775,2
1,100.665,21.068,0.185,0.525,4
1,88.5,1.405,0.014,0.779,2
1,52.794,7.248,0.062,0.826,4
0,35.634,5.15,0.138,0.54,4
1,159.233,16.75,0.085,0.536,4
1,117.208,5.925,0.024,0.679,3
1,102.011,0.0,0.0,1.0,1
0,47.127,6.488,0.126,0.56,4
1,38.237,0.0,0.0,1.0,1
1,146.18,19.36,0.092,0.688,4
0,21.489,0.925,0.033,0.839,2
0,21.121,3.389,0.147,0.656,3
1,46.78,6.201,0.114,0.607,4
1,70.128,0.0,0.0,1.0,1
1,28.53,4.444,0.125,0.479,5
1,51.918,7.658,0.123,0.568,4
1,71.784,6.162,0.074,0.578,4
0,28.265,4.621,0.154,0.496,5
1,20.244,2.563,0.118,0.612,5
1,38.663,2.248,0.057,0.722,2
0,47.789,6.832,0.105,0.618,4
1,156.398,1.866,0.011,0.778,2
0,25.911,3.601,0.138,0.707,2
1,29.451,4.193,0.104,0.605,3
0,28.91,0.341,0.012,0.707,2
0,21.856,0.0,0.0,1.0,1
0,23.323,4.282,0.182,0.708,2
1,67.944,7.593,0.089,0.633,4
1,22.332,2.947,0.127,0.733,2
1,33.514,3.402,0.101,0.707,2
1,62.964,4.447,0.07,0.708,2
1,129.341,16.364,0.079,0.783,4
1,36.447,2.077,0.039,0.875,2
0,32.83,5.426,0.154,0.671,3
1,65.442,5.785,0.085,0.712,3
0,31.616,4.333,0.096,0.868,2
1,39.86,4.02,0.094,0.675,3
1,107.975,8.662,0.036,0.949,3
1,83.061,0.0,0.0,1.0,1
1,40.458,8.674,0.211,0.597,3
1,57.602,9.648,0.145,0.548,11
1,176.507,10.609,0.026,0.952,2
1,31.257,3.971,0.099,0.836,2
0,25.697,3.715,0.144,0.707,2
0,23.127,4.676,0.199,0.621,3
0,37.569,4.861,0.11,0.63,3
1,72.07,8.601,0.108,0.513,6
0,20.162,0.0,0.0,1.0,1
1,86.897,10.735,0.104,0.787,3
0,21.054,0.0,0.0,1.0,1
0,23.629,0.0,0.0,1.0,1
1,131.566,13.148,0.073,0.558,5
1,54.463,6.227,0.077,0.726,3
1,60.48,8.373,0.113,0.53,4
1,23.499,0.0,0.0,1.0,1
0,21.732,2.11,0.094,0.724,2
0,24.058,3.897,0.134,0.665,3
1,54.378,4.127,0.046,0.902,2
1,43.239,1.856,0.034,0.715,3
1,95.238,5.878,0.045,0.768,3
0,22.598,2.855,0.098,0.833,2
1,145.517,15.544,0.077,0.71,4
0,22.474,2.567,0.102,0.608,3
0,26.116,4.316,0.163,0.71,2
0,37.363,5.618,0.131,0.785,2
0,30.247,7.374,0.227,0.504,4
0,38.792,7.162,0.164,0.57,4
0,20.329,3.563,0.17,0.723,2
1,80.977,6.727,0.072,0.604,3
1,151.719,0.0,0.0,1.0,1
0,22.203,0.0,0.0,1.0,1
1,55.444,6.855,0.104,0.802,2
0,21.937,2.423,0.108,0.724,2
0,100.361,0.0,0.0,1.0,1
1,58.278,8.094,0.131,0.454,6
0,41.2,4.975,0.105,0.58,3
1,62.121,5.604,0.064,0.73,3
1,192.901,29.635,0.124,0.515,7
0,34.26,2.953,0.075,0.628,3
0,29.744,4.56,0.147,0.579,3
1,51.527,0.0,0.0,1.0,1
0,34.313,6.295,0.172,0.704,3
0,25.205,0.0,0.0,1.0,1
1,37.277,7.71,0.169,0.504,4
1,52.971,6.833,0.102,0.724,3
0,48.228,6.606,0.128,0.548,4
0,36.426,3.528,0.091,0.6,3
0,73.378,10.68,0.132,0.488,5
0,29.04,4.619,0.147,0.534,4
1,50.616,8.312,0.129,0.649,4
0,33.932,5.55,0.109,0.701,4
0,24.473,4.267,0.169,0.592,3
0,34.941,4.766,0.115,0.705,3
1,99.428,16.271,0.135,0.562,4
0,30.939,3.424,0.099,0.593,4
1,132.25,8.94,0.036,0.901,3
1,100.648,8.695,0.064,0.705,3
0,24.918,1.972,0.062,0.562,4
0,28.984,0.0,0.0,1.0,1
1,27.702,3.121,0.071,0.897,2
1,96.175,12.856,0.093,0.609,4
0,201.59,25.137,0.087,0.576,5
0,26.125,5.359,0.183,0.536,4
0,37.133,6.961,0.181,0.539,4
0,35.316,5.526,0.117,0.616,3
0,57.634,5.806,0.065,0.889,2
1,154.224,12.09,0.053,0.638,4
1,150.769,12.472,0.061,0.534,4
1,71.262,3.906,0.034,0.725,4
1,32.356,3.984,0.119,0.605,3
1,23.955,1.034,0.034,0.649,3
1,44.305,3.874,0.064,0.751,3
0,33.774,4.137,0.078,0.768,3
1,60.067,11.714,0.19,0.651,3
1,22.691,0.57,0.021,0.813,2
0,40.518,0.0,0.0,1.0,1
0,35.283,2.368,0.067,0.712,2
0,24.362,1.262,0.046,0.781,2
0,27.199,0.0,0.0,1.0,1
1,43.11,0.882,0.018,0.784,2
0,44.495,4.278,0.077,0.653,3
1,224.43,16.026,0.03,0.955,3
1,295.758,19.662,0.049,0.682,4
0,22.611,1.144,0.05,0.717,2
1,199.724,18.466,0.083,0.555,4
1,79.049,1.602,0.02,0.71,2
1,114.807,19.378,0.142,0.652,4
1,44.277,7.552,0.155,0.491,5
1,24.922,0.0,0.0,1.0,1
1,61.293,3.248,0.024,0.754,3
1,121.308,8.321,0.061,0.685,3
0,21.184,0.0,0.0,1.0,1
1,182.346,21.091,0.077,0.669,6
0,41.794,7.26,0.15,0.493,5
1,132.436,26.375,0.181,0.436,7
1,38.107,1.487,0.026,0.879,2
0,26.131,5.135,0.19,0.723,2
1,57.875,10.53,0.156,0.491,5
0,41.8,7.944,0.17,0.618,3
0,22.41,1.313,0.056,0.736,2
1,108.813,9.213,0.046,0.801,3
1,27.823,0.0,0.0,1.0,1
1,61.913,4.894,0.061,0.6,4
0,23.576,2.747,0.111,0.74,2
1,46.127,6.19,0.127,0.603,3
0,21.484,1.454,0.059,0.787,2
0,21.493,0.0,0.0,1.0,1
0,44.728,9.692,0.201,0.53,4
1,30.807,4.283,0.124,0.774,2
0,46.597,9.261,0.174,0.43,7
0,36.073,0.0,0.0,1.0,1
0,34.386,0.0,0.0,1.0,1
1,39.021,6.334,0.155,0.622,3
0,20.58,0.0,0.0,1.0,1
1,155.431,24.686,0.134,0.593,5
0,31.294,6.819,0.2,0.499,5
0,43.104,4.932,0.109,0.739,2
1,74.13,0.0,0.0,1.0,1
0,36.571,3.639,0.078,0.811,3
0,26.226,4.224,0.151,0.527,4
0,25.573,3.512,0.118,0.59,4
1,86.883,0.0,0.0,1.0,1
0,34.013,6.471,0.183,0.569,4
0,21.964,1.413,0.059,0.761,2
0,22.884,0.946,0.033,0.825,2
1,26.149,3.028,0.115,0.712,2
0,31.677,4.757,0.149,0.71,2
1,150.519,20.046,0.102,0.554,4
1,149.917,19.896,0.104,0.481,8
1,39.834,1.754,0.044,0.707,2
0,32.464,4.937,0.131,0.54,4
1,108.804,1.966,0.017,0.729,2
0,48.761,8.365,0.156,0.48,5
0,59.196,11.276,0.18,0.478,5
0,23.062,1.633,0.052,0.856,2
1,120.32,8.784,0.058,0.757,3
0,42.349,0.0,0.0,1.0,1
0,20.595,4.411,0.193,0.521,4
0,42.277,7.092,0.164,0.616,3
1,187.146,12.778,0.028,0.958,2
0,36.744,7.129,0.186,0.596,3
1,92.673,12.509,0.114,0.635,4
0,23.358,2.994,0.104,0.819,2
0,27.349,3.878,0.139,0.637,3
0,23.105,0.0,0.0,1.0,1
1,72.049,6.9,0.069,0.761,4
1,30.221,3.443,0.099,0.787,2
1,69.907,2.107,0.029,0.74,2
0,22.861,3.001,0.124,0.59,3
0,34.371,4.667,0.126,0.593,4
1,37.88,4.892,0.101,0.678,4
0,27.652,4.288,0.154,0.616,3
1,24.789,1.152,0.046,0.711,2
1,190.958,4.627,0.024,0.712,2
0,21.511,2.54,0.098,0.809,2
0,65.155,11.942,0.163,0.503,5
1,177.166,17.411,0.063,0.759,4
1,44.03,5.181,0.103,0.547,4
1,29.966,0.0,0.0,1.0,1
0,40.328,6.621,0.16,0.644,3
1,80.343,0.0,0.0,1.0,1
0,28.153,5.921,0.186,0.456,5
1,95.512,1.838,0.013,0.869,2
0,60.274,8.545,0.117,0.569,5
1,35.925,3.149,0.077,0.549,4
0,26.037,5.805,0.215,0.489,5
1,25.645,3.566,0.111,0.488,6
0,65.842,15.286,0.216,0.518,4
0,22.15,2.962,0.126,0.527,4
1,41.712,6.7,0.148,0.687,3
0,32.096,6.722,0.202,0.62,3
0,38.07,5.922,0.147,0.636,3
0,25.567,0.0,0.0,1.0,1
0,22.388,2.575,0.098,0.794,2
0,25.264,1.119,0.044,0.708,2
0,23.303,4.381,0.18,0.5,5
0,29.793,4.971,0.154,0.532,4
1,294.671,31.799,0.063,0.563,5
1,481.658,29.642,0.028,0.731,4
1,36.343,4.478,0.11,0.771,2
1,109.053,13.437,0.096,0.508,5
0,29.605,2.303,0.057,0.852,2
1,152.036,9.889,0.047,0.671,4
0,21.126,2.405,0.083,0.857,2
1,26.435,3.487,0.13,0.713,2
0,33.714,4.381,0.111,0.728,3
1,120.784,16.82,0.109,0.557,8
0,26.913,0.0,0.0,1.0,1
1,194.092,0.0,0.0,1.0,1
1,96.401,6.351,0.053,0.823,2
0,28.929,5.159,0.173,0.721,2
1,152.691,23.965,0.144,0.567,4
0,29.071,4.788,0.107,0.744,3
0,29.613,3.456,0.113,0.634,3
1,32.851,7.031,0.185,0.536,4
1,153.459,19.048,0.09,0.559,5
0,27.546,5.592,0.197,0.534,4
1,69.975,2.795,0.035,0.779,2
0,26.271,3.212,0.115,0.519,4
0,24.259,4.372,0.165,0.603,3
0,20.172,2.459,0.118,0.729,2
0,23.653,2.307,0.092,0.588,3
0,31.067,5.482,0.16,0.517,5
1,107.872,8.958,0.054,0.758,4
1,49.359,0.913,0.018,0.734,2
1,52.889,5.747,0.072,0.882,2
1,29.564,1.349,0.046,0.707,2
1,84.038,8.657,0.064,0.779,3
0,28.812,4.835,0.155,0.526,4
1,23.999,2.822,0.113,0.735,2
1,63.173,0.0,0.0,1.0,1
1,36.828,3.326,0.064,0.793,4
1,33.667,2.407,0.07,0.724,2
0,24.883,4.482,0.154,0.575,4
1,79.468,6.159,0.031,0.96,2
1,36.602,0.0,0.0,1.0,1
0,23.135,3.011,0.104,0.61,3
1,79.944,11.978,0.121,0.581,4
1,44.096,0.0,0.0,1.0,1
1,122.362,14.159,0.113,0.664,3
0,20.204,2.702,0.124,0.579,3
1,65.863,11.777,0.163,0.509,5
0,58.191,11.342,0.165,0.487,5
0,32.547,4.499,0.134,0.727,2
0,31.231,0.0,0.0,1.0,1
1,50.32,7.562,0.125,0.551,4
1,145.921,18.975,0.092,0.575,5
0,38.542,2.632,0.061,0.597,3
0,23.715,0.0,0.0,1.0,1
1,156.478,11.212,0.038,0.682,3
0,30.74,2.004,0.049,0.682,3
1,271.194,12.251,0.013,0.979,2
1,52.663,7.521,0.112,0.598,6
1,27.393,2.298,0.079,0.743,2
1,181.416,20.239,0.085,0.663,4
0,47.322,7.082,0.144,0.621,3
0,22.271,0.828,0.035,0.743,2
1,55.895,1.042,0.018,0.747,2
1,89.987,5.248,0.038,0.628,4
1,367.339,7.832,0.021,0.711,2
0,20.358,0.0,0.0,1.0,1
1,84.534,2.23,0.02,0.851,2
1,132.317,0.0,0.0,1.0,1
1,122.808,27.394,0.21,0.393,8
0,66.571,8.293,0.099,0.607,3
1,79.055,11.475,0.126,0.555,4
0,23.574,3.34,0.138,0.722,2
0,25.172,0.0,0.0,1.0,1
0,29.661,0.0,0.0,1.0,1
0,23.137,2.674,0.075,0.888,2
0,37.679,5.971,0.116,0.62,3
1,86.839,18.269,0.173,0.446,8
0,27.809,3.625,0.094,0.859,2
0,20.403,0.0,0.0,1.0,1
1,68.183,0.723,0.009,0.801,2
1,36.129,1.197,0.032,0.687,3
1,275.037,3.415,0.003,0.982,2
0,34.546,7.617,0.203,0.581,3
1,50.123,3.393,0.032,0.944,2
0,29.391,6.466,0.207,0.525,4
0,24.363,1.76,0.056,0.601,3
1,47.029,0.0,0.0,1.0,1
0,37.521,5.181,0.127,0.595,3
0,22.455,2.081,0.065,0.868,2
1,25.394,0.0,0.0,1.0,1
0,20.559,0.0,0.0,1.0,1
0,26.268,0.0,0.0,1.0,1
0,25.297,5.262,0.192,0.512,4
0,53.984,8.973,0.141,0.406,8
0,40.868,4.83,0.093,0.813,3
0,25.491,4.179,0.133,0.538,4
0,45.431,0.167,0.004,0.714,2
0,27.013,1.476,0.052,0.737,2
0,36.127,0.0,0.0,1.0,1
0,39.677,5.518,0.102,0.717,3
1,25.005,4.031,0.132,0.747,3
0,26.684,4.089,0.141,0.607,3
1,93.749,0.0,0.0,1.0,1
1,78.681,3.628,0.023,0.676,3
0,40.511,5.37,0.123,0.678,3
0,20.381,1.784,0.067,0.839,2
0,20.303,2.445,0.096,0.64,3
1,20.01,0.68,0.033,0.735,2
1,49.388,0.0,0.0,1.0,1
1,34.801,4.191,0.106,0.598,4
0,39.206,7.39,0.177,0.742,2
0,20.733,4.205,0.2,0.51,4
1,50.164,0.0,0.0,1.0,1
1,51.648,3.256,0.058,0.726,3
0,27.713,3.268,0.1,0.799,2
0,33.304,4.34,0.113,0.531,4
0,24.215,4.487,0.169,0.508,4
0,25.026,0.0,0.0,1.0,1
1,108.922,5.013,0.033,0.709,3
0,28.739,5.059,0.168,0.733,2
0,57.22,11.84,0.194,0.484,5
1,52.225,7.701,0.118,0.775,5
1,76.756,10.72,0.097,0.6,4
0,24.165,0.0,0.0,1.0,1
0,28.339,2.582,0.089,0.638,3
1,54.419,2.47,0.034,0.709,3
1,111.606,16.751,0.121,0.798,3
0,45.939,8.11,0.167,0.63,4
0,21.039,1.113,0.045,0.801,2
1,77.457,6.507,0.06,0.672,4
0,20.871,3.835,0.169,0.642,3
1,81.092,2.046,0.02,0.693,3
0,35.399,7.898,0.218,0.609,3
0,33.384,0.0,0.0,1.0,1
1,77.88,10.397,0.108,0.542,5
0,29.133,3.179,0.107,0.593,3
1,86.823,9.072,0.064,0.675,4
1,148.807,5.407,0.024,0.801,3
0,27.829,3.704,0.118,0.778,2
0,37.695,5.492,0.135,0.541,4
0,37.924,2.87,0.063,0.615,3
1,108.409,4.428,0.038,0.757,2
1,57.436,2.071,0.033,0.754,2
1,42.681,5.244,0.106,0.562,4
0,22.021,3.475,0.139,0.779,2
1,91.263,0.0,0.0,1.0,1
0,22.187,2.172,0.079,0.819,2
0,21.854,0.186,0.007,0.811,2
1,137.174,12.336,0.044,0.649,4
1,146.282,5.867,0.011,0.983,2
1,201.299,13.258,0.026,0.79,5
1,24.01,3.743,0.122,0.605,3
1,70.709,3.714,0.041,0.837,2
1,23.889,0.0,0.0,1.0,1
1,95.726,10.449,0.096,0.78,2
0,32.826,6.157,0.172,0.553,5
0,20.129,2.172,0.091,0.802,2
0,30.754,4.475,0.136,0.749,2
1,83.098,8.482,0.1,0.69,3
0,30.473,0.645,0.021,0.727,2
0,27.562,4.192,0.151,0.708,2
1,124.827,0.449,0.003,0.868,2
1,57.071,10.329,0.164,0.595,4
0,20.476,0.591,0.024,0.812,2
1,150.681,0.0,0.0,1.0,1
1,171.562,6.523,0.027,0.777,3
0,21.075,0.0,0.0,1.0,1
0,26.76,2.239,0.066,0.83,2
0,35.768,4.671,0.121,0.697,3
0,30.481,3.368,0.102,0.624,3
1,124.623,12.231,0.068,0.657,3
1,51.522,2.111,0.037,0.668,3
0,56.181,9.283,0.141,0.597,4
0,32.596,3.237,0.097,0.72,2
1,29.775,3.543,0.111,0.607,4
1,212.678,15.3,0.035,0.937,2
0,29.955,5.955,0.196,0.712,2
0,27.506,0.0,0.0,1.0,1
0,24.156,3.609,0.148,0.708,2
1,118.411,2.913,0.02,0.811,2
1,46.538,1.641,0.031,0.779,2
1,24.485,0.209,0.008,0.723,2
0,32.055,5.341,0.153,0.76,2
1,93.541,10.413,0.087,0.554,7
0,30.496,5.109,0.141,0.607,3
0,24.333,3.872,0.149,0.583,3
0,27.89,4.08,0.119,0.705,3
0,27.973,0.888,0.032,0.711,2
0,25.146,2.587,0.095,0.592,3
0,29.416,3.917,0.131,0.713,2
0,21.148,3.847,0.18,0.598,3
0,20.535,2.872,0.133,0.737,2
0,25.089,2.087,0.081,0.721,2
1,164.7,18.484,0.074,0.882,2
1,117.262,6.512,0.021,0.746,3
0,26.187,2.615,0.066,0.666,3
1,31.128,2.681,0.085,0.712,2
1,88.924,14.736,0.143,0.671,4
0,29.761,6.303,0.188,0.59,3
0,21.127,3.43,0.133,0.658,3
1,86.539,7.338,0.037,0.723,4
1,22.984,0.0,0.0,1.0,1
0,21.981,3.116,0.112,0.827,2
1,20.447,0.0,0.0,1.0,1
1,29.176,0.0,0.0,1.0,1
1,74.323,8.48,0.078,0.61,5
1,26.796,3.345,0.108,0.748,3
0,37.319,4.41,0.106,0.604,3
0,21.118,1.811,0.085,0.711,2
0,21.545,2.674,0.122,0.717,2
1,138.137,8.879,0.036,0.759,4
0,27.236,0.0,0.0,1.0,1
1,46.73,0.0,0.0,1.0,1
0,22.222,0.0,0.0,1.0,1
0,30.372,4.147,0.097,0.865,2
1,213.634,17.367,0.052,0.626,5
0,31.003,4.46,0.104,0.857,2
0,41.64,9.006,0.203,0.48,5
0,22.628,2.957,0.129,0.711,2
0,26.938,0.0,0.0,1.0,1
1,92.85,5.439,0.042,0.864,2
0,24.997,3.372,0.11,0.814,2
0,24.657,3.244,0.117,0.58,3
0,52.306,2.005,0.038,0.711,2
1,150.242,12.148,0.047,0.696,4
1,57.614,6.395,0.073,0.71,3
1,96.777,5.943,0.042,0.688,3
0,38.273,7.42,0.186,0.601,3
1,40.564,0.0,0.0,1.0,1
0,21.598,3.798,0.174,0.628,3
1,63.116,0.0,0.0,1.0,1
0,36.29,5.789,0.131,0.811,2
0,24.423,2.365,0.088,0.763,2
1,53.717,0.0,0.0,1.0,1
1,78.577,0.788,0.008,0.807,2
0,27.888,0.0,0.0,1.0,1
0,32.584,6.285,0.174,0.503,4
1,47.495,5.613,0.105,0.774,2
0,40.46,6.796,0.157,0.526,4
0,27.915,0.0,0.0,1.0,1
0,54.917,10.777,0.175,0.478,6
1,32.106,0.0,0.0,1.0,1
0,20.048,2.628,0.113,0.694,3
1,46.685,5.067,0.089,0.564,4
1,102.851,2.807,0.006,0.988,2
0,21.424,2.276,0.085,0.824,2
0,30.427,2.221,0.066,0.598,3
1,77.302,6.788,0.065,0.614,6
0,27.741,4.598,0.161,0.722,2
0,26.319,3.155,0.12,0.707,2
1,70.575,0.0,0.0,1.0,1
0,28.439,4.503,0.148,0.749,2
1,42.276,6.913,0.141,0.609,7
1,193.103,8.07,0.017,0.803,3
0,20.148,3.022,0.146,0.721,2
1,22.435,1.724,0.074,0.62,3
1,88.085,13.225,0.133,0.695,3
0,20.715,3.08,0.121,0.637,3
1,39.139,5.088,0.106,0.471,5
1,55.387,7.452,0.088,0.689,4
1,78.111,4.155,0.035,0.656,3
1,87.22,1.987,0.013,0.918,2
1,25.084,2.838,0.111,0.608,3
1,178.805,11.707,0.05,0.724,4
1,221.197,13.39,0.026,0.802,3
1,79.532,0.0,0.0,1.0,1
1,79.227,2.653,0.029,0.788,2
1,57.594,5.056,0.047,0.667,3
1,54.007,11.565,0.19,0.425,7
1,60.012,4.17,0.039,0.687,3
1,124.464,7.001,0.032,0.916,2
1,28.422,3.965,0.134,0.659,3
1,72.557,6.876,0.076,0.616,4
0,23.739,3.446,0.139,0.491,5
0,33.813,1.875,0.049,0.616,3
0,21.36,0.0,0.0,1.0,1
1,91.057,4.2,0.039,0.8,2
1,20.028,2.812,0.1,0.625,3
1,27.565,5.2,0.119,0.686,3
0,27.947,3.852,0.132,0.533,4
1,22.954,3.894,0.153,0.511,4
0,28.65,2.831,0.068,0.875,2
1,34.84,3.459,0.086,0.788,2
0,24.282,2.777,0.111,0.725,2
0,20.648,0.0,0.0,1.0,1
0,26.572,3.545,0.128,0.643,3
0,51.043,10.395,0.185,0.583,3
0,21.463,4.383,0.185,0.605,3
0,21.785,0.0,0.0,1.0,1
0,36.818,7.022,0.174,0.553,4
1,168.439,13.868,0.034,0.956,2
1,124.331,13.93,0.078,0.867,2
0,26.426,4.209,0.157,0.598,3
0,23.535,2.583,0.067,0.903,2
1,25.466,3.83,0.087,0.767,3
1,73.434,11.51,0.115,0.636,4
1,27.727,3.76,0.087,0.633,3
0,26.533,3.323,0.101,0.605,3
0,24.273,2.501,0.102,0.713,2
1,52.146,7.797,0.132,0.778,2
1,31.202,4.664,0.118,0.816,3
1,91.335,6.669,0.045,0.668,3
1,30.142,3.36,0.086,0.839,2
0,26.645,5.112,0.189,0.622,3
1,36.008,5.615,0.132,0.635,3
0,24.043,3.021,0.116,0.752,2
1,31.452,0.0,0.0,1.0,1
0,31.719,1.916,0.056,0.752,2
1,41.226,0.0,0.0,1.0,1
0,63.288,10.122,0.151,0.437,6
0,28.964,4.86,0.151,0.523,4
1,45.19,2.358,0.025,0.763,3
0,34.024,6.265,0.167,0.64,3
0,20.991,2.082,0.096,0.727,2
0,25.35,0.0,0.0,1.0,1
1,73.029,0.0,0.0,1.0,1
1,55.679,3.151,0.048,0.799,2
0,27.499,4.7,0.137,0.749,5
1,37.215,2.177,0.051,0.703,3
1,187.686,12.039,0.039,0.832,4
0,23.752,1.415,0.041,0.872,2
1,59.652,6.042,0.086,0.731,3
0,25.472,2.969,0.104,0.771,2
1,128.713,12.35,0.066,0.683,6
0,34.21,3.396,0.064,0.889,2
1,20.068,2.289,0.114,0.707,2
0,20.176,0.898,0.044,0.709,2
1,151.86,20.783,0.104,0.699,4
1,60.979,13.48,0.215,0.501,5
0,45.048,4.997,0.089,0.608,5
0,22.783,3.326,0.141,0.609,3
0,41.263,5.398,0.115,0.534,4
0,25.808,3.073,0.117,0.718,2
0,30.44,4.085,0.103,0.839,2
1,42.841,3.989,0.059,0.895,2
1,255.565,18.883,0.053,0.718,8
1,91.866,6.479,0.034,0.94,2
1,41.715,4.685,0.089,0.593,4
0,25.941,3.293,0.123,0.662,3
1,219.521,5.041,0.005,0.986,2
0,20.713,3.73,0.157,0.712,3
0,20.47,0.0,0.0,1.0,1
1,153.841,11.706,0.056,0.827,3
1,32.179,2.097,0.036,0.693,3
1,43.05,4.123,0.07,0.606,3
0,35.039,6.153,0.148,0.638,3
1,56.482,8.975,0.119,0.634,4
1,106.123,16.349,0.124,0.628,5
0,25.017,3.871,0.14,0.654,3
0,27.193,0.0,0.0,1.0,1
0,30.903,1.199,0.032,0.808,2
0,31.952,4.811,0.149,0.711,2
0,29.446,4.002,0.128,0.632,3
1,82.99,10.165,0.099,0.821,2
0,46.906,6.434,0.133,0.578,3
1,177.285,7.453,0.011,0.982,2
1,86.124,5.745,0.065,0.723,2
1,83.676,11.168,0.103,0.602,4
0,22.204,0.0,0.0,1.0,1
1,62.842,10.567,0.133,0.583,4
1,25.197,0.0,0.0,1.0,1
1,66.849,7.475,0.076,0.659,3
0,97.619,15.915,0.146,0.571,4
1,158.821,5.531,0.011,0.976,2
0,23.17,3.904,0.149,0.612,3
1,112.043,7.2,0.029,0.836,3
0,21.214,2.763,0.086,0.884,2
1,67.882,8.6,0.1,0.608,5
1,76.104,4.669,0.043,0.87,2
0,20.904,4.063,0.191,0.614,3
1,59.29,4.999,0.065,0.579,4
0,51.61,5.002,0.071,0.697,4
1,119.47,8.601,0.03,0.688,3
1,47.309,4.378,0.087,0.743,2
1,175.559,15.205,0.077,0.513,6
0,73.978,10.845,0.11,0.607,4
0,51.828,6.815,0.097,0.584,4
0,43.954,7.541,0.17,0.603,3
0,26.647,4.081,0.137,0.773,2
0,26.165,5.138,0.186,0.681,3
1,99.719,10.193,0.064,0.656,4
1,43.145,6.782,0.144,0.625,4
0,28.325,3.195,0.106,0.602,3
0,25.813,4.456,0.171,0.71,2
1,180.115,13.56,0.054,0.614,4
1,24.437,4.292,0.125,0.559,4
1,48.035,9.567,0.192,0.486,6
0,21.717,4.388,0.187,0.535,4
1,30.358,1.411,0.037,0.828,2
0,32.952,5.884,0.172,0.465,5
0,25.943,2.72,0.097,0.64,3
0,32.886,4.846,0.136,0.466,6
1,50.221,3.514,0.05,0.864,2
1,61.761,5.418,0.039,0.949,2
0,31.339,4.12,0.098,0.847,2
1,31.182,3.266,0.104,0.711,2
1,48.66,7.994,0.139,0.513,4
1,152.825,4.226,0.021,0.766,3
0,26.776,4.13,0.143,0.597,4
1,77.076,0.911,0.012,0.723,2
0,28.422,2.338,0.082,0.708,2
1,48.991,0.0,0.0,1.0,1
0,30.307,0.0,0.0,1.0,1
0,21.473,2.438,0.103,0.764,2
0,23.116,3.883,0.166,0.707,2
0,35.298,3.979,0.106,0.513,4
0,28.288,4.155,0.132,0.701,3
1,114.727,7.174,0.032,0.682,3
1,99.64,10.034,0.056,0.625,6
1,29.333,2.425,0.063,0.645,3
0,45.934,2.938,0.056,0.786,2
1,74.236,0.0,0.0,1.0,1
0,58.702,13.55,0.221,0.641,3
1,53.011,0.0,0.0,1.0,1
1,57.957,1.236,0.019,0.781,2
1,58.208,6.054,0.078,0.789,3
1,55.026,0.0,0.0,1.0,1
0,21.611,0.209,0.009,0.749,2
1,132.231,0.0,0.0,1.0,1
1,133.881,6.923,0.04,0.688,4
0,20.885,3.972,0.183,0.518,4
0,20.585,1.868,0.086,0.741,2
0,22.875,0.0,0.0,1.0,1
1,49.859,3.942,0.079,0.711,2
0,27.326,3.774,0.129,0.623,3
0,24.262,0.0,0.0,1.0,1
0,26.207,0.558,0.019,0.781,2
