background/signal,pT GeV,mass GeV,width,ptD,#of constituents
0,21.525,3.444,0.144,0.524,4
1,229.238,23.136,0.074,0.492,12
1,255.169,7.366,0.007,0.959,3
0,22.035,3.396,0.141,0.429,6
1,488.044,12.264,0.008,0.936,4
0,24.575,4.73,0.176,0.522,6
0,22.514,3.633,0.133,0.459,5
1,27.288,4.437,0.16,0.56,4
0,22.931,4.736,0.166,0.464,5
0,20.517,3.763,0.174,0.668,3
1,256.42,14.797,0.021,0.764,6
1,34.504,6.232,0.162,0.404,8
1,534.536,13.17,0.004,0.764,3
0,20.898,3.784,0.157,0.365,8
1,20.534,3.52,0.161,0.508,4
1,163.566,26.037,0.138,0.719,5
0,23.507,5.563,0.224,0.452,5
0,230.08,9.234,0.011,0.972,4
0,24.592,3.795,0.15,0.427,6
1,71.236,2.722,0.016,0.927,4
0,20.642,4.051,0.189,0.517,4
0,22.616,4.264,0.173,0.412,6
0,23.083,4.456,0.182,0.45,5
0,27.984,3.697,0.075,0.604,4
1,43.816,5.601,0.099,0.456,8
1,187.519,1.648,0.002,0.98,2
0,33.84,3.158,0.073,0.517,5
1,54.275,5.461,0.074,0.503,7
1,129.209,19.728,0.142,0.355,12
0,20.114,3.867,0.175,0.494,5
1,115.822,0.0,0.0,1.0,1
0,20.725,4.45,0.208,0.463,5
1,57.227,7.282,0.1,0.49,7
1,48.018,5.525,0.09,0.543,5
0,20.313,3.108,0.118,0.493,5
1,121.645,10.734,0.058,0.698,7
0,27.791,5.754,0.192,0.394,8
1,30.198,4.914,0.143,0.656,3
0,20.756,4.099,0.169,0.435,6
1,200.544,16.433,0.07,0.482,10
1,44.471,5.494,0.099,0.675,5
0,20.916,4.614,0.196,0.419,8
1,101.434,10.137,0.063,0.869,6
1,45.059,6.498,0.125,0.456,6
1,42.411,5.3,0.087,0.405,8
0,33.357,7.765,0.218,0.464,6
1,249.423,18.528,0.054,0.577,8
1,49.55,10.748,0.182,0.396,8
1,198.715,7.71,0.012,0.945,3
0,24.964,5.608,0.197,0.359,8
0,22.183,4.578,0.194,0.451,5
0,32.965,4.943,0.138,0.366,8
0,29.246,6.482,0.21,0.481,6
0,32.169,6.732,0.177,0.484,6
0,22.922,4.465,0.189,0.583,4
0,20.766,3.912,0.156,0.41,7
1,20.03,3.811,0.139,0.451,5
1,33.622,5.354,0.114,0.525,6
0,22.973,5.372,0.229,0.413,6
0,20.095,5.581,0.258,0.384,7
0,24.525,4.26,0.147,0.59,4
0,27.356,5.887,0.189,0.538,6
0,21.869,3.472,0.15,0.452,5
0,24.152,5.22,0.199,0.391,7
0,21.682,5.143,0.224,0.449,5
1,122.199,8.728,0.042,0.636,7
1,80.485,10.444,0.105,0.392,11
0,142.277,8.927,0.028,0.895,4
1,109.147,11.463,0.072,0.433,11
1,83.938,11.666,0.087,0.423,11
0,27.062,4.976,0.167,0.429,6
1,39.795,6.726,0.155,0.556,4
1,32.162,7.587,0.224,0.363,8
0,39.639,8.74,0.194,0.437,6
0,27.365,4.924,0.172,0.385,7
1,148.265,14.195,0.041,0.927,5
1,98.204,11.172,0.084,0.587,9
1,56.416,6.946,0.078,0.63,4
0,34.286,7.305,0.181,0.533,7
1,39.772,7.778,0.19,0.478,6
1,273.131,14.377,0.016,0.934,6
1,268.218,28.833,0.071,0.56,13
1,190.63,14.43,0.026,0.898,6
0,23.032,4.395,0.164,0.359,9
0,20.564,4.196,0.188,0.417,6
0,23.95,3.37,0.132,0.492,5
1,134.704,6.692,0.033,0.597,9
1,152.666,8.985,0.019,0.973,2
1,89.465,7.775,0.065,0.537,7
1,27.119,6.636,0.227,0.422,8
0,22.943,3.224,0.104,0.619,4
0,31.3,7.972,0.237,0.411,7
1,81.925,7.736,0.049,0.574,6
0,27.838,4.818,0.146,0.435,7
0,23.404,3.35,0.142,0.477,5
0,25.628,4.735,0.163,0.381,7
0,21.151,4.132,0.168,0.38,8
1,125.906,11.017,0.047,0.903,3
0,31.407,7.805,0.242,0.388,7
1,342.626,17.137,0.017,0.963,4
0,30.534,6.854,0.203,0.442,6
0,20.635,3.885,0.173,0.457,5
0,21.519,4.761,0.195,0.427,6
0,23.16,3.678,0.132,0.452,5
1,226.145,9.59,0.014,0.961,5
0,41.615,4.045,0.086,0.432,6
1,118.621,19.875,0.111,0.716,11
1,192.197,9.643,0.02,0.952,3
1,42.159,8.539,0.172,0.406,8
0,34.843,6.806,0.172,0.369,8
0,23.35,5.081,0.199,0.514,4
1,71.633,2.385,0.019,0.585,5
1,570.589,14.736,0.007,0.958,5
0,23.291,4.437,0.156,0.461,5
1,90.593,8.368,0.065,0.517,7
0,21.745,3.605,0.144,0.532,4
1,162.786,13.246,0.05,0.601,9
1,231.197,27.341,0.076,0.877,5
0,27.939,4.759,0.158,0.492,5
1,79.732,1.924,0.01,0.956,2
0,34.814,7.781,0.191,0.364,9
0,23.961,4.566,0.146,0.505,5
1,109.023,4.815,0.012,0.923,4
1,56.498,6.353,0.058,0.865,3
0,24.517,1.436,0.042,0.739,3
1,132.069,8.618,0.024,0.95,4
0,20.525,3.819,0.177,0.423,6
0,30.005,5.824,0.179,0.552,4
1,62.034,7.58,0.091,0.839,3
1,354.915,18.324,0.014,0.959,3
0,38.001,4.123,0.094,0.388,8
0,20.274,4.155,0.18,0.393,8
1,622.614,17.215,0.005,0.888,3
0,21.052,4.643,0.202,0.442,6
1,32.995,2.618,0.072,0.572,5
0,20.092,3.951,0.184,0.43,6
1,26.736,4.371,0.131,0.429,6
0,27.473,4.195,0.136,0.419,6
1,195.383,16.346,0.06,0.671,10
1,41.731,2.595,0.054,0.543,4
0,21.868,3.794,0.152,0.454,5
1,363.623,11.583,0.011,0.96,4
1,34.378,4.585,0.125,0.509,6
1,128.094,12.102,0.079,0.41,9
0,20.277,3.842,0.176,0.452,5
0,20.361,4.599,0.214,0.424,6
0,21.04,4.763,0.215,0.409,6
1,36.955,4.52,0.09,0.789,3
1,54.277,6.202,0.088,0.547,6
1,69.483,8.279,0.088,0.487,8
0,27.892,4.374,0.126,0.457,5
1,243.931,10.116,0.015,0.915,5
1,469.766,10.261,0.005,0.958,4
1,43.474,7.0,0.147,0.692,4
1,52.782,0.0,0.0,1.0,1
0,33.248,6.019,0.172,0.466,5
0,28.746,5.64,0.178,0.344,9
1,130.217,14.509,0.063,0.563,9
0,28.846,5.096,0.152,0.39,7
1,329.951,10.022,0.006,0.983,3
0,40.489,10.118,0.229,0.304,13
1,25.403,4.44,0.149,0.391,8
1,290.309,9.402,0.01,0.946,4
1,163.07,21.306,0.106,0.371,13
0,28.373,6.21,0.204,0.414,7
0,32.441,6.395,0.186,0.388,7
0,28.368,5.733,0.194,0.46,5
0,29.143,6.014,0.186,0.392,7
1,42.604,7.179,0.14,0.433,7
0,36.525,5.359,0.132,0.426,6
0,25.007,4.443,0.16,0.58,3
0,33.141,5.72,0.165,0.419,7
1,435.113,12.926,0.005,0.977,4
0,21.625,1.002,0.041,0.779,2
0,21.397,3.02,0.127,0.478,5
1,415.633,22.572,0.022,0.797,6
1,26.666,0.387,0.014,0.729,2
1,195.471,8.307,0.018,0.93,5
1,113.262,9.313,0.037,0.948,3
0,69.002,13.935,0.167,0.307,15
1,81.69,6.289,0.056,0.538,7
1,277.654,12.562,0.014,0.962,3
0,24.325,4.062,0.151,0.419,6
1,30.223,4.811,0.128,0.455,6
0,20.699,3.334,0.141,0.465,5
0,22.471,1.969,0.08,0.503,4
0,138.687,10.248,0.046,0.589,8
1,38.543,0.0,0.0,1.0,1
0,22.277,4.537,0.192,0.474,6
1,529.162,82.558,0.13,0.435,21
0,20.892,1.985,0.075,0.655,3
0,27.831,5.69,0.183,0.387,7
1,152.141,15.914,0.05,0.593,9
1,195.972,1.96,0.002,0.986,2
0,25.608,3.572,0.115,0.461,5
0,97.393,15.482,0.148,0.31,13
1,176.685,3.486,0.007,0.961,3
1,325.908,7.598,0.008,0.953,3
0,24.093,5.792,0.219,0.388,7
1,565.327,29.284,0.013,0.892,5
1,185.426,30.001,0.124,0.381,14
0,23.07,4.419,0.185,0.419,6
0,27.39,5.214,0.152,0.425,7
1,157.329,14.308,0.042,0.915,4
0,23.877,5.005,0.196,0.427,6
0,44.043,5.597,0.089,0.492,7
1,105.294,11.654,0.082,0.456,10
0,25.36,3.122,0.089,0.694,3
0,21.545,3.245,0.144,0.591,3
0,39.686,7.855,0.183,0.309,13
1,63.223,4.223,0.048,0.535,6
1,552.924,18.679,0.006,0.964,3
0,33.962,6.134,0.161,0.504,4
0,31.343,6.186,0.179,0.33,10
1,91.662,6.997,0.05,0.58,6
0,21.781,4.694,0.206,0.43,6
1,24.076,5.781,0.227,0.404,8
1,180.34,0.0,0.0,1.0,1
1,447.117,12.746,0.008,0.976,3
0,26.821,3.089,0.104,0.541,4
0,25.348,4.364,0.16,0.412,7
1,27.469,3.178,0.099,0.466,5
1,34.078,3.097,0.071,0.573,4
0,33.151,3.418,0.087,0.552,5
1,30.96,6.435,0.191,0.415,6
0,29.954,5.048,0.162,0.35,10
1,274.819,6.836,0.008,0.971,3
0,27.345,5.053,0.178,0.391,7
0,28.865,5.458,0.176,0.453,5
0,30.206,7.322,0.222,0.387,7
1,123.473,10.781,0.04,0.876,7
0,20.302,3.745,0.164,0.487,5
1,591.468,17.567,0.007,0.834,6
1,227.772,2.103,0.003,0.972,2
1,124.49,6.998,0.021,0.947,3
0,27.25,6.217,0.215,0.484,5
0,29.877,6.299,0.197,0.416,6
1,178.416,0.0,0.0,1.0,1
1,104.898,2.067,0.007,0.966,2
0,34.484,3.473,0.084,0.624,4
1,233.927,10.703,0.012,0.949,4
0,20.592,4.125,0.182,0.489,5
1,69.345,0.0,0.0,1.0,1
0,20.276,3.546,0.165,0.452,5
0,21.302,4.832,0.202,0.475,5
1,97.304,0.0,0.0,1.0,1
0,33.922,4.72,0.104,0.502,5
1,611.136,20.794,0.007,0.989,2
1,235.085,29.72,0.086,0.545,14
1,39.192,6.672,0.155,0.441,7
1,196.122,13.221,0.026,0.961,3
1,32.308,5.438,0.15,0.366,8
0,22.656,4.163,0.176,0.383,7
1,32.557,5.828,0.152,0.319,12
0,21.282,3.251,0.139,0.469,5
0,29.999,6.558,0.198,0.402,8
0,21.079,4.305,0.169,0.422,6
0,23.512,5.009,0.193,0.342,9
0,23.458,5.427,0.227,0.46,5
0,60.074,0.0,0.0,1.0,1
0,24.844,5.231,0.179,0.451,5
1,425.497,13.854,0.007,0.987,4
0,26.921,3.919,0.127,0.412,6
1,466.006,38.669,0.06,0.675,11
1,70.301,6.594,0.056,0.531,8
1,48.979,5.975,0.115,0.401,7
1,67.717,7.544,0.098,0.528,5
1,148.377,17.668,0.105,0.372,15
1,166.251,26.247,0.121,0.406,12
1,189.231,16.623,0.044,0.819,5
0,49.285,9.554,0.174,0.408,9
1,285.778,16.346,0.029,0.716,5
0,32.483,6.936,0.189,0.408,8
1,314.057,13.979,0.015,0.933,6
0,20.406,3.37,0.161,0.449,5
0,23.991,4.787,0.192,0.422,6
1,443.247,29.297,0.035,0.793,11
1,137.384,13.845,0.073,0.416,10
1,296.187,14.647,0.019,0.959,3
0,21.205,4.86,0.214,0.458,5
1,55.491,2.28,0.036,0.639,4
0,22.896,4.713,0.197,0.401,7
1,135.43,18.027,0.125,0.361,13
1,68.78,7.407,0.094,0.563,6
1,43.282,2.398,0.053,0.557,4
1,97.744,11.866,0.071,0.754,7
0,29.033,6.7,0.206,0.35,9
0,22.011,3.099,0.126,0.528,4
0,22.435,4.074,0.17,0.523,4
0,20.379,4.038,0.182,0.42,6
1,49.201,6.977,0.105,0.505,8
0,20.229,2.573,0.103,0.435,6
1,569.693,8.391,0.002,0.966,3
1,25.888,3.456,0.131,0.546,4
1,60.896,6.567,0.087,0.428,8
1,66.152,8.736,0.096,0.54,6
1,130.454,9.475,0.048,0.73,6
1,134.951,8.115,0.041,0.567,7
0,132.134,15.402,0.086,0.512,9
1,55.778,8.484,0.127,0.374,11
1,356.238,20.603,0.017,0.95,6
1,266.826,9.852,0.008,0.961,5
1,396.382,26.331,0.025,0.681,11
0,31.387,7.291,0.222,0.426,6
0,30.493,6.047,0.182,0.373,9
1,190.29,7.116,0.009,0.984,2
0,46.14,0.211,0.004,0.815,2
1,20.74,4.655,0.197,0.415,6
1,268.838,8.199,0.008,0.948,3
1,384.864,25.495,0.023,0.941,5
1,43.031,8.163,0.154,0.36,9
1,160.624,17.293,0.08,0.433,10
0,23.189,4.67,0.187,0.364,8
1,92.893,9.476,0.052,0.558,6
1,61.117,8.997,0.111,0.362,9
0,24.902,5.618,0.207,0.401,7
1,58.821,0.0,0.0,1.0,1
0,33.457,7.422,0.201,0.398,7
1,163.022,4.69,0.012,0.944,3
0,20.674,3.72,0.163,0.413,6
0,26.62,5.531,0.197,0.488,5
1,102.34,8.022,0.05,0.571,7
0,20.72,1.788,0.079,0.605,3
0,21.137,5.014,0.22,0.462,5
1,114.887,2.14,0.007,0.969,2
1,104.21,10.633,0.087,0.478,6
0,23.197,4.957,0.195,0.461,5
1,88.378,12.997,0.106,0.802,8
1,588.733,11.978,0.004,0.964,4
1,570.883,43.411,0.036,0.655,11
0,26.155,3.42,0.118,0.389,7
1,51.452,5.868,0.093,0.474,6
0,24.349,4.986,0.192,0.41,6
1,95.762,12.826,0.098,0.455,14
1,66.697,10.644,0.115,0.385,10
0,27.153,6.294,0.222,0.416,6
1,27.145,4.004,0.129,0.524,4
1,75.137,10.992,0.096,0.741,6
1,213.595,18.451,0.027,0.922,5
0,22.793,4.979,0.199,0.44,6
1,147.947,11.125,0.038,0.92,5
1,27.784,3.643,0.105,0.439,6
1,313.537,20.365,0.022,0.938,6
0,23.532,4.208,0.165,0.48,5
0,24.889,4.641,0.181,0.464,5
0,29.069,5.769,0.166,0.586,6
1,63.542,10.293,0.139,0.35,9
1,61.425,10.706,0.142,0.536,7
1,23.37,4.451,0.177,0.577,4
1,333.685,12.468,0.008,0.988,2
1,115.555,1.676,0.014,0.712,2
1,40.181,5.091,0.1,0.667,5
0,23.832,5.242,0.2,0.381,7
0,21.678,4.85,0.217,0.387,7
0,36.926,8.081,0.187,0.423,8
1,209.902,12.258,0.053,0.586,3
0,35.533,6.5,0.161,0.481,7
0,29.057,5.949,0.187,0.424,6
1,46.56,6.608,0.105,0.446,8
1,26.423,0.772,0.022,0.843,2
1,312.831,20.351,0.017,0.892,7
1,116.563,11.682,0.077,0.542,11
0,23.314,4.777,0.194,0.423,6
1,101.525,2.929,0.016,0.702,3
1,189.03,11.011,0.041,0.766,5
1,263.812,5.01,0.008,0.958,2
0,22.512,4.263,0.175,0.445,6
0,20.025,4.531,0.199,0.389,8
1,294.365,16.44,0.036,0.576,6
1,47.16,6.509,0.094,0.491,6
0,29.602,4.704,0.133,0.508,5
0,23.697,5.398,0.206,0.346,9
1,210.186,16.561,0.056,0.518,8
0,31.106,3.777,0.105,0.496,5
1,331.247,34.781,0.067,0.654,11
0,22.175,4.255,0.161,0.364,8
1,27.646,4.164,0.146,0.365,8
0,25.433,5.101,0.198,0.517,4
0,24.267,5.677,0.217,0.362,8
1,66.354,3.554,0.036,0.772,3
1,242.203,8.887,0.013,0.951,5
1,794.68,28.098,0.008,0.985,3
1,211.956,30.661,0.119,0.464,15
0,34.664,6.475,0.163,0.41,7
1,217.665,11.333,0.02,0.916,6
0,21.156,4.39,0.171,0.486,5
0,20.239,3.361,0.165,0.593,3
1,159.571,1.318,0.002,0.982,2
1,43.222,4.381,0.081,0.439,7
0,24.292,4.444,0.144,0.518,5
1,129.282,8.063,0.057,0.59,6
1,133.157,10.448,0.032,0.934,5
0,26.678,4.585,0.159,0.529,4
0,25.443,3.24,0.11,0.45,6
0,25.568,4.923,0.178,0.431,6
0,23.275,4.182,0.156,0.419,6
1,20.237,2.225,0.096,0.785,2
1,117.33,8.979,0.031,0.953,3
1,299.8,14.442,0.015,0.952,4
0,21.179,4.276,0.198,0.502,4
0,20.049,3.633,0.166,0.505,4
1,380.058,21.024,0.02,0.722,7
0,21.259,3.942,0.161,0.424,6
1,72.916,0.0,0.0,1.0,1
0,23.661,0.197,0.008,0.751,2
0,29.738,7.393,0.23,0.358,9
1,335.963,9.284,0.011,0.953,3
0,27.45,5.75,0.191,0.392,7
1,109.628,11.891,0.072,0.429,9
1,65.255,4.506,0.044,0.575,6
1,22.915,4.467,0.172,0.425,6
0,20.501,2.763,0.127,0.524,4
1,104.078,5.68,0.02,0.742,3
0,24.404,5.727,0.211,0.379,8
0,23.036,4.713,0.186,0.391,7
0,22.258,4.7,0.186,0.38,7
0,38.406,5.44,0.1,0.547,5
1,42.884,6.239,0.115,0.39,9
0,27.58,5.896,0.198,0.432,7
1,227.107,11.305,0.02,0.767,7
0,25.807,4.337,0.137,0.396,7
1,346.111,41.397,0.1,0.717,10
1,327.999,16.162,0.013,0.981,3
0,41.788,9.673,0.211,0.306,14
0,22.601,4.159,0.161,0.473,5
0,22.435,3.885,0.166,0.47,6
1,31.232,5.753,0.154,0.618,7
1,46.826,4.072,0.053,0.727,5
1,142.5,8.358,0.02,0.958,3
1,352.219,17.34,0.015,0.932,7
1,188.641,3.366,0.006,0.975,2
1,234.71,17.529,0.055,0.696,5
1,404.232,31.379,0.026,0.932,10
1,663.964,28.187,0.01,0.971,6
1,233.099,7.089,0.007,0.973,3
1,242.206,17.158,0.029,0.64,7
0,21.8,2.527,0.112,0.454,5
1,151.766,12.508,0.058,0.61,10
1,34.853,3.248,0.079,0.52,5
1,125.347,11.558,0.065,0.545,8
1,282.871,12.508,0.027,0.707,7
1,88.607,8.365,0.074,0.42,10
1,116.064,4.467,0.029,0.677,5
1,32.491,6.591,0.189,0.469,6
0,26.084,5.348,0.189,0.516,4
0,22.685,3.257,0.127,0.502,4
0,22.363,2.578,0.108,0.617,4
0,23.483,4.974,0.169,0.5,6
0,22.411,5.274,0.217,0.421,6
1,252.146,17.195,0.025,0.93,7
1,107.964,5.726,0.014,0.953,3
0,28.247,4.306,0.132,0.367,8
1,230.764,14.285,0.018,0.921,4
0,22.542,4.235,0.177,0.415,7
1,389.002,11.722,0.005,0.992,2
0,29.624,6.276,0.196,0.426,6
0,31.651,5.882,0.163,0.421,9
0,25.562,3.938,0.141,0.491,5
1,41.662,4.155,0.047,0.844,3
0,32.307,4.261,0.089,0.487,5
1,271.452,5.387,0.005,0.974,3
0,23.583,5.005,0.207,0.411,6
0,54.842,7.261,0.09,0.494,8
0,30.262,7.101,0.207,0.344,9
0,33.517,5.751,0.129,0.436,7
1,108.555,7.684,0.051,0.658,6
1,33.87,4.699,0.096,0.447,7
1,39.037,6.176,0.139,0.483,5
1,82.965,16.116,0.167,0.36,11
0,44.392,10.257,0.206,0.353,11
1,31.662,4.53,0.125,0.546,5
0,36.825,4.735,0.114,0.398,9
1,77.495,5.012,0.023,0.967,2
0,27.68,6.833,0.226,0.339,9
1,48.566,3.823,0.037,0.944,2
1,385.175,11.682,0.006,0.986,3
1,20.342,2.682,0.098,0.497,5
1,20.299,1.21,0.053,0.51,4
0,21.331,1.942,0.076,0.489,5
1,43.116,0.0,0.0,1.0,1
1,113.597,9.139,0.043,0.649,5
1,57.315,6.698,0.087,0.458,8
1,84.321,5.996,0.055,0.526,7
1,299.704,7.118,0.007,0.95,5
0,53.083,5.334,0.084,0.459,6
1,615.299,5.711,0.003,0.977,2
0,21.327,4.144,0.176,0.484,5
1,392.294,24.744,0.025,0.934,8
1,252.156,21.533,0.063,0.363,12
1,770.049,47.754,0.027,0.901,11
1,63.846,7.285,0.075,0.434,8
1,78.851,3.155,0.028,0.612,4
0,23.118,4.245,0.18,0.487,5
1,63.335,9.226,0.071,0.734,5
0,23.727,4.408,0.172,0.423,7
0,26.77,5.259,0.179,0.374,8
0,30.916,2.178,0.061,0.61,3
0,20.275,3.545,0.159,0.413,6
1,218.017,13.44,0.022,0.969,2
1,341.923,32.894,0.075,0.586,10
1,64.495,10.318,0.141,0.421,8
1,128.791,11.267,0.045,0.91,4
1,235.207,0.0,0.0,1.0,1
1,625.093,17.754,0.004,0.799,3
0,70.02,9.442,0.119,0.432,12
0,36.095,4.507,0.1,0.536,4
0,24.202,4.109,0.159,0.611,3
0,22.686,2.186,0.079,0.705,3
0,34.096,7.011,0.199,0.399,8
1,387.716,20.256,0.014,0.942,6
1,200.207,18.852,0.053,0.582,13
1,116.826,6.467,0.02,0.966,2
1,279.127,14.183,0.021,0.719,5
0,28.008,3.779,0.122,0.433,6
0,40.35,3.885,0.065,0.674,4
1,430.539,22.366,0.011,0.979,4
0,40.29,5.08,0.076,0.683,4
0,23.026,3.302,0.107,0.721,3
1,42.117,8.695,0.194,0.447,10
1,70.689,6.05,0.062,0.487,8
1,152.69,17.844,0.087,0.398,13
1,40.655,4.074,0.08,0.585,4
1,140.172,15.308,0.093,0.452,8
0,29.77,3.806,0.097,0.584,6
1,162.309,25.378,0.13,0.393,11
0,24.725,5.622,0.202,0.376,8
0,24.071,2.941,0.091,0.57,4
1,238.675,15.862,0.03,0.925,5
0,43.094,9.847,0.208,0.333,12
1,220.561,31.074,0.105,0.488,26
0,23.238,4.376,0.175,0.519,4
0,22.279,4.028,0.17,0.464,5
0,68.457,11.335,0.151,0.573,5
1,172.934,11.469,0.027,0.944,3
1,316.897,18.559,0.019,0.907,7
0,27.479,5.237,0.165,0.436,6
1,401.951,32.144,0.03,0.633,10
1,496.964,6.882,0.005,0.955,3
0,21.503,2.285,0.101,0.462,5
0,22.45,4.901,0.198,0.42,6
1,35.633,2.787,0.065,0.44,7
0,22.375,4.197,0.184,0.463,5
1,77.287,7.326,0.06,0.453,8
0,33.636,6.257,0.17,0.442,6
0,24.987,1.097,0.04,0.662,3
1,21.157,4.459,0.201,0.471,5
1,92.892,11.528,0.079,0.879,4
0,20.375,4.239,0.196,0.454,5
1,20.296,4.435,0.211,0.508,4
1,225.474,4.887,0.004,0.973,3
0,36.936,2.691,0.071,0.483,5
1,172.737,10.476,0.036,0.666,6
0,20.159,3.381,0.15,0.463,5
1,43.993,4.431,0.076,0.407,9
1,846.25,28.592,0.006,0.992,3
0,22.521,3.266,0.111,0.592,4
0,26.686,5.849,0.209,0.429,6
1,511.325,28.534,0.014,0.936,8
0,23.545,4.468,0.181,0.731,2
1,399.349,4.304,0.001,0.996,2
0,20.687,3.162,0.148,0.454,5
0,23.448,5.199,0.206,0.382,7
1,106.444,6.921,0.049,0.597,6
0,33.079,6.378,0.176,0.346,11
1,238.304,11.361,0.017,0.951,3
1,175.958,13.25,0.032,0.92,4
0,22.848,4.84,0.208,0.453,5
0,51.115,12.718,0.227,0.308,12
1,83.397,5.456,0.056,0.473,6
0,20.398,2.893,0.137,0.725,2
1,81.192,11.873,0.099,0.592,8
1,22.628,4.847,0.196,0.423,6
1,234.365,19.627,0.054,0.52,9
1,106.357,10.667,0.074,0.495,8
0,24.024,4.383,0.154,0.37,8
1,113.64,4.557,0.017,0.928,4
0,28.943,4.061,0.122,0.47,5
0,22.091,3.963,0.158,0.593,3
0,25.282,4.779,0.173,0.475,5
0,21.557,4.5,0.201,0.533,4
0,20.988,4.478,0.2,0.62,4
0,33.149,3.611,0.095,0.386,7
0,28.506,5.859,0.183,0.423,7
1,20.822,4.731,0.206,0.454,5
1,52.049,4.373,0.073,0.45,5
0,22.852,4.7,0.18,0.44,6
0,34.997,6.895,0.177,0.496,5
1,109.354,9.382,0.055,0.509,7
1,45.229,7.368,0.137,0.324,11
0,23.051,4.231,0.164,0.36,8
1,828.779,64.737,0.041,0.611,14
0,29.581,6.877,0.223,0.434,6
1,103.893,6.627,0.049,0.458,6
1,125.35,7.671,0.024,0.95,4
1,439.015,31.61,0.029,0.918,8
1,81.688,9.896,0.103,0.484,11
1,83.732,15.223,0.147,0.504,9
0,27.262,6.607,0.206,0.433,6
0,20.075,4.689,0.21,0.345,9
0,27.262,6.442,0.219,0.368,8
0,35.047,4.456,0.112,0.491,5
1,157.053,6.184,0.013,0.97,2
0,24.019,5.29,0.204,0.467,5
0,28.132,5.228,0.157,0.41,7
0,25.393,3.644,0.12,0.416,6
1,56.821,5.062,0.041,0.946,2
1,39.588,4.22,0.07,0.533,6
0,20.464,2.932,0.127,0.776,2
0,25.814,2.852,0.105,0.565,4
0,23.72,4.768,0.174,0.364,8
1,171.976,0.0,0.0,1.0,1
1,22.653,4.889,0.212,0.528,4
0,22.343,3.857,0.167,0.461,5
0,22.64,4.524,0.182,0.395,7
1,318.036,16.27,0.017,0.952,4
0,27.046,5.637,0.185,0.411,7
0,39.779,7.568,0.176,0.598,6
1,312.455,9.265,0.009,0.973,3
0,23.161,4.816,0.193,0.419,6
0,22.574,4.535,0.173,0.518,7
1,93.419,3.56,0.031,0.824,2
1,74.996,8.068,0.093,0.478,9
1,397.05,14.428,0.007,0.974,4
1,177.258,27.995,0.128,0.744,5
0,20.098,3.144,0.139,0.42,6
1,22.239,3.326,0.109,0.466,5
0,41.057,4.438,0.094,0.533,4
0,25.321,2.77,0.079,0.58,4
1,23.248,2.672,0.086,0.446,6
1,55.663,6.538,0.098,0.458,9
1,169.591,6.198,0.011,0.978,2
0,36.973,7.603,0.178,0.456,6
1,55.195,5.519,0.068,0.592,4
0,25.058,5.304,0.202,0.401,7
1,56.768,6.178,0.074,0.491,6
1,284.928,12.661,0.013,0.978,2
1,41.776,1.365,0.025,0.775,3
0,32.098,6.726,0.172,0.347,9
1,20.671,3.846,0.177,0.62,3
0,33.283,6.569,0.181,0.33,10
0,20.41,3.484,0.158,0.538,4
1,35.624,5.224,0.105,0.482,6
0,20.572,4.495,0.185,0.388,8
1,152.117,8.529,0.032,0.599,7
0,21.003,3.86,0.15,0.484,5
0,33.001,6.022,0.154,0.416,7
1,238.257,5.592,0.005,0.989,2
0,24.397,3.729,0.11,0.545,5
1,20.991,3.83,0.17,0.529,4
0,41.396,9.983,0.226,0.262,16
0,26.177,5.519,0.198,0.39,7
0,366.464,10.911,0.006,0.961,4
0,33.197,5.668,0.153,0.462,5
0,21.681,4.542,0.188,0.422,6
1,207.62,30.278,0.122,0.367,17
0,20.49,3.408,0.145,0.433,6
0,21.257,3.747,0.165,0.515,4
1,81.285,7.585,0.048,0.423,12
0,28.301,6.004,0.187,0.435,6
1,225.245,6.336,0.01,0.95,3
1,105.036,13.43,0.113,0.352,15
0,26.825,6.36,0.223,0.322,12
1,528.79,14.023,0.006,0.969,4
0,21.649,3.962,0.156,0.405,7
1,254.236,39.341,0.133,0.391,11
1,174.728,10.318,0.031,0.803,5
0,38.244,9.589,0.228,0.341,11
1,271.414,17.108,0.031,0.714,7
0,27.876,4.396,0.141,0.419,6
0,20.878,3.547,0.146,0.589,4
1,171.464,12.269,0.026,0.959,3
1,86.358,18.102,0.192,0.325,11
0,22.598,4.359,0.161,0.412,6
1,283.39,0.0,0.0,1.0,1
1,413.014,12.124,0.007,0.959,4
1,138.911,20.529,0.106,0.398,14
1,41.42,3.762,0.082,0.617,5
1,117.993,0.0,0.0,1.0,1
0,27.721,3.127,0.101,0.542,5
1,23.557,3.393,0.13,0.507,5
1,283.531,14.18,0.017,0.754,6
1,379.034,15.686,0.007,0.97,3
1,83.72,9.616,0.097,0.402,10
0,24.989,5.061,0.188,0.459,5
0,27.728,4.942,0.142,0.431,6
0,23.377,4.644,0.179,0.42,6
0,31.73,4.395,0.136,0.523,4
1,126.478,14.101,0.088,0.496,6
0,20.918,3.034,0.12,0.497,5
1,29.858,7.312,0.215,0.362,8
1,252.668,24.235,0.061,0.647,6
0,20.902,5.2,0.227,0.4,7
0,25.12,5.936,0.206,0.351,9
0,118.121,11.931,0.05,0.814,6
1,68.797,12.893,0.167,0.504,5
0,37.285,7.141,0.166,0.48,7
1,169.983,0.0,0.0,1.0,1
1,48.284,10.104,0.179,0.501,12
