background/signal,pT GeV,y,mass GeV,width,ptD,#of constituents
 0,    28.598,    -0.707,     5.597,     0.171,     0.427,    6
 0,    22.940,     0.318,     4.679,     0.188,     0.609,    4
 0,    21.479,    -0.356,     3.092,     0.121,     0.743,    3
 0,    21.289,    -0.440,     3.337,     0.130,     0.573,    4
 0,    20.827,     0.378,     4.052,     0.176,     0.465,    5
 1,   195.471,     1.563,     8.307,     0.018,     0.930,    5
 1,    44.893,    -3.756,     5.644,     0.089,     0.865,    2
 0,    38.587,     0.328,     9.082,     0.222,     0.463,    8
 0,    23.275,    -1.368,     4.212,     0.153,     0.398,    7
 0,    21.120,     1.040,     4.032,     0.169,     0.441,    6
 0,    20.085,     1.882,     2.813,     0.120,     0.494,    5
 1,    86.565,     3.126,     8.786,     0.064,     0.643,    4
 1,    62.509,    -3.657,     0.000,     0.000,     1.000,    1
 0,    37.652,    -1.072,     7.611,     0.159,     0.628,    4
 0,    31.484,    -1.060,     7.461,     0.225,     0.463,    6
 0,    29.741,    -0.109,     4.994,     0.121,     0.558,    4
 0,    28.409,     3.279,     5.219,     0.176,     0.544,    4
 0,    25.028,    -0.661,     6.053,     0.223,     0.424,    6
 0,    24.820,    -0.494,     2.540,     0.092,     0.690,    3
 0,    23.072,     0.167,     3.828,     0.153,     0.546,    4
 0,    21.422,     1.633,     3.494,     0.156,     0.496,    5
 0,    20.016,    -1.291,     4.716,     0.231,     0.509,    4
 1,   545.608,    -1.244,    16.614,     0.006,     0.959,    5
 1,    52.225,    -2.562,     7.701,     0.118,     0.775,    5
 0,    38.934,     1.227,     7.733,     0.186,     0.459,    7
 0,    36.104,     0.907,     7.542,     0.192,     0.384,    8
 0,    33.393,     0.814,     6.390,     0.181,     0.402,    8
 0,    28.440,     1.286,     4.792,     0.146,     0.675,    4
 0,    25.581,    -0.836,     6.122,     0.226,     0.403,    7
 0,    20.829,     1.438,     4.805,     0.214,     0.522,    5
 0,    20.357,     1.142,     3.585,     0.144,     0.593,    3
 0,   382.006,    -0.710,    18.233,     0.011,     0.961,    4
 0,    33.609,     0.127,     6.775,     0.190,     0.414,    7
 0,    27.427,     2.294,     4.594,     0.162,     0.460,    5
 0,    26.011,     0.786,     3.429,     0.112,     0.458,    5
 1,    22.463,     3.937,     0.000,     0.000,     1.000,    1
 0,    20.091,    -0.620,     4.133,     0.190,     0.573,    4
 1,    42.728,     3.467,     1.510,     0.035,     0.708,    2
 0,    23.887,    -0.415,     5.714,     0.206,     0.443,    6
 0,    23.599,    -0.658,     3.335,     0.121,     0.552,    4
 0,    22.080,    -0.745,     3.305,     0.139,     0.461,    5
 0,    21.606,     3.709,     3.441,     0.145,     0.763,    2
 0,    21.503,     2.024,     2.023,     0.089,     0.599,    3
 1,    21.142,    -4.011,     0.000,     0.000,     1.000,    1
 0,    20.407,     1.262,     4.351,     0.207,     0.429,    6
 0,    20.165,     3.138,     3.311,     0.148,     0.767,    2
 1,   296.566,    -1.115,    18.002,     0.018,     0.955,    6
 1,   138.093,     3.271,     0.000,     0.000,     1.000,    1
 0,    40.632,     1.835,     8.363,     0.187,     0.341,   14
 0,    39.067,    -1.405,     8.610,     0.205,     0.462,   10
 0,    32.347,     1.658,     5.379,     0.149,     0.401,    9
 0,    28.625,    -1.122,     5.625,     0.186,     0.399,    7
 0,    23.794,    -0.344,     4.974,     0.199,     0.401,    7
 0,    21.670,     0.922,     3.150,     0.129,     0.428,    6
 0,    20.165,     2.198,     4.890,     0.213,     0.307,   12
 0,   255.382,    -1.711,    22.618,     0.047,     0.847,    7
 0,    41.089,    -3.885,     5.536,     0.093,     0.869,    2
 0,    34.443,    -4.336,     8.098,     0.227,     0.599,    3
 0,    33.143,    -0.274,     5.670,     0.154,     0.433,    6
 0,    31.837,     4.087,     5.360,     0.143,     0.795,    2
 0,    29.167,    -0.334,     3.626,     0.122,     0.578,    3
 0,    28.282,    -4.207,     0.000,     0.000,     1.000,    1
 0,    28.136,     1.125,     4.530,     0.129,     0.521,    4
 0,    27.868,    -4.173,     0.000,     0.000,     1.000,    1
 0,    23.466,    -1.157,     3.144,     0.124,     0.512,    4
 0,    22.224,     0.516,     4.635,     0.191,     0.512,    4
 0,    21.321,    -0.128,     4.194,     0.182,     0.516,    4
 1,    40.887,     3.643,     5.764,     0.108,     0.838,    2
 0,    40.602,    -0.350,     5.765,     0.120,     0.432,    6
 0,    33.409,    -0.950,     6.497,     0.169,     0.559,    4
 0,    29.352,     0.048,     7.532,     0.248,     0.419,    6
 0,    27.071,    -3.841,     3.229,     0.103,     0.789,    2
 0,    26.649,     1.037,     5.176,     0.175,     0.416,    6
 0,    25.322,     0.582,     4.298,     0.159,     0.459,    5
 0,    25.295,    -0.887,     4.471,     0.160,     0.457,    5
 0,    25.139,     0.693,     3.095,     0.109,     0.542,    4
 0,    24.241,     0.758,     4.634,     0.158,     0.470,    5
 0,    23.445,     1.202,     1.007,     0.039,     0.773,    2
 0,    23.091,     1.410,     1.898,     0.068,     0.658,    3
 0,    22.697,     0.364,     3.807,     0.140,     0.639,    3
 0,    22.542,    -1.220,     1.463,     0.053,     0.813,    2
 0,    20.544,     4.421,     2.801,     0.133,     0.721,    2
 0,   511.610,    -1.327,    33.113,     0.017,     0.951,    6
 1,    67.197,     3.365,    12.138,     0.160,     0.664,    3
 0,    49.597,     0.484,     6.166,     0.084,     0.816,    3
 0,    38.824,    -4.071,     0.000,     0.000,     1.000,    1
 0,    35.289,    -1.058,     7.119,     0.175,     0.519,    5
 0,    34.230,     0.930,     7.064,     0.191,     0.392,    7
 0,    30.275,     1.213,     7.249,     0.235,     0.517,    4
 0,    27.218,    -1.187,     6.000,     0.207,     0.455,    5
 0,    25.276,    -0.430,     5.303,     0.187,     0.429,    6
 0,    24.257,     0.509,     4.408,     0.171,     0.532,    4
 0,    24.203,    -0.867,     3.768,     0.126,     0.557,    4
 0,    22.666,    -0.074,     3.400,     0.123,     0.571,    4
 0,    22.111,     2.324,     4.698,     0.193,     0.624,    4
 0,    21.424,    -1.062,     4.576,     0.200,     0.463,    5
 0,    20.949,     1.515,     2.883,     0.125,     0.473,    5
 1,   773.331,    -0.281,    23.221,     0.006,     0.987,    4
 1,   270.747,     0.468,    15.360,     0.026,     0.939,    4
 1,    75.612,     2.907,     8.769,     0.098,     0.574,    4
 0,    48.554,    -1.380,     7.455,     0.141,     0.434,    8
 1,    43.658,    -4.066,     0.000,     0.000,     1.000,    1
 0,    31.810,    -3.606,     5.878,     0.178,     0.603,    3
 1,   233.296,     0.845,    20.589,     0.038,     0.930,    5
 0,    45.904,    -1.669,    12.592,     0.244,     0.301,   13
 1,    38.670,    -3.739,     0.000,     0.000,     1.000,    1
 0,    32.264,     1.894,     7.537,     0.214,     0.317,   11
 0,    24.292,    -0.655,     3.266,     0.100,     0.793,    3
 0,    24.188,     0.282,     4.929,     0.190,     0.417,    8
 0,    23.968,     1.463,     5.698,     0.229,     0.429,    7
 0,    20.842,     0.436,     3.770,     0.156,     0.466,    6
 0,   576.347,    -0.322,    13.224,     0.004,     0.994,    2
 1,   550.973,     0.582,     0.000,     0.000,     1.000,    1
 1,    82.620,     3.765,     0.000,     0.000,     1.000,    1
 1,    56.685,    -3.893,     4.901,     0.051,     0.908,    2
 0,    46.598,     1.030,    10.722,     0.206,     0.338,   10
 0,    37.566,    -3.526,     6.099,     0.151,     0.620,    3
 0,    36.810,     1.265,     6.920,     0.182,     0.397,    7
 0,    30.014,     1.585,     6.091,     0.168,     0.369,    8
 0,    27.346,     0.845,     5.807,     0.197,     0.516,    5
 0,    26.288,     0.438,     4.687,     0.160,     0.578,    5
 0,    21.885,    -3.807,     0.000,     0.000,     1.000,    1
 0,    77.178,    -1.127,    18.794,     0.223,     0.322,   12
 1,    57.227,     2.011,     7.282,     0.100,     0.490,    7
 0,    45.968,    -1.341,     6.957,     0.111,     0.686,    5
 0,    38.709,     1.739,     7.284,     0.168,     0.341,   10
 0,    32.510,     1.841,     6.069,     0.173,     0.419,    7
 0,    28.676,    -3.950,     0.000,     0.000,     1.000,    1
 0,    28.548,     1.125,     5.305,     0.151,     0.594,    4
 0,    21.819,     2.813,     0.450,     0.018,     0.787,    2
 0,    20.886,    -1.272,     5.178,     0.239,     0.473,    5
 0,    20.697,     1.278,     4.064,     0.181,     0.533,    4
 0,    20.003,     0.919,     2.478,     0.114,     0.452,    5
 1,   442.939,    -1.005,    12.451,     0.006,     0.989,    3
 1,    54.316,    -3.026,     0.000,     0.000,     1.000,    1
 0,    36.770,     2.153,     9.992,     0.256,     0.308,   13
 0,    31.295,    -1.914,     6.758,     0.204,     0.437,    7
 0,    29.266,    -1.345,     5.589,     0.168,     0.411,    7
 0,    26.350,     1.289,     5.129,     0.179,     0.437,    7
 0,    24.398,     0.642,     3.679,     0.132,     0.506,    5
 0,    23.688,     1.065,     4.554,     0.178,     0.418,    7
 0,    22.669,    -0.150,     5.036,     0.207,     0.439,    6
 0,    20.836,     1.238,     3.883,     0.168,     0.471,    5
 1,   306.936,    -0.211,    16.833,     0.019,     0.945,    4
 1,    60.692,     2.569,     0.956,     0.013,     0.822,    2
 0,    22.634,    -1.068,     3.775,     0.136,     0.398,    7
 0,    20.493,    -1.452,     3.234,     0.141,     0.501,    5
 1,    75.800,     3.268,     9.677,     0.097,     0.607,    5
 0,    38.776,     1.884,     4.271,     0.083,     0.658,    5
 0,    37.251,     0.274,     7.575,     0.188,     0.384,    7
 0,    31.978,     0.003,     6.618,     0.179,     0.371,    8
 0,    31.938,    -2.432,     5.908,     0.176,     0.443,    7
 0,    31.175,     0.774,     6.589,     0.191,     0.526,    4
 0,    31.080,    -1.108,     3.739,     0.074,     0.766,    3
 1,    29.333,    -3.172,     2.425,     0.063,     0.645,    3
 0,    23.709,     0.999,     2.863,     0.108,     0.384,    7
 0,    22.787,     1.854,     3.878,     0.143,     0.524,    5
 0,    21.553,    -2.514,     4.938,     0.219,     0.497,    5
 0,    20.835,    -1.976,     3.627,     0.150,     0.516,    4
 1,   748.489,     0.013,    25.481,     0.004,     0.985,    5
 1,    80.822,    -3.653,     0.000,     0.000,     1.000,    1
 1,    69.849,     3.289,     4.257,     0.041,     0.878,    2
 0,    35.268,    -0.924,     6.622,     0.154,     0.470,    6
 0,    24.475,    -3.704,     3.822,     0.153,     0.718,    2
 0,    24.161,    -0.913,     3.677,     0.124,     0.477,    5
 1,   556.221,     1.036,    15.317,     0.006,     0.990,    2
 0,    34.221,     4.121,     0.000,     0.000,     1.000,    1
 0,    27.052,    -2.514,     3.986,     0.141,     0.519,    4
 0,    25.151,    -0.383,     4.888,     0.181,     0.530,    4
 0,    24.558,     0.588,     4.194,     0.155,     0.550,    4
 0,    24.011,     0.325,     5.364,     0.212,     0.526,    4
 0,    22.453,    -3.578,     2.300,     0.079,     0.839,    2
 0,    22.005,     1.948,     3.540,     0.124,     0.526,    4
 1,   528.302,    -0.889,    19.078,     0.007,     0.990,    2
 0,   226.475,     1.074,     2.958,     0.003,     0.984,    2
 1,    74.314,     3.365,     4.959,     0.038,     0.916,    2
 1,    25.403,     2.324,     4.440,     0.149,     0.391,    8
 0,    21.208,     0.896,     2.941,     0.129,     0.509,    4
 0,    20.389,    -0.061,     4.354,     0.196,     0.460,    5
 0,   439.286,     1.582,    19.675,     0.016,     0.960,    4
 0,   155.592,     0.378,    10.814,     0.029,     0.884,    5
 0,    42.005,    -1.110,     7.404,     0.169,     0.464,    6
 0,    39.812,     3.994,     0.000,     0.000,     1.000,    1
 0,    37.521,    -0.297,     7.821,     0.197,     0.465,    5
 0,    36.631,    -3.655,     0.000,     0.000,     1.000,    1
 0,    32.251,     1.804,     6.573,     0.192,     0.400,    7
 0,    29.663,     1.141,     5.380,     0.167,     0.426,    6
 0,    28.388,    -4.120,     0.000,     0.000,     1.000,    1
 0,    26.711,     0.361,     7.190,     0.242,     0.410,    6
 0,    25.176,    -2.091,     3.442,     0.125,     0.588,    4
 0,    24.165,     0.862,     3.794,     0.123,     0.539,    4
 0,    21.853,    -0.466,     4.078,     0.175,     0.457,    5
 0,    20.462,     1.335,     3.527,     0.159,     0.527,    4
 1,  1025.627,     0.561,    37.892,     0.010,     0.974,    8
 1,   717.022,    -0.390,    22.515,     0.006,     0.990,    3
 1,    52.790,    -3.818,     0.000,     0.000,     1.000,    1
 0,    26.316,    -1.833,     3.759,     0.076,     0.757,    5
 0,    20.067,    -0.112,     3.935,     0.178,     0.451,    6
 1,   229.771,     2.568,     7.416,     0.010,     0.975,    3
 0,   227.885,    -1.432,    18.426,     0.033,     0.803,    8
 0,    35.884,    -0.042,     8.004,     0.198,     0.327,   10
 0,    31.830,    -1.077,     5.975,     0.144,     0.627,    5
 0,    31.576,    -1.197,     3.436,     0.057,     0.653,    6
 0,    26.844,    -0.693,     4.061,     0.131,     0.449,    6
 0,    26.290,     0.858,     4.980,     0.181,     0.425,    7
 0,    24.627,     0.677,     4.996,     0.178,     0.391,    7
 0,    21.919,    -0.398,     3.562,     0.142,     0.489,    5
 0,    21.734,     0.031,     4.456,     0.154,     0.393,    7
 0,    62.222,    -2.651,     5.284,     0.053,     0.660,    3
 0,    46.829,    -4.199,     0.000,     0.000,     1.000,    1
 1,    45.373,     3.175,     4.045,     0.087,     0.719,    2
 0,    33.080,    -3.509,     5.403,     0.142,     0.786,    2
 0,    32.869,     1.223,     7.326,     0.217,     0.469,    5
 0,    31.881,    -0.439,     5.091,     0.150,     0.592,    4
 0,    29.477,     1.950,     4.381,     0.110,     0.522,    4
 0,    29.123,     4.319,     4.810,     0.148,     0.768,    2
 0,    28.958,    -2.228,     6.803,     0.215,     0.441,    6
 0,    28.244,     4.295,     0.000,     0.000,     1.000,    1
 0,    27.118,    -1.234,     2.986,     0.104,     0.588,    3
 0,    26.533,     3.784,     3.657,     0.135,     0.718,    2
 0,    26.330,    -1.048,     4.440,     0.149,     0.516,    4
 0,    26.215,     4.285,     0.000,     0.000,     1.000,    1
 0,    23.988,    -2.944,     3.760,     0.128,     0.633,    3
 0,    22.509,     2.603,     3.312,     0.144,     0.600,    3
 0,    21.277,    -1.266,     1.912,     0.074,     0.814,    2
 0,    21.042,     3.714,     0.000,     0.000,     1.000,    1
 1,   165.671,     2.895,     5.747,     0.035,     0.708,    2
 0,    72.327,     0.169,     9.849,     0.072,     0.778,    6
 0,    34.306,    -1.011,     6.906,     0.179,     0.538,    5
 0,    33.641,     1.002,     5.075,     0.087,     0.818,    3
 0,    29.401,    -2.230,     5.727,     0.174,     0.370,    8
 0,    26.419,    -1.165,     4.585,     0.159,     0.523,    5
 0,    24.481,    -4.429,     4.262,     0.171,     0.589,    3
 1,    23.675,    -3.272,     1.778,     0.075,     0.707,    2
 0,    20.650,    -0.700,     3.107,     0.146,     0.534,    4
 1,   728.184,    -0.512,    34.010,     0.012,     0.937,    9
 0,   515.821,    -0.192,    25.828,     0.014,     0.967,    6
 1,    38.042,     3.629,     0.000,     0.000,     1.000,    1
 0,    32.650,     1.725,     4.355,     0.113,     0.384,    9
 0,    29.904,     1.057,     5.390,     0.146,     0.452,    6
 0,    26.719,    -3.609,     5.333,     0.190,     0.601,    3
 0,    25.652,     0.528,     5.522,     0.195,     0.451,    6
 0,    22.269,     1.095,     4.718,     0.199,     0.450,    6
 0,    22.188,     0.122,     4.334,     0.171,     0.480,    5
 0,    22.149,    -1.485,     4.747,     0.195,     0.399,    7
 0,    21.568,    -4.113,     0.000,     0.000,     1.000,    1
 0,    21.399,     2.240,     4.212,     0.180,     0.393,    7
 0,    20.166,     1.364,     3.527,     0.158,     0.586,    4
 1,   284.928,    -2.246,    12.661,     0.013,     0.978,    2
 0,   126.755,    -3.028,    29.084,     0.208,     0.492,    8
 1,    65.952,     3.911,     8.646,     0.095,     0.855,    2
 0,    54.009,    -1.165,    11.207,     0.195,     0.527,    6
 0,    50.192,    -0.857,     9.067,     0.168,     0.473,    6
 0,    36.058,     3.023,     4.949,     0.121,     0.722,    3
 0,    30.486,     1.093,     4.375,     0.114,     0.654,    3
 0,    29.687,    -2.635,     5.628,     0.176,     0.706,    3
 0,    28.311,     0.100,     5.428,     0.181,     0.456,    5
 0,    27.311,    -1.725,     5.171,     0.169,     0.452,    5
 0,    25.250,     4.291,     2.893,     0.092,     0.822,    2
 0,    24.011,    -0.949,     4.477,     0.144,     0.622,    3
 0,    23.504,    -0.341,     4.448,     0.180,     0.453,    5
 0,    22.582,     0.948,     3.913,     0.171,     0.512,    4
 0,    22.189,    -1.108,     3.743,     0.160,     0.633,    3
 1,   451.788,    -0.433,     7.492,     0.003,     0.994,    2
 1,   268.218,    -1.550,    28.833,     0.071,     0.560,   13
 0,    78.548,     0.925,    17.584,     0.195,     0.352,   12
 1,    71.383,     3.118,    11.313,     0.106,     0.672,    4
 0,    33.522,     2.148,     7.053,     0.200,     0.354,    9
 0,    32.266,    -1.282,     7.008,     0.206,     0.402,    7
 0,    32.069,     0.901,     6.755,     0.196,     0.468,    6
 0,    29.226,    -1.207,     6.858,     0.221,     0.403,    7
 0,    26.092,     2.234,     3.021,     0.096,     0.537,    5
 0,    24.190,     1.434,     6.123,     0.243,     0.397,    7
 0,    22.307,     0.528,     4.633,     0.199,     0.560,    5
 1,    67.873,    -4.060,     5.292,     0.067,     0.791,    2
 0,    41.576,    -1.277,     6.430,     0.132,     0.573,    6
 0,    34.573,     1.330,     4.688,     0.103,     0.787,    3
 1,    30.705,     2.811,     3.868,     0.099,     0.830,    2
 0,    29.594,    -0.733,     1.945,     0.048,     0.853,    2
 0,    24.340,     0.762,     5.951,     0.219,     0.440,    6
 0,    24.005,     1.938,     5.125,     0.199,     0.380,    7
 0,    20.110,     0.943,     4.763,     0.226,     0.541,    4
 1,   497.577,     1.065,    34.674,     0.018,     0.965,    4
 1,   149.219,    -0.636,     8.781,     0.017,     0.951,    3
 0,    48.075,     0.918,     9.597,     0.175,     0.420,    7
 1,    39.257,     2.825,     5.642,     0.129,     0.726,    3
 1,    39.016,    -3.515,     0.000,     0.000,     1.000,    1
 0,    38.801,     0.781,     7.814,     0.183,     0.422,    8
 0,    29.314,     1.603,     5.760,     0.186,     0.365,    8
 0,    28.982,    -2.025,     3.797,     0.098,     0.437,    7
 0,    25.898,     1.014,     5.337,     0.195,     0.437,    6
 0,    25.692,     0.439,     3.642,     0.123,     0.551,    5
 0,    23.234,     1.937,     4.104,     0.149,     0.435,    6
 0,    22.340,    -0.085,     5.156,     0.213,     0.443,    6
 0,    22.232,     0.062,     5.347,     0.230,     0.465,    5
 0,    21.060,    -0.450,     4.010,     0.164,     0.448,    6
 1,   421.062,     0.343,    27.724,     0.019,     0.907,    7
 1,   298.406,    -0.883,    16.713,     0.013,     0.964,    4
 1,    71.344,     3.495,     0.000,     0.000,     1.000,    1
 0,    27.699,     1.783,     3.721,     0.121,     0.409,    7
 0,    24.164,     3.895,     0.179,     0.006,     0.828,    2
 0,    23.650,     1.788,     5.674,     0.217,     0.339,    9
 0,    38.818,     1.192,     7.381,     0.169,     0.404,    9
 1,    36.574,    -1.149,     7.182,     0.182,     0.431,    6
 0,    34.959,     1.056,     8.492,     0.221,     0.335,    9
 0,    34.864,     0.651,     6.871,     0.186,     0.434,    6
 1,    34.007,     3.800,     0.000,     0.000,     1.000,    1
 0,    30.153,     2.232,     5.816,     0.185,     0.396,    7
 0,    29.674,    -1.075,     3.075,     0.080,     0.776,    3
 0,    27.852,     0.836,     6.052,     0.206,     0.488,    5
 0,    25.341,     0.455,     4.828,     0.169,     0.433,    6
 0,    25.099,     1.096,     5.386,     0.200,     0.486,    5
 1,   969.594,     0.762,    43.444,     0.012,     0.974,    5
 1,   243.020,     0.721,    20.215,     0.033,     0.939,    4
 1,    83.583,     4.385,    14.642,     0.173,     0.713,    2
 0,    51.096,    -1.633,    10.506,     0.186,     0.361,    8
 0,    41.812,     2.900,     7.442,     0.152,     0.584,    3
 0,    39.993,     2.834,     0.000,     0.000,     1.000,    1
 0,    34.531,    -0.380,     6.940,     0.188,     0.459,    5
 0,    33.243,    -2.680,     5.613,     0.156,     0.607,    3
 1,    30.596,    -4.067,     4.092,     0.108,     0.821,    2
 0,    30.033,    -0.437,     1.795,     0.059,     0.626,    3
 0,    29.500,     0.035,     6.216,     0.159,     0.643,    3
 0,    28.579,    -2.371,     3.962,     0.136,     0.537,    4
 0,    22.313,     0.700,     5.127,     0.226,     0.583,    3
 0,    20.790,     1.214,     3.166,     0.143,     0.540,    4
 0,    20.544,    -0.997,     3.529,     0.164,     0.637,    3
 1,   821.963,    -0.077,    20.206,     0.002,     0.993,    3
 1,   545.406,    -0.566,    24.928,     0.008,     0.981,    5
 1,    77.830,    -3.012,     4.789,     0.043,     0.732,    3
 1,    55.110,     3.796,     4.338,     0.034,     0.954,    2
 0,    48.743,    -0.910,    11.214,     0.221,     0.349,   10
 0,    42.118,    -0.530,     8.530,     0.172,     0.388,    9
 0,    34.217,     1.471,     6.544,     0.172,     0.350,    9
 0,    26.984,     1.851,     5.212,     0.171,     0.404,    7
 0,    26.189,    -2.602,     4.294,     0.140,     0.555,    4
 0,    23.604,     2.598,     3.395,     0.096,     0.825,    3
 0,    21.460,    -1.747,     3.783,     0.160,     0.461,    5
 0,    20.786,     4.233,     0.000,     0.000,     1.000,    1
 0,    20.346,    -0.576,     4.613,     0.223,     0.531,    4
 0,    20.287,    -0.118,     3.170,     0.130,     0.804,    2
 1,   584.434,     0.430,    17.227,     0.005,     0.994,    2
 0,    29.741,    -1.136,     5.975,     0.158,     0.550,    6
 0,    25.264,    -1.148,     3.332,     0.118,     0.675,    4
 0,    24.812,    -0.265,     5.687,     0.198,     0.407,    8
 0,    22.296,    -0.993,     3.492,     0.130,     0.539,    5
 0,    22.196,    -1.931,     4.825,     0.204,     0.438,    7
 0,   242.141,    -1.364,    21.375,     0.040,     0.691,    8
 1,    65.637,     4.291,     0.000,     0.000,     1.000,    1
 0,    39.917,     1.382,     6.638,     0.141,     0.526,    5
 0,    34.979,    -4.283,     6.236,     0.173,     0.723,    2
 0,    21.790,    -3.865,     0.000,     0.000,     1.000,    1
 0,    20.725,     0.106,     4.043,     0.188,     0.459,    5
 0,    20.559,     0.357,     3.678,     0.151,     0.472,    5
 1,    20.276,    -3.224,     2.011,     0.085,     0.615,    3
 0,    20.120,     0.489,     3.897,     0.181,     0.461,    5
 1,  1113.377,    -0.260,    27.863,     0.004,     0.992,    4
 1,   639.598,    -0.942,    28.721,     0.011,     0.968,    5
 1,    99.326,     4.152,     6.921,     0.027,     0.962,    2
 0,    57.607,     1.433,    10.381,     0.159,     0.340,   10
 0,    35.242,     1.059,     6.277,     0.156,     0.634,    4
 0,    35.214,     1.240,     7.759,     0.213,     0.440,    6
 0,    30.797,    -1.447,     3.033,     0.090,     0.509,    4
 0,    26.102,    -0.448,     4.864,     0.169,     0.620,    4
 0,    25.417,    -1.146,     4.490,     0.173,     0.516,    4
 0,    22.096,     2.997,     3.093,     0.139,     0.709,    2
 0,    20.556,    -2.166,     1.293,     0.049,     0.739,    3
 1,   216.892,    -0.465,     0.000,     0.000,     1.000,    1
 0,    60.652,    -0.695,    14.347,     0.223,     0.292,   13
 1,    36.928,     3.848,     4.026,     0.075,     0.874,    2
 0,    35.644,    -1.330,     4.776,     0.100,     0.607,    4
 0,    32.266,    -1.292,     7.318,     0.212,     0.499,    7
 0,    30.359,    -1.296,     6.170,     0.185,     0.538,    5
 0,    25.229,     0.774,     4.194,     0.157,     0.474,    5
 0,    23.643,     1.048,     5.805,     0.232,     0.382,    7
 0,    23.541,     0.051,     5.815,     0.228,     0.441,    6
 0,    22.751,    -0.045,     4.404,     0.171,     0.482,    5
 0,    20.616,     0.715,     3.600,     0.155,     0.457,    5
 1,   624.365,     0.943,    25.901,     0.010,     0.957,    5
 1,   141.882,     0.348,    14.242,     0.039,     0.901,    4
 1,    42.391,    -3.096,     7.937,     0.185,     0.576,    4
 0,    37.846,    -1.109,     6.842,     0.169,     0.392,    7
 0,    32.740,     2.032,     6.209,     0.169,     0.368,    8
 0,    31.093,    -1.753,     6.941,     0.198,     0.324,   10
 1,    30.151,     3.149,     4.836,     0.156,     0.536,    4
 0,    26.667,     1.052,     5.341,     0.169,     0.363,    8
 0,    26.412,     1.528,     4.571,     0.160,     0.429,    6
 0,    26.309,     0.841,     5.501,     0.186,     0.445,    6
 0,    24.085,    -0.902,     3.564,     0.147,     0.617,    3
 1,    83.527,    -1.385,     7.691,     0.081,     0.406,    9
 1,    70.316,    -2.217,     7.495,     0.078,     0.544,    7
 1,    51.350,     3.948,     0.000,     0.000,     1.000,    1
 1,    31.960,     3.375,     3.374,     0.058,     0.922,    2
 0,    28.667,    -0.310,     5.686,     0.184,     0.418,    6
 1,    27.784,     2.611,     2.162,     0.072,     0.757,    2
 0,    23.611,    -0.333,     2.823,     0.103,     0.699,    4
 0,    22.781,     0.692,     3.775,     0.149,     0.547,    5
 1,   163.167,    -0.173,    13.681,     0.032,     0.906,    4
 1,   150.950,     2.714,     3.796,     0.023,     0.770,    2
 1,   118.246,    -3.056,    17.495,     0.110,     0.486,    7
 0,    42.399,    -0.836,     5.502,     0.102,     0.775,    4
 0,    28.752,     1.077,     5.439,     0.142,     0.571,    5
 0,   679.693,    -1.011,    20.120,     0.005,     0.974,    5
 0,   409.108,     1.008,    34.065,     0.026,     0.912,    8
 0,    37.933,     1.312,     8.802,     0.180,     0.443,    6
 1,    36.344,     4.311,     4.602,     0.112,     0.776,    2
 0,    24.432,    -1.161,     4.193,     0.160,     0.536,    5
 0,    23.899,     0.775,     4.852,     0.191,     0.423,    6
 0,    21.717,     0.379,     4.161,     0.177,     0.456,    5
 1,    20.365,    -3.465,     2.443,     0.103,     0.634,    3
 0,    20.284,    -1.126,     3.882,     0.174,     0.526,    4
 0,    20.058,    -1.543,     3.774,     0.177,     0.476,    5
 1,    40.064,    -4.047,     0.000,     0.000,     1.000,    1
 0,    25.606,    -0.453,     5.350,     0.197,     0.430,    6
 0,    22.631,    -0.590,     3.951,     0.168,     0.596,    3
 0,    21.315,    -1.013,     3.103,     0.134,     0.547,    4
 0,    20.659,     1.297,     4.034,     0.155,     0.593,    4
 1,   244.098,     0.637,    20.400,     0.025,     0.922,    5
 1,   119.779,    -3.872,    15.997,     0.082,     0.672,    3
 0,    33.445,    -1.156,     7.785,     0.216,     0.413,    7
 0,    27.397,    -0.909,     5.010,     0.161,     0.457,    6
 0,    25.526,    -0.300,     4.842,     0.183,     0.443,    6
 0,    23.982,    -0.069,     5.552,     0.211,     0.404,    7
 0,    23.574,     1.024,     5.384,     0.209,     0.412,    6
 0,    22.870,    -2.476,     3.711,     0.141,     0.670,    4
 0,    21.661,    -1.136,     3.416,     0.141,     0.547,    4
 1,   779.424,     0.772,    37.375,     0.013,     0.970,    6
 1,    43.140,     3.796,     2.833,     0.065,     0.708,    2
 0,    31.995,    -1.093,     5.932,     0.148,     0.553,    5
 0,    24.922,     0.996,     4.708,     0.173,     0.403,    7
 0,    24.257,     1.071,     2.002,     0.082,     0.708,    2
 1,    21.748,    -4.272,     0.000,     0.000,     1.000,    1
 0,    21.377,    -1.595,     5.869,     0.246,     0.398,    7
 0,    20.758,    -2.107,     3.902,     0.158,     0.414,    6
 0,    20.128,     1.175,     2.897,     0.131,     0.455,    5
 1,   808.113,    -0.366,    29.710,     0.008,     0.989,    2
 1,    84.934,    -4.315,     0.000,     0.000,     1.000,    1
 0,    69.773,    -0.017,     4.785,     0.034,     0.938,    2
 0,    59.790,     0.736,    11.548,     0.168,     0.333,   10
 0,    57.575,    -2.025,    14.964,     0.234,     0.364,    9
 0,    46.023,    -1.913,     7.113,     0.131,     0.399,    7
 0,    31.312,     0.318,     6.772,     0.209,     0.511,    4
 0,    30.780,     0.621,     5.966,     0.189,     0.567,    4
