background/signal,pT GeV,mass GeV,width,ptD,#of constituents
1,85.543,13.779,0.109,0.588,8
1,66.788,13.439,0.183,0.523,8
0,41.498,7.249,0.163,0.596,3
1,24.668,3.206,0.129,0.71,2
1,176.512,14.792,0.07,0.663,4
1,95.512,1.838,0.013,0.869,2
0,26.776,3.718,0.113,0.561,4
1,477.551,21.084,0.01,0.984,4
0,30.308,5.333,0.158,0.568,4
0,55.603,10.768,0.181,0.515,6
0,30.847,2.73,0.074,0.806,2
1,147.69,13.006,0.047,0.925,2
1,61.675,12.262,0.179,0.505,8
1,124.794,9.684,0.051,0.642,7
1,370.028,51.613,0.092,0.562,11
1,317.846,12.045,0.007,0.99,4
0,28.199,2.947,0.097,0.678,3
0,36.009,0.0,0.0,1.0,1
0,25.117,3.113,0.113,0.613,4
0,47.73,9.224,0.168,0.493,5
1,121.474,13.598,0.069,0.623,9
0,36.161,3.373,0.086,0.759,2
0,20.587,0.0,0.0,1.0,1
1,46.147,8.436,0.124,0.561,7
0,64.045,14.4,0.2,0.375,13
0,22.975,3.262,0.116,0.661,3
0,41.089,8.062,0.168,0.524,7
0,54.541,11.8,0.188,0.31,13
0,44.842,7.941,0.156,0.464,6
0,39.292,7.389,0.166,0.539,4
1,59.87,7.823,0.093,0.683,5
0,31.948,5.65,0.143,0.553,5
1,62.894,5.957,0.084,0.608,4
0,24.328,2.806,0.082,0.722,3
1,24.393,3.585,0.128,0.528,5
1,98.261,8.862,0.049,0.71,4
1,33.712,4.139,0.119,0.592,5
0,21.773,0.539,0.024,0.717,2
1,40.745,6.098,0.104,0.62,5
1,114.168,17.081,0.145,0.507,6
0,49.11,10.775,0.204,0.476,8
1,125.48,3.776,0.029,0.737,2
0,23.491,4.767,0.192,0.583,4
1,116.336,12.498,0.092,0.67,6
0,26.947,4.522,0.163,0.59,5
0,25.196,2.228,0.077,0.611,3
0,38.955,5.021,0.124,0.619,6
1,88.811,9.797,0.083,0.722,4
0,37.52,7.334,0.176,0.549,7
1,105.358,15.011,0.116,0.463,15
0,67.316,6.587,0.076,0.607,5
1,255.565,18.883,0.053,0.718,8
0,35.431,3.849,0.093,0.633,3
0,25.496,3.182,0.102,0.812,2
1,46.274,7.76,0.11,0.561,7
1,53.883,11.893,0.21,0.39,10
1,112.559,0.0,0.0,1.0,1
1,483.271,31.703,0.026,0.715,9
0,74.782,8.188,0.073,0.711,6
1,130.503,8.887,0.035,0.707,4
1,141.342,11.182,0.052,0.78,4
0,21.614,4.458,0.187,0.523,6
1,21.647,3.316,0.142,0.595,6
1,40.566,2.381,0.04,0.674,4
1,136.551,9.169,0.044,0.674,7
1,22.465,0.22,0.007,0.878,2
0,29.393,3.768,0.096,0.627,5
1,86.693,3.944,0.02,0.922,3
1,101.737,8.593,0.047,0.87,8
0,64.791,15.639,0.227,0.377,10
0,36.665,7.318,0.187,0.603,4
1,127.453,5.996,0.035,0.667,3
0,25.186,4.063,0.125,0.682,4
0,20.921,3.015,0.114,0.766,3
0,33.434,5.06,0.133,0.567,5
1,79.461,1.199,0.003,0.99,2
0,23.081,2.447,0.072,0.878,2
1,212.321,41.75,0.15,0.463,10
0,30.253,5.159,0.156,0.556,6
1,131.082,8.285,0.025,0.827,4
0,44.046,9.223,0.204,0.474,6
0,20.487,3.148,0.132,0.741,4
1,39.342,0.0,0.0,1.0,1
1,73.249,6.164,0.061,0.65,6
0,33.494,3.273,0.057,0.67,3
1,128.989,23.037,0.126,0.534,12
1,63.39,10.476,0.137,0.777,3
1,60.237,6.649,0.096,0.614,3
1,29.944,2.142,0.051,0.677,3
1,154.515,17.579,0.073,0.749,4
1,90.305,11.302,0.078,0.614,6
1,20.036,1.454,0.058,0.649,3
1,243.3,38.68,0.132,0.503,10
0,29.504,6.555,0.213,0.542,4
1,67.669,8.298,0.089,0.501,7
0,27.668,5.624,0.19,0.625,6
0,28.121,5.62,0.196,0.513,5
1,29.306,3.236,0.09,0.662,3
1,133.549,27.04,0.18,0.416,9
0,22.298,3.728,0.156,0.467,6
0,27.399,6.652,0.227,0.502,5
0,35.519,4.136,0.074,0.782,4
1,145.233,23.439,0.129,0.46,12
0,20.748,3.157,0.138,0.632,6
0,26.645,5.112,0.189,0.622,3
0,50.988,9.918,0.184,0.464,7
0,21.328,2.544,0.116,0.723,2
0,45.212,8.239,0.155,0.605,7
0,20.699,4.114,0.188,0.569,6
1,115.763,12.966,0.097,0.576,5
1,90.473,5.471,0.034,0.71,3
1,202.762,33.406,0.131,0.491,9
0,20.776,4.314,0.19,0.475,9
0,20.751,2.497,0.101,0.801,2
1,63.439,3.554,0.047,0.664,6
1,44.163,6.755,0.145,0.54,5
0,53.423,6.002,0.103,0.757,2
1,121.819,18.915,0.133,0.501,9
0,23.943,0.0,0.0,1.0,1
1,65.577,3.084,0.019,0.959,2
0,68.173,15.128,0.208,0.409,15
1,113.944,4.035,0.035,0.716,2
0,71.451,15.51,0.211,0.516,4
0,24.845,6.005,0.199,0.484,8
0,87.844,17.352,0.188,0.377,9
1,79.662,8.503,0.079,0.703,4
1,63.756,9.763,0.12,0.441,12
1,31.68,4.104,0.088,0.83,4
1,97.956,14.86,0.125,0.784,4
0,25.077,3.621,0.135,0.746,2
1,88.062,8.723,0.061,0.73,7
0,25.975,6.085,0.205,0.443,6
1,170.705,24.346,0.108,0.59,4
1,172.973,15.557,0.05,0.873,5
0,36.544,5.182,0.088,0.53,5
0,29.801,4.841,0.138,0.614,5
1,73.808,11.77,0.126,0.607,4
0,31.566,5.56,0.153,0.419,8
0,34.275,5.249,0.124,0.585,5
1,166.213,11.26,0.028,0.671,4
1,33.863,4.381,0.111,0.574,5
1,124.52,13.913,0.065,0.604,5
0,37.041,3.333,0.071,0.693,3
1,24.485,0.209,0.008,0.723,2
1,81.092,2.046,0.02,0.693,3
0,70.47,10.714,0.143,0.575,7
1,40.097,1.11,0.028,0.71,2
1,42.183,4.614,0.093,0.693,3
0,23.455,3.065,0.119,0.479,5
0,23.162,4.644,0.183,0.503,7
1,97.198,1.745,0.006,0.972,2
1,78.634,11.21,0.092,0.602,9
0,24.929,3.818,0.126,0.568,4
0,35.146,7.319,0.198,0.656,3
0,34.378,5.245,0.092,0.649,4
1,139.821,6.734,0.034,0.707,3
0,27.52,5.134,0.179,0.727,2
0,32.52,5.215,0.12,0.827,3
0,27.465,6.972,0.247,0.52,5
1,138.381,12.933,0.051,0.718,5
1,154.036,16.626,0.071,0.595,6
1,195.127,5.35,0.027,0.707,2
0,52.113,6.793,0.129,0.698,3
1,62.373,12.39,0.165,0.522,6
0,26.368,1.751,0.058,0.688,4
0,48.727,6.697,0.107,0.524,4
1,104.425,9.632,0.078,0.677,3
0,21.148,3.847,0.18,0.598,3
1,30.377,3.8,0.103,0.563,4
0,32.598,7.736,0.225,0.355,10
1,39.826,5.19,0.111,0.795,2
1,64.23,2.812,0.01,0.987,3
0,23.88,3.385,0.139,0.582,3
1,100.742,18.541,0.151,0.564,4
1,29.36,3.627,0.075,0.655,4
1,22.687,1.806,0.055,0.873,2
1,40.645,5.241,0.091,0.732,5
1,23.851,2.112,0.069,0.801,5
0,20.68,2.446,0.1,0.801,2
0,30.247,7.374,0.227,0.504,4
1,37.028,5.59,0.132,0.65,3
1,89.429,11.253,0.103,0.544,5
1,36.434,0.42,0.011,0.71,2
1,44.542,4.481,0.077,0.679,3
1,135.007,4.274,0.03,0.74,2
1,41.252,5.119,0.101,0.666,3
1,29.744,2.781,0.071,0.638,5
1,44.787,4.114,0.05,0.685,5
0,30.571,4.921,0.158,0.626,3
1,65.887,5.457,0.048,0.75,4
0,21.898,3.683,0.166,0.664,3
1,67.619,3.783,0.016,0.979,2
0,38.696,8.072,0.187,0.601,12
0,42.561,3.503,0.08,0.729,2
0,23.441,1.69,0.07,0.672,3
1,34.608,4.917,0.109,0.581,6
1,97.329,8.359,0.041,0.776,5
0,21.019,3.527,0.138,0.796,3
0,30.63,5.147,0.128,0.514,5
1,233.896,27.74,0.085,0.65,11
1,120.417,18.163,0.111,0.477,8
0,55.316,8.22,0.116,0.568,6
1,142.621,21.062,0.112,0.602,6
1,45.064,0.0,0.0,1.0,1
1,188.101,25.529,0.098,0.577,6
0,27.44,0.0,0.0,1.0,1
0,22.137,0.0,0.0,1.0,1
1,37.988,1.385,0.023,0.899,2
1,52.479,7.818,0.139,0.537,6
0,30.362,4.961,0.157,0.512,6
0,20.209,0.0,0.0,1.0,1
0,21.018,3.009,0.121,0.779,3
1,56.768,8.758,0.114,0.558,5
1,30.235,3.76,0.104,0.773,3
0,28.718,5.228,0.155,0.52,5
0,25.779,4.345,0.152,0.579,4
0,32.939,4.134,0.093,0.691,3
0,22.382,4.449,0.195,0.624,3
0,22.078,3.317,0.122,0.756,4
0,23.368,4.162,0.154,0.566,4
0,25.068,2.611,0.099,0.532,4
1,22.971,0.992,0.035,0.821,2
0,26.519,5.491,0.194,0.5,7
1,81.508,11.789,0.118,0.517,7
1,77.75,2.891,0.009,0.985,2
1,148.602,13.439,0.06,0.847,6
1,51.423,4.541,0.053,0.643,4
0,24.781,1.907,0.039,0.932,2
1,91.203,8.718,0.05,0.911,5
0,30.263,6.19,0.194,0.552,4
1,45.377,4.651,0.049,0.908,3
0,39.746,8.24,0.198,0.481,7
1,85.177,6.193,0.037,0.689,3
0,23.443,2.117,0.088,0.669,3
1,157.775,22.343,0.09,0.718,9
1,56.482,8.975,0.119,0.634,4
0,31.043,5.675,0.16,0.608,3
1,39.062,5.508,0.111,0.827,2
0,31.903,2.806,0.079,0.57,5
1,91.263,0.0,0.0,1.0,1
0,23.588,4.326,0.165,0.636,4
0,28.674,4.559,0.157,0.614,4
0,22.385,2.422,0.093,0.687,7
1,144.523,18.549,0.087,0.623,12
1,53.717,0.0,0.0,1.0,1
1,56.823,7.976,0.116,0.549,4
1,91.751,11.98,0.112,0.507,5
1,178.373,12.244,0.044,0.659,6
0,23.601,3.865,0.144,0.675,3
0,23.844,3.201,0.09,0.702,3
1,85.456,16.335,0.172,0.572,7
1,198.671,10.93,0.012,0.969,5
0,24.913,4.312,0.166,0.557,4
1,172.566,26.491,0.134,0.666,4
1,44.152,7.414,0.149,0.679,5
1,140.481,14.132,0.053,0.763,6
1,66.593,2.446,0.011,0.975,3
0,54.887,8.625,0.15,0.579,4
1,120.57,13.002,0.09,0.613,5
0,21.342,0.0,0.0,1.0,1
1,208.555,12.786,0.024,0.71,5
0,27.284,5.825,0.193,0.501,5
1,124.867,7.242,0.033,0.913,3
1,59.002,8.074,0.133,0.644,5
1,43.997,1.489,0.029,0.665,3
0,35.398,6.305,0.152,0.573,4
0,32.638,0.865,0.026,0.719,2
0,26.641,4.139,0.131,0.522,6
0,35.296,5.817,0.147,0.471,5
0,22.109,4.102,0.18,0.637,3
0,52.297,8.744,0.132,0.416,10
1,28.298,5.156,0.166,0.505,6
0,29.96,6.625,0.205,0.609,7
1,67.118,10.343,0.137,0.518,9
1,29.564,1.349,0.046,0.707,2
1,75.079,6.697,0.059,0.815,4
0,45.989,10.078,0.195,0.388,14
0,24.766,3.642,0.129,0.64,4
1,32.65,3.584,0.091,0.513,4
1,21.635,0.0,0.0,1.0,1
1,44.424,9.528,0.193,0.452,5
1,41.542,2.626,0.041,0.865,3
1,101.647,6.909,0.051,0.664,4
0,25.142,2.493,0.073,0.853,2
1,53.144,10.612,0.175,0.664,6
1,111.193,21.354,0.168,0.472,6
1,153.188,19.906,0.091,0.477,9
0,32.419,1.487,0.03,0.661,3
1,65.193,9.354,0.115,0.766,4
1,131.566,13.148,0.073,0.558,5
0,38.51,8.313,0.207,0.513,6
0,37.342,4.571,0.084,0.56,6
0,27.484,4.666,0.162,0.47,7
1,41.226,0.0,0.0,1.0,1
0,53.18,7.312,0.119,0.663,3
1,67.649,8.574,0.109,0.577,5
1,120.261,8.865,0.033,0.728,5
1,47.398,3.234,0.041,0.875,4
0,24.574,0.0,0.0,1.0,1
1,91.723,9.681,0.083,0.672,3
1,132.585,22.171,0.141,0.614,8
0,29.279,4.458,0.131,0.583,8
0,30.964,2.423,0.038,0.939,3
1,58.308,5.55,0.052,0.817,7
1,84.418,12.111,0.096,0.649,6
0,20.37,3.964,0.136,0.606,4
0,28.832,2.115,0.056,0.637,3
1,56.15,6.623,0.084,0.562,6
0,50.002,8.893,0.145,0.584,4
0,28.647,4.674,0.153,0.626,4
0,32.209,5.372,0.146,0.613,5
1,27.286,2.095,0.069,0.769,2
1,25.08,3.103,0.1,0.504,5
0,36.278,7.082,0.189,0.485,6
0,24.16,5.509,0.219,0.536,6
0,27.744,5.667,0.194,0.561,5
0,26.854,0.0,0.0,1.0,1
0,53.736,10.119,0.18,0.529,6
0,20.676,1.757,0.046,0.925,2
1,51.571,5.117,0.07,0.657,4
1,69.151,11.861,0.144,0.501,8
0,23.437,4.163,0.149,0.616,3
1,137.802,13.779,0.062,0.613,9
1,120.176,7.015,0.024,0.754,4
1,71.68,7.533,0.088,0.597,5
0,23.235,2.91,0.122,0.723,2
0,43.014,8.158,0.175,0.421,10
0,24.093,5.411,0.215,0.389,9
1,33.181,4.294,0.126,0.527,4
0,26.938,0.0,0.0,1.0,1
0,24.165,0.0,0.0,1.0,1
1,55.116,4.014,0.031,0.939,3
0,20.761,1.854,0.044,0.936,2
1,34.1,4.7,0.119,0.642,4
1,20.315,4.007,0.188,0.562,4
0,25.045,4.781,0.144,0.664,3
0,27.226,2.824,0.068,0.692,3
0,44.083,6.833,0.134,0.624,3
1,29.313,2.21,0.067,0.776,2
0,35.704,3.873,0.086,0.574,4
0,21.18,3.123,0.137,0.748,2
0,27.57,2.177,0.036,0.948,2
0,28.415,4.422,0.153,0.54,4
1,187.412,2.496,0.013,0.71,2
0,45.732,8.447,0.171,0.647,8
0,43.642,7.23,0.159,0.521,5
0,20.932,3.207,0.148,0.724,2
0,27.57,6.288,0.219,0.578,5
0,26.35,4.444,0.153,0.655,4
0,29.653,5.3,0.165,0.679,3
1,52.267,2.6,0.02,0.96,2
0,32.448,6.985,0.193,0.567,7
0,21.475,2.73,0.123,0.728,2
1,82.125,8.975,0.076,0.616,4
1,23.889,0.0,0.0,1.0,1
0,53.663,11.529,0.202,0.543,11
1,212.678,15.3,0.035,0.937,2
0,28.41,1.367,0.038,0.827,2
1,73.981,3.841,0.044,0.804,2
0,33.578,5.876,0.142,0.699,4
1,43.26,4.835,0.09,0.756,4
1,26.992,4.012,0.125,0.523,5
0,29.371,4.235,0.127,0.605,6
0,30.754,4.475,0.136,0.749,2
1,25.633,4.875,0.172,0.517,4
0,22.611,0.0,0.0,1.0,1
1,35.366,4.135,0.066,0.583,4
0,20.807,3.087,0.122,0.604,8
1,104.704,8.935,0.049,0.877,3
0,94.635,23.731,0.228,0.405,12
0,25.347,5.564,0.21,0.555,6
1,21.967,4.611,0.173,0.45,9
1,80.558,17.905,0.173,0.544,5
1,30.877,4.395,0.141,0.502,5
1,63.288,1.616,0.025,0.721,2
1,109.339,0.0,0.0,1.0,1
1,235.322,27.637,0.09,0.648,12
1,88.389,8.659,0.079,0.528,6
0,47.049,7.392,0.135,0.522,7
0,30.958,5.516,0.176,0.598,3
1,70.666,6.796,0.054,0.729,8
1,78.577,0.788,0.008,0.807,2
0,20.39,3.895,0.175,0.478,6
1,57.14,8.09,0.134,0.685,4
1,79.23,14.994,0.169,0.528,5
0,48.196,10.459,0.209,0.59,4
0,24.259,4.372,0.165,0.603,3
0,20.238,3.397,0.155,0.658,4
0,39.518,6.632,0.134,0.558,5
1,40.153,4.658,0.086,0.849,2
0,33.576,6.062,0.171,0.477,5
1,67.512,8.894,0.098,0.834,3
0,42.477,0.705,0.015,0.759,2
0,40.842,7.767,0.166,0.504,6
1,29.695,1.352,0.045,0.717,2
1,150.234,7.388,0.034,0.813,3
1,101.054,15.215,0.119,0.762,3
0,36.297,5.577,0.124,0.49,6
0,24.058,3.897,0.134,0.665,3
1,31.668,0.0,0.0,1.0,1
1,107.748,8.174,0.031,0.732,4
1,124.401,10.31,0.044,0.816,5
1,49.799,8.559,0.153,0.439,6
0,39.591,8.207,0.188,0.489,10
0,29.04,5.256,0.16,0.621,7
1,59.067,10.963,0.162,0.547,7
1,29.661,4.737,0.152,0.652,3
0,30.832,6.956,0.212,0.468,9
0,29.02,4.255,0.095,0.712,4
1,182.015,18.626,0.052,0.587,15
0,20.516,3.443,0.127,0.607,4
0,36.777,7.854,0.201,0.51,4
1,78.274,6.861,0.061,0.664,5
0,27.89,4.256,0.134,0.613,3
1,76.513,10.893,0.097,0.667,5
1,63.837,6.907,0.065,0.894,3
0,21.322,3.243,0.142,0.673,4
1,57.76,3.287,0.052,0.613,3
1,65.58,3.824,0.053,0.737,3
1,94.424,10.037,0.092,0.546,8
0,28.94,4.971,0.134,0.606,5
0,38.777,8.171,0.192,0.501,8
1,29.285,0.565,0.013,0.654,3
0,136.017,8.581,0.037,0.821,4
0,32.279,2.479,0.061,0.751,3
0,20.954,3.6,0.158,0.631,3
1,114.442,3.967,0.033,0.741,2
0,26.218,3.765,0.12,0.597,6
0,48.329,10.114,0.199,0.561,4
0,29.999,4.949,0.156,0.501,6
0,40.984,8.457,0.193,0.542,4
0,42.708,7.265,0.154,0.549,9
0,63.729,9.059,0.123,0.706,3
0,25.085,5.36,0.185,0.587,5
1,107.224,11.836,0.07,0.587,5
0,34.589,5.686,0.15,0.511,5
0,38.847,6.776,0.162,0.475,5
1,58.39,7.088,0.093,0.573,5
1,24.829,1.895,0.057,0.684,5
1,67.597,11.417,0.159,0.588,3
0,45.012,8.848,0.18,0.601,4
1,112.072,4.599,0.04,0.727,2
1,210.14,8.599,0.031,0.803,3
0,22.634,0.403,0.017,0.721,2
0,24.539,3.331,0.088,0.863,3
1,86.054,2.125,0.007,0.971,3
0,43.029,8.644,0.196,0.555,4
0,30.896,6.151,0.186,0.47,5
0,50.304,10.661,0.202,0.422,9
0,40.01,4.592,0.068,0.907,2
0,22.867,4.982,0.202,0.609,9
0,26.522,3.724,0.117,0.608,4
1,62.292,9.61,0.119,0.603,5
1,147.23,24.578,0.135,0.458,8
1,30.221,3.443,0.099,0.787,2
0,24.709,0.67,0.022,0.82,2
0,56.314,8.383,0.144,0.512,4
0,37.284,3.352,0.056,0.897,2
1,81.347,11.586,0.106,0.609,6
1,41.928,3.741,0.081,0.531,4
1,75.843,4.991,0.041,0.577,4
1,177.934,9.002,0.028,0.765,3
0,42.389,11.16,0.238,0.388,11
0,22.288,2.847,0.122,0.633,3
1,67.687,14.08,0.193,0.422,6
1,138.176,11.988,0.059,0.7,4
0,29.762,4.115,0.124,0.772,2
0,24.994,0.728,0.028,0.735,2
1,198.007,10.7,0.027,0.826,5
1,59.34,1.925,0.024,0.857,2
0,25.128,0.103,0.003,0.835,2
0,24.142,2.255,0.055,0.907,3
1,39.739,3.181,0.06,0.697,3
0,99.132,22.556,0.216,0.522,6
0,22.028,4.096,0.173,0.614,5
1,45.069,2.799,0.042,0.87,3
0,23.534,2.521,0.106,0.71,2
1,167.831,14.044,0.034,0.927,3
1,21.21,0.0,0.0,1.0,1
0,21.588,0.0,0.0,1.0,1
0,45.245,8.941,0.195,0.57,4
1,21.071,0.0,0.0,1.0,1
1,142.697,8.406,0.039,0.805,3
1,40.776,4.946,0.095,0.706,4
1,86.65,8.878,0.054,0.916,3
0,24.307,4.725,0.192,0.59,3
0,23.026,4.239,0.157,0.671,7
0,33.017,5.074,0.129,0.8,2
1,35.098,6.276,0.161,0.531,4
1,41.636,4.749,0.112,0.599,3
0,27.021,5.432,0.158,0.527,5
1,154.686,16.005,0.052,0.676,5
0,43.896,11.443,0.249,0.448,13
0,21.976,3.615,0.16,0.617,3
1,26.47,2.677,0.062,0.899,2
0,26.732,3.485,0.129,0.71,2
1,102.743,4.619,0.021,0.87,3
0,43.908,9.916,0.213,0.626,3
0,24.024,5.126,0.187,0.418,9
0,27.121,5.0,0.176,0.397,11
1,195.236,18.755,0.061,0.693,5
1,32.675,3.562,0.07,0.661,3
1,31.257,2.993,0.069,0.685,4
0,37.674,9.102,0.229,0.4,12
0,24.918,1.972,0.062,0.562,4
0,22.503,2.544,0.1,0.776,2
1,117.133,18.614,0.139,0.539,13
1,195.597,15.471,0.055,0.621,7
0,42.367,4.759,0.103,0.559,5
1,87.027,1.469,0.012,0.864,3
1,59.403,2.262,0.032,0.748,3
0,22.166,4.868,0.205,0.537,5
0,31.508,5.653,0.158,0.467,8
1,50.693,0.0,0.0,1.0,1
0,22.996,4.603,0.186,0.519,4
0,27.67,3.884,0.089,0.695,3
1,99.719,10.193,0.064,0.656,4
0,42.759,8.99,0.202,0.463,7
0,22.464,3.463,0.132,0.482,11
0,34.181,7.076,0.187,0.492,8
0,21.225,2.963,0.134,0.667,3
0,27.414,5.413,0.173,0.465,6
1,41.321,6.127,0.134,0.697,5
1,82.976,2.742,0.025,0.76,4
0,21.901,0.0,0.0,1.0,1
0,64.904,12.238,0.175,0.472,7
1,33.923,7.655,0.216,0.494,13
0,37.193,9.066,0.228,0.42,10
1,125.809,14.53,0.072,0.598,8
1,140.506,8.223,0.039,0.882,2
1,230.958,43.311,0.163,0.573,8
1,72.489,0.0,0.0,1.0,1
1,24.19,1.581,0.059,0.767,2
1,72.385,8.428,0.073,0.695,8
1,118.015,13.453,0.067,0.559,6
0,30.648,4.085,0.115,0.64,4
0,20.766,3.192,0.112,0.599,4
1,75.729,12.086,0.125,0.53,11
0,27.732,4.259,0.129,0.62,3
0,28.576,4.007,0.131,0.615,6
0,26.154,3.551,0.133,0.558,4
0,35.172,5.182,0.133,0.659,4
1,108.409,4.428,0.038,0.757,2
1,79.65,14.086,0.138,0.487,7
1,128.064,11.223,0.06,0.665,4
1,50.164,8.845,0.16,0.434,9
1,94.374,4.795,0.033,0.744,4
1,59.128,8.255,0.109,0.66,6
1,64.936,1.82,0.028,0.717,2
1,74.416,11.055,0.097,0.748,4
0,50.413,10.173,0.185,0.599,8
0,31.597,7.279,0.22,0.537,7
1,122.993,20.233,0.124,0.572,6
0,25.631,4.673,0.152,0.541,7
1,73.434,10.168,0.091,0.646,3
0,30.83,6.227,0.178,0.551,8
1,171.196,13.847,0.042,0.91,10
0,40.516,6.923,0.149,0.522,7
0,23.843,3.274,0.112,0.642,3
1,77.268,7.307,0.059,0.505,7
1,114.619,7.441,0.036,0.843,3
1,196.473,10.782,0.017,0.977,4
0,21.636,3.61,0.159,0.602,3
1,57.594,5.056,0.047,0.667,3
0,22.317,3.727,0.16,0.651,5
1,56.906,4.492,0.052,0.863,3
0,22.239,3.116,0.114,0.668,4
0,33.622,4.065,0.118,0.646,3
1,61.7,9.138,0.116,0.52,5
0,25.337,5.101,0.189,0.692,3
0,23.878,2.429,0.094,0.63,3
1,96.067,4.536,0.015,0.974,2
0,24.265,3.954,0.143,0.677,5
1,24.366,1.974,0.06,0.849,2
0,29.052,6.298,0.189,0.486,8
0,32.547,4.499,0.134,0.727,2
0,41.363,6.894,0.161,0.581,4
1,95.659,3.099,0.021,0.741,3
1,271.194,12.251,0.013,0.979,2
0,21.113,0.0,0.0,1.0,1
0,37.56,7.252,0.182,0.414,13
1,53.011,0.0,0.0,1.0,1
1,24.898,1.699,0.054,0.6,3
0,21.972,2.153,0.08,0.565,5
0,30.204,5.737,0.182,0.692,3
0,23.479,3.77,0.144,0.639,5
0,28.249,5.191,0.168,0.526,4
0,23.338,2.534,0.08,0.569,6
0,29.62,4.028,0.128,0.629,4
1,63.874,6.748,0.066,0.811,8
0,21.367,1.719,0.061,0.841,2
1,122.656,13.944,0.084,0.617,5
0,23.436,3.995,0.157,0.546,5
1,206.976,14.689,0.056,0.829,2
1,88.333,14.197,0.123,0.454,7
0,21.616,2.212,0.094,0.697,3
0,43.585,9.747,0.208,0.453,11
0,29.961,4.959,0.133,0.677,4
1,32.547,4.014,0.101,0.815,2
0,20.221,4.124,0.186,0.604,9
1,22.984,0.0,0.0,1.0,1
0,27.582,4.401,0.156,0.707,3
1,42.424,8.533,0.185,0.423,6
0,21.411,2.827,0.119,0.563,5
1,194.092,0.0,0.0,1.0,1
0,23.715,0.0,0.0,1.0,1
1,69.677,7.171,0.068,0.557,5
1,115.01,10.87,0.079,0.601,5
0,55.525,10.876,0.175,0.473,7
1,27.828,1.796,0.032,0.936,2
1,70.151,9.369,0.1,0.804,6
0,28.97,4.54,0.154,0.604,3
1,97.481,9.68,0.074,0.61,4
1,50.378,1.887,0.025,0.825,3
1,34.873,2.763,0.077,0.581,4
1,25.699,2.832,0.091,0.639,4
1,82.561,6.496,0.056,0.653,4
0,20.842,2.375,0.113,0.708,2
1,91.999,12.891,0.124,0.51,11
0,39.481,8.667,0.191,0.553,5
0,38.218,7.883,0.176,0.537,11
0,20.72,2.986,0.126,0.663,3
0,47.814,9.174,0.154,0.511,10
0,29.113,6.68,0.209,0.515,4
1,164.405,28.395,0.153,0.337,16
0,33.005,6.924,0.203,0.582,4
1,52.658,3.026,0.046,0.659,3
0,26.941,1.106,0.041,0.713,2
0,24.538,4.025,0.156,0.504,6
0,40.328,6.621,0.16,0.644,3
0,44.339,9.763,0.189,0.5,7
1,599.865,46.135,0.032,0.682,3
1,99.277,20.251,0.171,0.484,15
0,23.288,4.653,0.193,0.633,3
1,41.526,5.374,0.125,0.581,3
1,192.371,14.475,0.034,0.897,8
0,45.434,9.926,0.203,0.33,13
0,33.442,0.0,0.0,1.0,1
1,86.406,10.857,0.089,0.66,10
0,29.618,5.578,0.164,0.671,8
1,56.899,3.704,0.037,0.746,4
0,28.573,4.926,0.171,0.627,3
1,93.961,7.276,0.061,0.692,3
0,28.341,5.02,0.162,0.723,3
0,43.497,8.159,0.154,0.568,5
1,107.145,5.695,0.04,0.807,3
0,101.857,23.288,0.205,0.401,8
0,77.005,0.0,0.0,1.0,1
1,21.373,0.0,0.0,1.0,1
0,22.492,3.973,0.143,0.603,3
0,32.234,5.707,0.144,0.607,5
1,180.085,13.838,0.041,0.724,5
1,198.175,21.015,0.068,0.754,4
1,129.783,5.77,0.029,0.824,3
0,27.249,5.383,0.196,0.62,3
1,38.875,9.559,0.223,0.45,7
1,37.772,4.651,0.119,0.557,4
1,75.065,8.181,0.1,0.576,4
0,33.327,3.873,0.072,0.785,5
1,86.127,7.744,0.067,0.694,4
1,48.223,8.029,0.134,0.563,5
0,48.92,11.112,0.203,0.476,6
1,56.517,2.194,0.022,0.915,2
1,103.686,21.259,0.179,0.438,8
0,29.784,6.649,0.206,0.586,5
0,40.833,10.281,0.232,0.361,10
1,137.327,15.372,0.098,0.58,4
0,44.286,5.355,0.114,0.72,3
0,20.154,1.763,0.048,0.921,2
0,30.792,4.499,0.136,0.453,6
1,23.731,2.31,0.081,0.807,2
0,29.609,1.989,0.057,0.601,4
0,23.326,4.363,0.18,0.63,3
1,31.999,2.533,0.05,0.804,3
0,20.658,2.445,0.116,0.685,3
0,49.595,12.314,0.213,0.449,11
0,63.452,5.655,0.08,0.608,3
0,22.947,3.4,0.124,0.583,3
1,62.469,12.978,0.179,0.414,8
1,89.168,18.089,0.192,0.517,8
1,82.452,9.942,0.089,0.523,5
1,118.411,2.913,0.02,0.811,2
1,220.405,26.071,0.078,0.647,4
0,29.492,6.207,0.194,0.503,5
0,23.394,3.017,0.104,0.817,2
0,41.226,5.0,0.092,0.689,3
0,35.339,3.829,0.096,0.634,3
0,73.236,14.039,0.184,0.422,7
0,25.137,2.137,0.076,0.634,3
0,29.906,5.118,0.166,0.723,2
1,44.65,2.327,0.05,0.664,3
0,23.888,4.267,0.158,0.594,4
0,29.53,4.555,0.144,0.668,3
1,162.377,17.544,0.067,0.578,9
0,59.156,12.655,0.201,0.469,7
1,125.24,6.13,0.016,0.953,4
1,37.967,3.477,0.084,0.756,2
0,81.978,12.029,0.129,0.522,5
