background/signal,pT GeV,mass GeV,width,ptD,#of constituents
0,59.74,11.892,0.175,0.689,3
0,23.345,3.772,0.157,0.722,2
0,33.266,3.535,0.102,0.736,2
0,20.932,3.69,0.171,0.654,3
0,24.636,3.545,0.143,0.708,2
0,33.897,4.369,0.082,0.655,3
0,25.895,2.707,0.075,0.862,2
1,29.236,2.806,0.078,0.819,2
0,38.118,5.334,0.128,0.6,4
1,89.525,13.252,0.109,0.851,2
0,28.017,5.874,0.2,0.55,4
0,24.019,0.0,0.0,1.0,1
1,59.578,0.0,0.0,1.0,1
1,28.028,4.219,0.127,0.8,2
1,45.945,0.0,0.0,1.0,1
0,34.141,7.281,0.205,0.516,4
0,29.525,5.718,0.19,0.713,2
0,26.809,6.032,0.194,0.525,4
1,28.686,5.048,0.161,0.632,3
0,45.144,5.835,0.089,0.874,2
0,32.98,5.74,0.16,0.589,4
1,41.495,5.168,0.086,0.873,2
1,23.037,0.0,0.0,1.0,1
1,45.315,7.752,0.15,0.783,2
0,22.329,3.35,0.145,0.725,2
1,22.886,0.0,0.0,1.0,1
1,57.319,0.0,0.0,1.0,1
1,24.864,0.0,0.0,1.0,1
0,23.139,4.591,0.191,0.583,3
1,58.68,0.0,0.0,1.0,1
1,56.815,9.441,0.128,0.546,5
1,60.055,0.0,0.0,1.0,1
1,178.606,5.324,0.014,0.942,2
1,41.557,8.068,0.192,0.711,2
0,24.508,2.713,0.099,0.772,2
0,31.629,2.898,0.049,0.927,2
1,36.859,2.55,0.041,0.907,2
0,30.324,3.425,0.108,0.733,2
0,23.121,4.05,0.15,0.64,3
0,49.126,7.223,0.14,0.733,2
0,20.765,3.409,0.15,0.59,4
0,28.539,6.451,0.22,0.52,4
0,52.793,8.043,0.151,0.707,2
0,22.654,4.174,0.178,0.654,3
1,56.155,7.268,0.103,0.825,2
0,26.3,4.227,0.147,0.678,3
0,42.4,0.0,0.0,1.0,1
0,38.712,6.746,0.171,0.713,2
1,88.865,8.863,0.077,0.699,3
0,22.607,4.204,0.184,0.711,2
1,69.586,3.467,0.038,0.844,2
0,23.803,1.508,0.035,0.922,2
0,20.777,2.963,0.115,0.82,2
1,55.998,7.248,0.129,0.709,2
0,28.858,0.0,0.0,1.0,1
0,20.04,3.106,0.149,0.731,2
1,58.035,0.0,0.0,1.0,1
1,25.614,3.166,0.099,0.784,3
0,32.659,0.0,0.0,1.0,1
1,116.859,21.631,0.161,0.703,4
0,41.045,0.0,0.0,1.0,1
0,29.762,4.373,0.13,0.71,3
0,44.922,0.0,0.0,1.0,1
1,58.619,0.0,0.0,1.0,1
0,31.611,0.0,0.0,1.0,1
1,21.445,0.0,0.0,1.0,1
1,42.419,2.169,0.031,0.905,2
0,35.467,0.0,0.0,1.0,1
1,29.285,0.0,0.0,1.0,1
1,41.717,5.745,0.104,0.744,3
1,25.944,0.0,0.0,1.0,1
1,56.002,7.812,0.119,0.795,2
1,38.898,0.0,0.0,1.0,1
0,36.419,7.589,0.203,0.639,3
0,22.882,0.0,0.0,1.0,1
0,23.39,0.0,0.0,1.0,1
1,57.741,1.301,0.023,0.707,2
1,69.056,0.0,0.0,1.0,1
0,27.475,4.921,0.177,0.578,3
0,30.283,0.0,0.0,1.0,1
1,53.335,4.253,0.071,0.674,3
0,34.282,6.588,0.187,0.72,2
0,32.033,4.409,0.135,0.716,2
0,20.826,2.564,0.088,0.711,3
1,36.941,0.0,0.0,1.0,1
0,20.612,2.003,0.058,0.907,2
1,40.197,6.153,0.142,0.75,2
1,29.08,0.0,0.0,1.0,1
1,62.396,0.0,0.0,1.0,1
1,23.968,0.0,0.0,1.0,1
1,40.741,4.919,0.065,0.867,3
1,53.317,0.0,0.0,1.0,1
0,27.86,0.0,0.0,1.0,1
1,58.333,4.886,0.057,0.876,2
0,45.316,6.116,0.097,0.86,2
0,24.928,2.361,0.094,0.713,2
1,108.735,9.688,0.046,0.846,3
1,31.857,5.652,0.157,0.616,3
1,32.253,3.66,0.089,0.83,2
1,98.367,0.0,0.0,1.0,1
1,89.799,0.0,0.0,1.0,1
1,93.964,9.479,0.058,0.914,2
0,33.361,6.657,0.182,0.538,4
1,35.934,2.766,0.06,0.835,2
0,53.597,6.506,0.081,0.879,2
0,21.659,0.0,0.0,1.0,1
1,145.149,8.395,0.025,0.954,2
0,41.736,9.185,0.204,0.647,3
0,29.944,5.139,0.161,0.744,2
1,26.398,0.0,0.0,1.0,1
0,34.058,4.487,0.11,0.805,2
0,23.904,1.745,0.072,0.714,2
0,34.242,4.778,0.128,0.632,3
0,43.52,0.0,0.0,1.0,1
0,83.225,8.373,0.06,0.906,2
1,20.924,0.0,0.0,1.0,1
0,24.986,4.002,0.133,0.805,3
0,31.118,0.0,0.0,1.0,1
1,32.257,2.218,0.055,0.822,2
1,42.778,1.641,0.038,0.709,2
0,20.93,3.124,0.136,0.602,3
0,31.221,4.877,0.152,0.721,2
0,21.034,1.957,0.08,0.794,2
1,53.578,4.85,0.083,0.759,2
0,22.326,0.0,0.0,1.0,1
1,34.301,6.848,0.187,0.588,3
1,73.325,6.809,0.045,0.84,3
1,32.585,3.761,0.095,0.812,2
1,89.336,11.23,0.121,0.732,2
1,38.535,6.203,0.158,0.714,2
0,30.581,4.401,0.143,0.709,2
1,27.649,0.0,0.0,1.0,1
1,23.966,1.165,0.032,0.881,2
1,111.798,11.432,0.058,0.915,3
0,22.802,2.468,0.069,0.892,2
1,66.012,0.0,0.0,1.0,1
0,21.23,0.0,0.0,1.0,1
0,21.373,1.971,0.045,0.937,2
1,138.229,19.816,0.095,0.597,7
0,27.319,3.169,0.109,0.748,2
1,66.375,13.061,0.167,0.473,6
1,97.906,0.0,0.0,1.0,1
1,50.19,4.841,0.066,0.875,2
0,21.945,0.0,0.0,1.0,1
1,77.113,0.0,0.0,1.0,1
1,31.374,0.0,0.0,1.0,1
1,74.85,2.36,0.012,0.961,2
0,24.516,0.0,0.0,1.0,1
0,24.504,0.0,0.0,1.0,1
1,48.5,0.0,0.0,1.0,1
0,24.677,0.0,0.0,1.0,1
1,107.94,8.334,0.035,0.948,2
1,22.146,5.904,0.259,0.446,6
0,36.055,6.018,0.152,0.76,2
0,26.246,0.0,0.0,1.0,1
1,61.742,0.0,0.0,1.0,1
1,98.562,16.343,0.156,0.521,6
1,36.174,0.0,0.0,1.0,1
0,28.152,4.8,0.168,0.715,2
0,20.462,0.0,0.0,1.0,1
0,20.627,3.433,0.16,0.646,3
1,38.653,4.352,0.092,0.817,2
0,27.151,2.854,0.102,0.726,2
0,21.797,3.151,0.143,0.598,3
1,37.145,4.173,0.108,0.732,2
1,25.454,3.197,0.125,0.708,2
1,99.653,19.969,0.165,0.638,5
1,138.071,29.685,0.176,0.456,7
0,28.788,5.083,0.166,0.742,2
1,34.657,0.0,0.0,1.0,1
1,51.041,6.774,0.103,0.836,2
0,24.937,0.0,0.0,1.0,1
1,39.354,7.652,0.169,0.476,5
1,49.561,8.469,0.153,0.769,2
1,54.461,0.0,0.0,1.0,1
1,21.387,0.0,0.0,1.0,1
1,38.513,0.0,0.0,1.0,1
1,49.142,8.745,0.159,0.774,2
0,20.864,0.0,0.0,1.0,1
0,38.364,7.648,0.178,0.632,3
1,68.908,2.426,0.008,0.988,2
0,22.046,0.0,0.0,1.0,1
0,38.917,0.0,0.0,1.0,1
1,82.308,10.144,0.069,0.8,4
1,66.451,0.0,0.0,1.0,1
0,35.676,6.925,0.184,0.552,4
1,23.624,0.0,0.0,1.0,1
0,24.93,0.0,0.0,1.0,1
0,23.45,3.675,0.143,0.762,2
1,93.569,0.0,0.0,1.0,1
1,89.362,11.018,0.122,0.714,2
1,87.945,6.609,0.056,0.776,4
0,25.413,3.224,0.117,0.756,2
1,36.713,0.0,0.0,1.0,1
0,24.356,0.0,0.0,1.0,1
1,70.268,7.387,0.061,0.911,2
1,53.264,0.0,0.0,1.0,1
0,57.917,10.439,0.17,0.743,2
1,46.094,5.819,0.125,0.711,2
0,47.913,8.516,0.173,0.72,2
1,87.445,0.0,0.0,1.0,1
1,30.179,0.0,0.0,1.0,1
0,21.805,2.753,0.108,0.795,2
1,36.949,3.227,0.066,0.835,3
1,28.524,0.0,0.0,1.0,1
0,25.641,4.42,0.165,0.695,3
1,52.79,5.117,0.088,0.649,3
0,20.723,0.0,0.0,1.0,1
0,28.935,4.417,0.125,0.815,2
1,34.769,3.66,0.098,0.75,2
0,38.7,8.657,0.202,0.523,5
0,32.277,3.677,0.101,0.779,2
0,21.903,4.576,0.203,0.568,5
0,43.626,7.842,0.166,0.544,4
0,26.767,3.455,0.127,0.715,2
1,109.221,0.0,0.0,1.0,1
1,53.582,0.0,0.0,1.0,1
1,31.603,0.0,0.0,1.0,1
0,21.652,3.689,0.167,0.619,3
0,20.604,2.005,0.078,0.823,2
1,51.12,0.0,0.0,1.0,1
1,34.449,4.074,0.075,0.893,2
1,27.301,3.31,0.078,0.891,2
0,22.666,4.977,0.215,0.589,3
0,43.303,9.367,0.179,0.568,4
1,72.006,1.201,0.009,0.919,2
1,39.625,2.269,0.053,0.753,2
1,29.171,3.527,0.119,0.715,2
0,34.864,6.947,0.197,0.584,3
1,91.821,0.0,0.0,1.0,1
0,21.923,3.944,0.159,0.771,3
1,33.883,0.0,0.0,1.0,1
1,42.642,4.467,0.097,0.754,2
0,26.756,2.674,0.097,0.602,3
0,32.121,2.662,0.083,0.707,2
1,112.035,17.966,0.143,0.755,3
1,55.41,0.0,0.0,1.0,1
1,23.275,0.0,0.0,1.0,1
0,26.087,4.967,0.184,0.724,2
0,26.359,5.282,0.196,0.606,3
1,42.516,0.0,0.0,1.0,1
1,72.647,9.453,0.092,0.724,4
1,76.439,6.22,0.036,0.951,2
0,25.614,2.561,0.09,0.77,2
0,25.294,0.0,0.0,1.0,1
0,20.779,0.0,0.0,1.0,1
0,33.257,5.409,0.161,0.707,2
1,54.646,0.0,0.0,1.0,1
0,21.43,0.0,0.0,1.0,1
1,34.765,0.0,0.0,1.0,1
1,54.487,0.0,0.0,1.0,1
1,28.182,0.0,0.0,1.0,1
0,23.224,4.589,0.191,0.635,3
0,23.233,4.533,0.185,0.505,4
0,22.693,4.534,0.195,0.53,4
1,53.242,2.118,0.02,0.894,3
1,50.639,7.949,0.135,0.514,4
1,117.624,18.201,0.116,0.758,4
1,55.768,0.0,0.0,1.0,1
1,46.211,3.779,0.054,0.886,2
0,30.065,3.364,0.104,0.755,2
0,21.307,3.008,0.129,0.759,2
1,41.052,0.0,0.0,1.0,1
0,21.673,4.165,0.19,0.709,2
1,39.186,0.0,0.0,1.0,1
1,88.31,0.0,0.0,1.0,1
1,25.236,2.673,0.093,0.698,3
0,21.637,4.201,0.193,0.707,2
0,27.788,4.285,0.125,0.789,3
1,49.55,3.72,0.062,0.809,2
0,27.45,0.0,0.0,1.0,1
0,26.381,0.0,0.0,1.0,1
1,51.152,0.0,0.0,1.0,1
1,85.988,11.665,0.116,0.796,2
0,23.267,3.359,0.144,0.708,2
1,24.668,3.14,0.114,0.543,4
0,31.9,4.741,0.13,0.784,2
0,32.646,4.582,0.131,0.707,3
0,23.286,3.505,0.143,0.738,2
1,47.35,3.346,0.049,0.87,2
0,56.767,6.813,0.104,0.477,5
1,95.051,14.289,0.109,0.74,3
0,24.879,4.561,0.165,0.46,5
1,55.69,5.239,0.053,0.918,2
1,41.839,8.775,0.176,0.569,4
1,20.737,0.0,0.0,1.0,1
1,79.841,9.661,0.094,0.816,3
1,52.479,0.0,0.0,1.0,1
0,28.856,0.0,0.0,1.0,1
1,36.168,0.0,0.0,1.0,1
1,30.31,5.197,0.151,0.781,2
1,48.794,0.0,0.0,1.0,1
0,34.479,0.0,0.0,1.0,1
1,52.763,4.224,0.034,0.953,2
0,21.65,0.0,0.0,1.0,1
0,52.078,7.597,0.127,0.787,2
0,20.802,0.0,0.0,1.0,1
0,20.602,3.753,0.179,0.676,3
1,56.128,0.0,0.0,1.0,1
1,33.943,4.286,0.124,0.719,2
1,54.961,5.553,0.073,0.86,2
1,40.1,2.473,0.059,0.741,2
0,37.354,8.005,0.207,0.669,3
0,37.169,6.62,0.176,0.707,2
0,42.243,7.774,0.145,0.522,5
1,23.97,1.986,0.075,0.769,2
1,31.128,0.0,0.0,1.0,1
0,26.51,0.0,0.0,1.0,1
1,27.017,2.452,0.042,0.945,2
1,37.53,6.837,0.172,0.693,3
1,51.347,11.944,0.222,0.512,4
0,21.702,4.495,0.2,0.608,3
0,26.905,0.0,0.0,1.0,1
1,38.917,3.157,0.064,0.83,2
0,33.21,4.089,0.095,0.81,3
0,22.743,3.67,0.158,0.618,3
1,52.532,4.423,0.074,0.78,2
0,25.76,4.61,0.161,0.77,2
1,56.051,8.461,0.121,0.819,2
1,20.21,0.0,0.0,1.0,1
1,53.736,0.0,0.0,1.0,1
1,22.723,0.0,0.0,1.0,1
0,33.241,3.106,0.067,0.797,3
0,39.898,5.339,0.132,0.713,2
0,32.856,4.565,0.126,0.763,2
0,24.363,4.3,0.157,0.623,3
0,51.394,4.043,0.045,0.916,2
0,43.928,7.165,0.153,0.746,2
0,40.493,6.975,0.162,0.743,2
1,52.387,9.764,0.166,0.666,4
1,71.674,6.601,0.091,0.717,2
0,32.733,4.537,0.133,0.732,2
1,38.615,6.514,0.145,0.662,4
0,20.468,3.701,0.162,0.769,2
1,31.181,0.0,0.0,1.0,1
0,32.67,0.0,0.0,1.0,1
0,20.749,2.043,0.098,0.708,2
1,59.372,0.0,0.0,1.0,1
0,24.665,3.99,0.15,0.507,4
1,87.253,3.133,0.011,0.977,2
1,58.937,0.0,0.0,1.0,1
0,20.603,4.129,0.188,0.57,4
0,37.652,5.509,0.111,0.844,2
1,36.379,1.021,0.004,0.994,2
0,20.663,2.904,0.133,0.534,5
0,26.742,3.216,0.107,0.777,2
1,33.585,5.795,0.166,0.732,2
1,27.346,0.0,0.0,1.0,1
1,43.616,5.451,0.101,0.78,3
0,43.377,4.911,0.107,0.743,2
0,31.925,6.055,0.172,0.501,4
1,32.485,2.035,0.048,0.84,2
1,43.423,0.0,0.0,1.0,1
0,21.984,0.0,0.0,1.0,1
1,20.813,0.0,0.0,1.0,1
0,24.376,0.0,0.0,1.0,1
0,29.134,4.645,0.138,0.655,3
1,43.223,0.0,0.0,1.0,1
0,31.576,6.149,0.193,0.707,2
0,33.061,4.647,0.135,0.729,2
1,58.798,4.143,0.049,0.685,3
0,34.494,5.308,0.151,0.715,2
1,27.709,0.0,0.0,1.0,1
1,49.326,7.134,0.117,0.817,2
0,21.336,2.466,0.106,0.759,2
0,21.95,2.633,0.105,0.784,2
1,38.444,4.472,0.098,0.781,3
1,35.579,4.201,0.081,0.873,2
0,26.227,0.0,0.0,1.0,1
0,23.033,0.0,0.0,1.0,1
1,40.394,0.0,0.0,1.0,1
1,87.244,12.897,0.107,0.59,5
0,23.919,3.442,0.141,0.717,2
1,58.274,9.133,0.149,0.734,2
1,23.956,5.391,0.218,0.524,4
0,26.34,0.0,0.0,1.0,1
1,21.308,1.561,0.041,0.919,2
0,23.773,3.089,0.105,0.821,2
1,86.919,11.58,0.091,0.877,2
1,44.462,4.584,0.079,0.797,3
1,68.272,0.0,0.0,1.0,1
0,25.998,2.32,0.069,0.836,2
1,38.322,0.0,0.0,1.0,1
0,21.66,3.538,0.159,0.668,3
1,78.943,0.0,0.0,1.0,1
0,22.881,2.873,0.09,0.862,2
0,22.362,3.146,0.111,0.83,2
0,21.12,0.0,0.0,1.0,1
0,23.638,3.033,0.11,0.792,2
1,43.062,3.807,0.059,0.883,2
0,31.839,6.762,0.201,0.667,3
1,76.138,11.37,0.135,0.599,3
1,59.509,1.433,0.014,0.918,2
1,21.169,0.0,0.0,1.0,1
0,20.993,3.032,0.143,0.713,2
1,46.957,0.0,0.0,1.0,1
1,72.653,8.56,0.071,0.903,2
1,66.004,0.0,0.0,1.0,1
1,21.413,2.149,0.099,0.712,2
0,58.581,8.397,0.141,0.716,2
1,55.924,0.0,0.0,1.0,1
0,27.059,5.521,0.198,0.585,3
0,20.301,2.006,0.056,0.916,2
0,20.579,0.314,0.009,0.902,2
1,62.296,9.635,0.123,0.825,2
0,26.603,3.013,0.09,0.826,2
0,35.697,5.499,0.147,0.734,2
1,28.284,0.0,0.0,1.0,1
1,76.843,13.816,0.156,0.644,6
1,60.309,6.828,0.099,0.782,2
1,49.815,4.4,0.046,0.929,3
1,25.056,0.0,0.0,1.0,1
1,153.029,7.479,0.018,0.964,2
0,24.971,0.0,0.0,1.0,1
1,71.854,10.927,0.112,0.756,3
0,33.921,0.0,0.0,1.0,1
0,24.93,0.0,0.0,1.0,1
0,26.112,0.0,0.0,1.0,1
0,37.46,8.354,0.21,0.618,5
0,27.917,5.281,0.187,0.605,3
0,26.867,3.219,0.115,0.734,2
1,60.535,0.0,0.0,1.0,1
1,26.386,0.0,0.0,1.0,1
1,33.426,3.124,0.055,0.756,3
0,64.838,15.414,0.219,0.523,4
1,48.985,0.259,0.0,1.0,2
0,28.008,0.0,0.0,1.0,1
1,20.84,0.0,0.0,1.0,1
1,37.545,3.462,0.065,0.857,3
0,29.232,5.126,0.168,0.728,2
0,32.955,5.599,0.146,0.791,2
1,22.499,3.4,0.137,0.762,2
0,21.591,2.351,0.105,0.73,2
1,37.35,0.0,0.0,1.0,1
1,100.282,0.0,0.0,1.0,1
0,22.028,0.0,0.0,1.0,1
0,20.688,3.113,0.145,0.659,3
0,26.743,3.238,0.12,0.707,2
0,23.717,3.061,0.09,0.869,2
0,27.172,3.314,0.102,0.806,2
1,26.401,4.865,0.177,0.603,4
0,28.383,5.527,0.193,0.582,3
0,33.152,3.655,0.099,0.773,2
1,35.02,6.173,0.169,0.624,4
0,35.361,5.834,0.15,0.762,2
0,21.831,0.0,0.0,1.0,1
1,50.995,0.0,0.0,1.0,1
1,26.252,0.0,0.0,1.0,1
0,44.875,6.992,0.144,0.754,2
1,45.314,7.752,0.151,0.589,3
1,26.83,4.942,0.175,0.682,3
1,147.349,24.955,0.112,0.62,7
0,32.815,5.473,0.151,0.728,3
1,38.204,4.597,0.091,0.846,2
1,190.414,18.121,0.068,0.855,3
1,55.076,0.0,0.0,1.0,1
1,68.443,13.541,0.167,0.622,5
0,41.282,7.45,0.161,0.77,2
0,22.575,3.783,0.163,0.722,2
1,24.406,3.129,0.127,0.709,2
1,43.468,0.0,0.0,1.0,1
0,28.125,0.0,0.0,1.0,1
0,29.319,4.464,0.126,0.579,4
0,25.113,0.0,0.0,1.0,1
0,35.236,0.0,0.0,1.0,1
0,30.218,5.423,0.171,0.733,2
1,69.27,6.448,0.049,0.68,3
0,29.716,4.761,0.139,0.685,3
1,81.597,5.707,0.037,0.925,2
1,67.275,4.936,0.039,0.928,2
0,20.471,0.0,0.0,1.0,1
0,20.925,2.851,0.124,0.594,3
1,46.675,7.196,0.127,0.766,3
1,45.026,2.625,0.058,0.708,2
0,36.006,0.0,0.0,1.0,1
1,65.886,5.417,0.045,0.922,2
1,24.318,4.23,0.17,0.594,3
0,39.574,8.854,0.214,0.643,4
1,70.446,6.798,0.069,0.864,2
0,21.929,3.627,0.146,0.625,3
1,27.53,0.0,0.0,1.0,1
1,50.646,5.247,0.061,0.909,2
0,25.236,0.0,0.0,1.0,1
1,61.54,7.99,0.094,0.859,2
1,151.134,15.106,0.081,0.77,4
1,65.704,0.0,0.0,1.0,1
0,20.999,0.0,0.0,1.0,1
0,33.002,0.0,0.0,1.0,1
1,76.286,8.067,0.067,0.894,2
1,26.831,3.982,0.146,0.713,2
0,21.553,0.0,0.0,1.0,1
0,25.067,3.356,0.105,0.832,2
1,51.455,2.478,0.013,0.98,2
0,23.568,0.0,0.0,1.0,1
0,21.295,0.0,0.0,1.0,1
0,22.719,2.121,0.093,0.709,2
0,30.265,4.393,0.135,0.572,4
1,40.378,7.096,0.162,0.646,3
0,40.029,7.137,0.169,0.63,3
0,22.787,3.657,0.153,0.583,3
1,45.0,5.872,0.089,0.875,2
0,35.172,0.0,0.0,1.0,1
0,21.69,0.0,0.0,1.0,1
1,37.27,5.626,0.122,0.818,2
0,20.69,0.0,0.0,1.0,1
0,34.935,4.876,0.13,0.749,2
0,24.162,0.0,0.0,1.0,1
0,30.755,3.321,0.106,0.716,2
0,22.864,0.0,0.0,1.0,1
0,44.599,8.331,0.175,0.613,3
0,27.287,0.0,0.0,1.0,1
0,21.265,2.901,0.131,0.734,2
1,58.052,0.0,0.0,1.0,1
1,25.883,5.675,0.212,0.526,4
0,21.472,3.046,0.128,0.549,4
0,37.415,0.0,0.0,1.0,1
0,33.077,6.392,0.189,0.577,3
1,68.753,12.406,0.152,0.531,5
0,20.781,3.625,0.168,0.545,4
1,49.577,6.793,0.108,0.645,3
0,23.325,0.0,0.0,1.0,1
1,41.453,2.71,0.065,0.71,2
1,80.822,0.0,0.0,1.0,1
1,39.399,0.0,0.0,1.0,1
0,24.392,0.0,0.0,1.0,1
1,22.26,0.0,0.0,1.0,1
1,31.396,0.0,0.0,1.0,1
1,22.731,2.154,0.085,0.77,2
0,29.584,4.567,0.142,0.756,2
1,34.443,4.538,0.114,0.789,2
1,114.486,12.514,0.075,0.871,2
0,41.206,7.385,0.155,0.565,5
1,47.839,7.351,0.112,0.684,5
0,24.382,3.965,0.159,0.716,2
0,24.825,3.48,0.128,0.76,2
1,41.915,6.237,0.137,0.526,5
0,50.387,7.307,0.135,0.696,3
0,25.057,0.0,0.0,1.0,1
0,28.032,5.218,0.178,0.571,4
0,27.604,4.116,0.148,0.71,2
0,22.145,3.469,0.147,0.685,3
1,128.253,0.0,0.0,1.0,1
0,22.757,4.004,0.143,0.552,4
1,52.524,5.414,0.068,0.725,3
0,27.741,3.767,0.109,0.82,2
1,22.467,1.785,0.036,0.947,2
1,35.633,7.047,0.18,0.609,3
1,30.366,0.0,0.0,1.0,1
1,27.649,0.0,0.0,1.0,1
1,82.379,9.234,0.084,0.776,3
0,27.205,3.241,0.118,0.711,2
1,77.635,10.678,0.096,0.868,2
1,57.614,8.069,0.119,0.795,2
0,27.236,3.296,0.091,0.847,2
1,31.966,0.0,0.0,1.0,1
0,60.012,0.0,0.0,1.0,1
1,57.056,6.769,0.118,0.707,2
1,44.036,0.0,0.0,1.0,1
0,23.298,0.0,0.0,1.0,1
1,57.93,10.603,0.167,0.524,4
1,45.14,4.81,0.083,0.742,3
0,36.728,0.0,0.0,1.0,1
0,30.124,5.178,0.17,0.709,2
1,53.136,0.0,0.0,1.0,1
1,66.468,11.388,0.129,0.698,4
1,36.736,0.0,0.0,1.0,1
1,89.671,0.0,0.0,1.0,1
0,32.063,3.721,0.085,0.711,3
0,22.923,0.0,0.0,1.0,1
1,53.885,2.422,0.038,0.798,2
1,62.766,2.983,0.013,0.981,2
0,28.647,5.071,0.156,0.539,4
0,24.53,4.495,0.171,0.744,2
1,48.669,4.341,0.046,0.932,2
0,33.471,0.0,0.0,1.0,1
1,83.319,8.17,0.065,0.884,2
0,45.844,10.605,0.227,0.504,4
1,120.04,12.803,0.073,0.811,4
0,38.351,7.554,0.194,0.6,3
1,50.2,7.684,0.121,0.826,2
1,68.6,4.999,0.047,0.887,2
1,75.815,10.633,0.112,0.67,3
1,36.36,0.0,0.0,1.0,1
0,35.212,5.728,0.155,0.737,2
1,22.79,2.427,0.102,0.733,2
1,25.031,4.044,0.109,0.815,3
1,20.713,2.733,0.13,0.711,2
1,73.971,0.0,0.0,1.0,1
1,46.568,3.029,0.064,0.713,2
0,24.668,2.174,0.084,0.737,2
1,49.983,0.0,0.0,1.0,1
0,22.475,0.0,0.0,1.0,1
1,58.374,0.0,0.0,1.0,1
1,70.485,10.126,0.113,0.6,5
0,23.111,3.668,0.148,0.455,5
1,53.588,0.0,0.0,1.0,1
0,20.56,2.417,0.11,0.749,2
1,29.588,0.0,0.0,1.0,1
1,52.951,4.869,0.061,0.882,2
0,22.27,0.0,0.0,1.0,1
1,38.901,2.275,0.029,0.938,2
0,30.757,2.137,0.069,0.709,2
0,22.879,4.229,0.183,0.711,2
1,33.298,4.527,0.133,0.721,2
0,23.653,3.985,0.162,0.731,2
1,63.696,6.875,0.071,0.872,3
0,35.772,5.067,0.13,0.617,3
1,34.268,0.0,0.0,1.0,1
0,34.359,0.0,0.0,1.0,1
0,22.894,3.361,0.138,0.743,2
0,22.495,0.0,0.0,1.0,1
0,24.795,2.663,0.082,0.84,2
1,27.785,0.0,0.0,1.0,1
1,54.072,0.0,0.0,1.0,1
1,54.644,2.757,0.034,0.883,2
0,20.326,0.0,0.0,1.0,1
0,48.075,9.334,0.191,0.71,2
1,22.079,0.0,0.0,1.0,1
0,27.63,3.128,0.095,0.803,2
1,86.233,4.524,0.028,0.925,2
0,40.782,7.686,0.184,0.718,2
0,25.967,3.886,0.142,0.742,2
0,21.291,0.0,0.0,1.0,1
0,30.939,5.398,0.152,0.786,2
0,26.421,5.669,0.205,0.562,4
0,41.112,0.0,0.0,1.0,1
1,76.808,0.0,0.0,1.0,1
0,67.843,9.405,0.126,0.765,2
1,60.772,1.948,0.031,0.73,2
0,22.676,2.991,0.103,0.83,2
0,21.236,1.951,0.091,0.716,2
0,71.185,0.0,0.0,1.0,1
0,21.904,2.409,0.102,0.756,2
0,26.879,3.702,0.125,0.708,3
1,51.396,4.946,0.083,0.791,2
1,49.494,0.0,0.0,1.0,1
1,22.021,4.277,0.187,0.679,3
0,46.507,8.985,0.178,0.714,3
1,36.663,4.782,0.1,0.837,2
1,44.939,6.149,0.09,0.766,3
1,73.214,0.0,0.0,1.0,1
1,22.54,0.0,0.0,1.0,1
0,31.547,3.246,0.102,0.709,2
1,21.142,0.0,0.0,1.0,1
1,73.276,0.0,0.0,1.0,1
0,49.213,6.36,0.086,0.687,4
1,31.578,0.0,0.0,1.0,1
1,105.583,13.144,0.076,0.76,4
0,31.622,4.707,0.138,0.752,2
1,29.525,4.005,0.105,0.827,3
1,45.61,5.924,0.088,0.877,2
0,31.015,5.99,0.187,0.637,3
0,22.655,0.0,0.0,1.0,1
0,23.636,4.653,0.157,0.646,3
1,40.835,0.0,0.0,1.0,1
1,37.05,3.912,0.103,0.724,2
1,62.048,0.0,0.0,1.0,1
0,24.349,0.0,0.0,1.0,1
1,41.988,6.577,0.156,0.707,2
0,23.587,0.0,0.0,1.0,1
1,45.073,3.59,0.039,0.926,3
1,31.002,0.0,0.0,1.0,1
1,30.324,0.0,0.0,1.0,1
0,24.936,3.661,0.145,0.713,2
0,31.783,0.0,0.0,1.0,1
0,20.001,2.902,0.123,0.798,2
0,40.156,5.195,0.096,0.85,2
1,68.4,0.0,0.0,1.0,1
0,25.274,0.0,0.0,1.0,1
0,28.398,6.557,0.226,0.531,4
1,34.84,1.827,0.052,0.708,2
0,47.62,0.0,0.0,1.0,1
0,24.303,0.0,0.0,1.0,1
1,38.964,6.119,0.154,0.715,2
0,26.021,1.764,0.047,0.841,3
1,121.463,23.764,0.165,0.516,7
0,20.577,0.0,0.0,1.0,1
1,65.353,0.0,0.0,1.0,1
1,144.876,15.993,0.06,0.894,3
0,46.071,0.0,0.0,1.0,1
1,106.029,17.76,0.142,0.776,3
1,42.128,6.951,0.148,0.587,3
0,21.761,1.115,0.049,0.737,2
1,31.157,0.0,0.0,1.0,1
1,56.331,0.0,0.0,1.0,1
1,85.534,11.726,0.126,0.757,2
1,21.606,2.17,0.098,0.617,3
0,22.347,4.007,0.163,0.764,2
0,20.128,3.09,0.153,0.708,2
0,22.65,0.0,0.0,1.0,1
0,55.85,0.0,0.0,1.0,1
0,27.607,0.0,0.0,1.0,1
0,27.65,4.608,0.164,0.624,3
1,110.539,5.999,0.043,0.824,2
1,73.072,6.237,0.051,0.885,3
0,33.261,8.371,0.244,0.449,6
0,32.855,3.638,0.083,0.847,2
1,112.139,17.071,0.128,0.58,5
