background/signal,pT GeV,mass GeV,width,ptD,#of constituents
0,34.515,7.26,0.19,0.533,5
1,102.429,21.626,0.187,0.515,6
1,59.246,4.995,0.065,0.579,4
1,29.789,1.607,0.049,0.761,2
0,21.711,2.904,0.103,0.664,4
0,40.091,9.123,0.213,0.495,5
0,22.617,0.0,0.0,1.0,1
0,31.064,3.283,0.056,0.924,3
1,52.816,5.783,0.06,0.689,7
0,36.01,5.452,0.126,0.57,4
1,152.827,7.054,0.028,0.741,4
0,20.341,0.728,0.021,0.913,2
0,55.525,10.876,0.175,0.473,7
1,77.041,1.106,0.009,0.889,2
1,39.886,7.342,0.17,0.574,9
0,21.367,3.024,0.138,0.578,3
0,29.83,4.953,0.138,0.805,2
0,38.957,7.0,0.141,0.46,8
1,58.327,3.023,0.042,0.762,3
0,21.544,0.559,0.013,0.934,2
0,42.83,7.067,0.142,0.586,5
1,113.525,16.558,0.136,0.545,5
1,195.597,15.471,0.055,0.621,7
0,35.979,5.144,0.106,0.613,4
0,127.303,12.565,0.06,0.692,4
1,27.714,1.324,0.047,0.714,2
0,21.018,3.752,0.15,0.684,4
1,158.584,15.375,0.048,0.85,5
1,22.599,0.0,0.0,1.0,1
0,52.001,8.904,0.155,0.622,11
0,39.973,0.0,0.0,1.0,1
0,21.258,4.513,0.201,0.577,4
1,200.229,22.575,0.09,0.68,8
0,24.962,2.97,0.117,0.715,2
1,55.353,4.153,0.061,0.648,4
0,26.324,0.0,0.0,1.0,1
1,61.285,10.839,0.152,0.595,8
1,42.53,2.842,0.047,0.613,4
1,62.492,9.284,0.122,0.573,4
0,27.019,2.898,0.07,0.699,4
1,105.84,0.342,0.003,0.715,2
0,25.276,1.481,0.058,0.711,2
0,35.728,6.948,0.177,0.491,6
1,31.96,6.184,0.181,0.55,4
0,34.18,2.756,0.063,0.833,2
1,91.824,11.866,0.099,0.518,7
0,21.636,3.61,0.159,0.602,3
1,61.814,8.694,0.094,0.56,5
0,22.472,3.553,0.136,0.554,5
1,30.961,5.199,0.149,0.679,5
0,27.933,3.428,0.111,0.61,3
0,34.914,3.088,0.067,0.695,3
0,30.339,5.092,0.134,0.558,5
1,88.747,7.082,0.053,0.551,6
1,43.269,4.735,0.094,0.664,4
1,295.536,20.011,0.039,0.672,12
1,41.202,0.0,0.0,1.0,1
1,34.002,5.044,0.125,0.694,4
1,31.077,4.211,0.106,0.609,6
0,39.496,7.296,0.171,0.57,4
0,27.531,4.787,0.171,0.553,4
1,53.399,3.366,0.027,0.954,2
1,47.551,4.68,0.062,0.871,6
0,27.276,5.436,0.187,0.6,5
1,30.172,3.157,0.086,0.645,3
1,36.186,4.526,0.089,0.864,2
1,72.865,11.01,0.099,0.57,4
0,20.068,2.547,0.115,0.695,3
1,110.783,0.0,0.0,1.0,1
0,30.527,5.891,0.172,0.688,5
1,65.748,6.316,0.066,0.64,4
0,24.259,4.372,0.165,0.603,3
1,91.805,11.044,0.067,0.703,4
1,53.414,10.416,0.19,0.651,3
1,115.78,12.438,0.092,0.67,6
1,48.726,5.444,0.098,0.623,3
0,36.296,4.003,0.098,0.62,4
0,20.08,3.096,0.149,0.725,2
0,23.715,0.0,0.0,1.0,1
1,46.541,7.304,0.145,0.384,8
0,35.467,4.796,0.126,0.606,3
0,23.951,3.717,0.136,0.733,4
0,23.789,3.872,0.152,0.427,13
0,66.243,8.469,0.105,0.588,4
1,75.605,9.834,0.124,0.651,3
1,56.929,9.17,0.109,0.588,8
0,36.79,5.442,0.143,0.673,3
0,28.332,2.27,0.076,0.74,2
0,23.438,4.156,0.158,0.524,6
1,123.098,18.252,0.126,0.565,6
0,20.699,2.338,0.104,0.587,4
1,105.912,2.734,0.02,0.838,2
0,25.196,2.228,0.077,0.611,3
1,145.709,0.0,0.0,1.0,1
1,52.332,5.033,0.054,0.729,8
1,148.503,10.11,0.052,0.844,2
0,20.363,2.027,0.084,0.544,6
1,72.466,4.287,0.039,0.73,3
0,32.09,3.777,0.096,0.629,3
0,24.232,3.455,0.125,0.645,3
0,25.702,2.974,0.105,0.704,3
1,77.413,7.471,0.049,0.907,7
1,55.269,8.517,0.137,0.518,9
1,40.409,9.776,0.228,0.43,9
1,69.978,4.605,0.041,0.577,4
1,20.447,0.0,0.0,1.0,1
0,20.748,2.241,0.094,0.654,3
0,21.905,1.939,0.074,0.748,3
0,20.902,3.946,0.172,0.611,4
1,30.717,0.915,0.026,0.786,2
0,21.881,2.746,0.093,0.691,3
0,34.232,2.097,0.054,0.758,3
0,37.813,7.877,0.17,0.499,6
1,36.443,0.987,0.023,0.801,2
1,110.164,11.946,0.068,0.851,3
0,20.649,2.135,0.102,0.584,3
1,40.988,6.601,0.122,0.562,5
1,83.851,8.826,0.094,0.67,3
0,23.792,5.164,0.207,0.645,3
1,61.065,7.384,0.088,0.7,5
1,171.801,22.718,0.107,0.655,9
1,119.211,12.824,0.064,0.766,5
0,43.103,8.516,0.181,0.495,12
1,181.416,20.239,0.085,0.663,4
1,89.244,4.116,0.039,0.8,2
1,65.768,7.089,0.066,0.628,5
1,62.521,3.468,0.02,0.712,3
0,23.469,3.79,0.141,0.642,4
1,51.592,1.035,0.002,0.997,2
1,44.02,0.0,0.0,1.0,1
0,25.809,3.828,0.115,0.593,6
0,21.781,3.963,0.166,0.589,3
1,38.436,5.987,0.151,0.674,3
1,69.994,3.176,0.032,0.741,4
1,24.945,3.984,0.152,0.652,3
0,31.903,1.814,0.057,0.71,2
0,38.277,5.581,0.139,0.58,6
0,28.318,4.121,0.129,0.63,3
0,36.103,2.14,0.059,0.71,2
0,31.11,5.787,0.157,0.521,7
1,20.868,0.0,0.0,1.0,1
0,24.307,4.725,0.192,0.59,3
1,25.893,6.017,0.221,0.442,16
1,51.263,5.432,0.077,0.689,4
1,246.776,0.0,0.0,1.0,1
0,26.004,5.666,0.194,0.496,5
1,237.047,12.874,0.029,0.674,8
1,25.633,4.875,0.172,0.517,4
1,141.488,16.381,0.086,0.695,6
1,24.858,5.132,0.196,0.472,7
0,23.538,1.596,0.054,0.815,3
0,58.265,7.791,0.106,0.803,4
0,25.227,4.898,0.184,0.605,3
0,25.659,3.967,0.134,0.628,4
1,23.98,3.461,0.126,0.527,4
0,39.241,0.0,0.0,1.0,1
1,30.818,3.289,0.057,0.926,2
1,123.549,15.889,0.1,0.833,2
0,20.645,0.0,0.0,1.0,1
1,20.638,2.187,0.096,0.767,2
0,34.222,4.296,0.107,0.609,3
0,20.143,0.0,0.0,1.0,1
1,29.209,2.983,0.071,0.77,3
1,30.408,0.118,0.004,0.741,2
1,61.654,8.196,0.106,0.738,3
0,26.204,4.565,0.159,0.506,5
0,32.66,0.0,0.0,1.0,1
0,23.043,3.917,0.149,0.621,4
1,152.275,4.381,0.007,0.986,2
1,73.306,14.372,0.181,0.476,7
0,21.923,3.211,0.133,0.639,5
0,41.971,7.037,0.136,0.596,9
1,29.409,2.816,0.069,0.685,4
1,32.869,3.222,0.083,0.695,3
0,21.582,3.18,0.133,0.659,4
0,34.339,7.512,0.206,0.485,9
1,112.924,6.617,0.039,0.748,5
0,26.727,5.744,0.191,0.36,9
1,34.64,1.835,0.039,0.769,3
1,88.686,10.195,0.108,0.596,3
0,25.301,3.333,0.13,0.674,3
1,76.292,12.069,0.132,0.464,13
0,42.967,4.482,0.088,0.709,4
0,24.195,5.881,0.224,0.407,7
0,51.086,10.863,0.194,0.565,5
1,36.429,0.384,0.008,0.831,2
1,145.013,24.757,0.141,0.57,5
0,26.343,4.471,0.159,0.6,6
1,164.13,13.734,0.034,0.927,3
0,35.694,4.054,0.07,0.65,4
1,116.457,5.407,0.034,0.86,2
1,57.747,4.162,0.03,0.937,5
0,32.022,7.748,0.213,0.515,11
0,24.488,3.963,0.156,0.727,2
0,24.948,4.247,0.159,0.67,3
0,37.47,5.524,0.121,0.502,5
1,162.048,18.725,0.089,0.526,5
0,22.654,4.602,0.193,0.622,3
0,50.153,3.189,0.035,0.828,3
0,22.058,4.08,0.174,0.481,6
1,91.455,5.957,0.051,0.671,3
1,33.093,5.94,0.157,0.478,6
1,140.09,3.839,0.025,0.763,2
1,192.99,12.26,0.041,0.63,4
1,143.297,12.96,0.06,0.847,6
1,54.919,5.95,0.096,0.739,3
0,37.676,5.54,0.116,0.616,8
0,23.809,3.078,0.108,0.7,4
1,122.233,19.859,0.149,0.571,5
1,96.544,8.645,0.064,0.846,4
0,29.04,4.619,0.147,0.534,4
0,23.986,1.666,0.039,0.918,2
1,31.365,4.507,0.129,0.726,3
1,25.241,0.0,0.0,1.0,1
0,23.692,3.863,0.153,0.589,3
1,34.964,0.369,0.01,0.727,2
0,32.336,3.042,0.091,0.564,5
0,51.395,7.77,0.133,0.458,9
1,152.116,13.681,0.05,0.873,5
1,62.926,6.858,0.1,0.576,4
1,28.641,3.19,0.092,0.639,3
1,153.707,15.389,0.069,0.78,4
0,22.788,4.463,0.187,0.566,4
1,41.277,8.294,0.177,0.411,13
1,86.455,9.851,0.091,0.609,4
1,30.645,3.524,0.095,0.543,5
0,56.024,5.157,0.073,0.689,5
0,21.82,5.218,0.214,0.41,7
0,22.108,0.0,0.0,1.0,1
1,173.745,0.0,0.0,1.0,1
0,32.704,4.145,0.118,0.587,3
0,23.166,0.614,0.026,0.719,2
0,41.238,5.981,0.101,0.592,5
0,23.773,0.776,0.031,0.735,2
1,156.398,1.866,0.011,0.778,2
1,104.173,0.0,0.0,1.0,1
0,20.423,2.508,0.114,0.751,2
0,31.995,6.379,0.192,0.589,4
0,35.091,7.202,0.188,0.52,5
1,179.352,12.646,0.025,0.947,6
1,73.246,3.624,0.043,0.722,3
0,39.336,3.535,0.08,0.586,3
0,27.493,4.974,0.17,0.537,4
1,34.081,6.052,0.148,0.684,11
0,26.805,4.646,0.158,0.595,4
1,119.537,1.838,0.012,0.832,2
0,27.238,4.309,0.143,0.681,6
1,176.512,14.792,0.07,0.663,4
1,25.039,0.0,0.0,1.0,1
1,43.108,4.877,0.076,0.602,9
1,50.315,11.167,0.21,0.39,9
1,50.584,6.886,0.112,0.729,5
1,240.471,17.768,0.053,0.718,8
0,26.881,2.909,0.092,0.725,3
0,58.512,4.705,0.067,0.808,2
0,26.564,2.889,0.07,0.797,4
1,146.042,5.617,0.026,0.737,4
1,23.137,3.817,0.134,0.412,11
0,25.374,5.148,0.181,0.51,5
0,21.263,3.292,0.132,0.485,7
1,53.037,7.491,0.1,0.574,4
0,23.706,3.392,0.14,0.634,3
0,21.328,2.544,0.116,0.723,2
1,59.072,7.057,0.109,0.567,6
1,79.585,5.974,0.046,0.716,4
0,33.522,0.504,0.002,0.996,2
0,44.833,8.403,0.163,0.449,11
1,22.761,3.841,0.12,0.722,7
1,25.984,5.911,0.215,0.607,8
0,24.357,3.974,0.148,0.595,3
0,38.62,8.163,0.2,0.451,8
1,237.757,14.739,0.046,0.711,3
0,37.314,5.295,0.122,0.564,5
0,28.275,6.085,0.196,0.599,5
1,55.847,0.0,0.0,1.0,1
0,37.16,3.649,0.075,0.739,3
1,144.402,7.403,0.03,0.75,4
0,73.228,12.235,0.116,0.571,7
0,22.781,4.127,0.166,0.617,3
0,22.22,3.751,0.155,0.594,4
1,111.671,13.781,0.086,0.534,8
0,119.823,5.702,0.046,0.731,2
1,142.832,10.813,0.064,0.734,3
0,26.684,4.918,0.172,0.496,6
1,62.601,10.236,0.133,0.588,11
0,21.128,2.222,0.105,0.707,2
0,21.3,3.459,0.143,0.602,9
0,44.332,7.812,0.149,0.574,4
1,91.432,4.281,0.026,0.829,4
0,21.018,4.72,0.206,0.437,7
1,65.092,13.648,0.186,0.459,7
1,56.918,8.259,0.12,0.785,3
0,29.178,5.473,0.175,0.559,5
0,22.058,2.741,0.106,0.594,4
1,106.126,20.253,0.163,0.437,9
1,33.999,5.139,0.121,0.571,6
1,94.88,4.836,0.045,0.785,2
0,27.942,4.739,0.154,0.475,6
1,49.859,3.942,0.079,0.711,2
0,22.075,0.787,0.036,0.709,2
0,26.714,3.693,0.134,0.727,2
1,113.783,2.631,0.003,0.995,2
0,33.893,0.0,0.0,1.0,1
1,145.3,8.692,0.037,0.901,2
0,24.943,1.43,0.049,0.792,2
0,29.82,6.169,0.19,0.528,10
1,70.685,12.748,0.161,0.427,7
0,23.199,2.736,0.087,0.852,2
1,92.647,8.223,0.051,0.728,3
1,21.449,1.799,0.04,0.942,2
0,48.132,5.645,0.106,0.687,5
1,81.853,0.0,0.0,1.0,1
0,20.474,1.273,0.022,0.968,2
1,278.684,9.357,0.016,0.741,5
0,65.684,7.192,0.073,0.711,6
0,21.6,3.788,0.153,0.648,7
1,91.109,8.143,0.077,0.671,3
0,24.134,3.698,0.146,0.675,3
0,25.727,3.062,0.087,0.613,5
0,23.726,4.539,0.185,0.547,5
1,34.433,0.402,0.011,0.751,2
0,24.709,0.67,0.022,0.82,2
1,69.715,4.66,0.057,0.676,4
0,38.435,7.352,0.159,0.473,6
0,37.156,6.302,0.159,0.625,3
1,20.676,2.783,0.101,0.61,5
0,37.204,4.101,0.109,0.631,3
1,46.85,0.0,0.0,1.0,1
0,20.851,3.148,0.134,0.609,5
1,118.015,13.453,0.067,0.559,6
0,39.03,4.486,0.103,0.585,4
0,21.092,0.0,0.0,1.0,1
1,182.212,8.751,0.013,0.976,3
1,87.855,4.976,0.056,0.716,2
1,134.41,15.599,0.07,0.649,5
0,26.858,2.98,0.11,0.695,5
1,47.431,5.419,0.11,0.555,4
0,27.126,6.232,0.214,0.479,5
0,33.852,5.909,0.15,0.508,6
0,20.919,4.172,0.177,0.398,10
0,35.764,5.912,0.147,0.46,8
0,106.34,15.939,0.12,0.547,13
0,24.48,2.966,0.091,0.62,5
0,21.972,2.153,0.08,0.565,5
0,35.211,4.097,0.098,0.703,4
1,47.766,6.853,0.096,0.649,6
0,20.11,2.986,0.128,0.6,4
0,44.986,4.178,0.087,0.655,3
0,27.431,3.885,0.119,0.652,5
0,22.422,2.372,0.087,0.619,3
1,127.037,8.253,0.023,0.968,2
0,21.229,1.692,0.072,0.77,2
1,69.19,8.485,0.1,0.671,3
1,24.141,2.323,0.086,0.583,4
1,41.928,3.741,0.081,0.531,4
0,26.735,5.289,0.161,0.587,5
1,24.652,4.442,0.157,0.631,6
0,27.289,3.519,0.087,0.652,7
0,28.185,3.478,0.086,0.812,4
0,45.281,7.568,0.112,0.512,8
0,20.884,3.359,0.125,0.627,3
1,52.201,7.428,0.096,0.526,5
1,69.169,9.107,0.105,0.773,8
0,24.198,3.231,0.123,0.55,5
1,37.028,5.59,0.132,0.65,3
1,48.518,8.478,0.141,0.573,8
0,23.897,3.224,0.133,0.715,2
1,69.068,4.071,0.041,0.818,4
1,104.205,12.75,0.093,0.841,2
0,29.057,3.892,0.127,0.63,3
0,34.451,8.066,0.229,0.51,5
0,20.437,2.029,0.064,0.889,2
1,49.711,5.611,0.082,0.837,6
0,25.186,4.263,0.131,0.652,3
0,20.176,0.0,0.0,1.0,1
1,69.091,13.512,0.181,0.475,8
0,23.999,2.826,0.108,0.473,6
1,33.232,7.487,0.21,0.461,11
0,32.596,3.237,0.097,0.72,2
0,22.536,3.937,0.16,0.641,4
1,146.121,10.635,0.046,0.867,4
0,21.266,1.52,0.07,0.717,2
1,35.098,3.412,0.094,0.599,3
0,20.385,3.386,0.147,0.508,4
0,21.35,3.349,0.156,0.707,2
1,54.419,5.436,0.091,0.634,5
0,22.497,4.132,0.162,0.667,3
1,131.014,2.455,0.003,0.992,2
0,24.382,0.278,0.011,0.707,2
0,43.016,4.768,0.09,0.705,3
1,43.987,2.311,0.049,0.617,4
1,109.053,13.437,0.096,0.508,5
1,29.285,0.565,0.013,0.654,3
1,87.203,1.991,0.003,0.996,2
1,211.21,24.805,0.09,0.648,12
1,89.621,10.002,0.111,0.709,2
0,33.967,8.033,0.224,0.417,9
1,152.121,8.953,0.022,0.825,4
0,71.769,0.533,0.007,0.722,2
0,22.385,1.578,0.053,0.656,5
0,55.627,9.314,0.144,0.509,6
0,40.78,8.521,0.198,0.485,8
0,67.83,10.864,0.116,0.535,8
0,27.525,3.981,0.12,0.662,4
0,54.799,5.086,0.065,0.866,2
0,26.288,3.456,0.111,0.606,3
1,135.722,1.496,0.01,0.777,2
1,100.391,16.922,0.136,0.55,5
0,33.587,4.935,0.144,0.543,4
0,29.25,2.776,0.083,0.591,4
0,28.713,6.639,0.223,0.588,4
1,48.353,2.267,0.015,0.975,2
1,151.719,0.0,0.0,1.0,1
0,21.23,2.709,0.064,0.863,4
0,23.808,5.061,0.203,0.479,6
1,40.992,7.26,0.161,0.497,7
0,25.094,5.617,0.197,0.48,7
1,133.847,4.908,0.016,0.931,4
0,24.542,3.272,0.117,0.558,4
0,28.092,2.408,0.064,0.72,3
1,161.344,13.328,0.045,0.726,5
1,58.39,7.088,0.093,0.573,5
0,23.313,3.816,0.155,0.593,3
0,37.435,4.103,0.073,0.675,3
1,29.917,2.447,0.041,0.675,5
1,20.908,0.0,0.0,1.0,1
1,157.312,15.075,0.076,0.656,5
1,188.964,31.133,0.131,0.491,9
0,22.766,4.687,0.199,0.479,5
0,21.894,2.394,0.059,0.665,4
1,53.329,9.66,0.169,0.48,5
0,30.708,2.725,0.083,0.585,3
1,21.247,1.998,0.085,0.583,3
0,34.643,6.189,0.162,0.537,4
0,56.721,6.871,0.09,0.716,4
0,23.275,4.811,0.188,0.646,6
1,152.044,16.411,0.071,0.595,6
0,28.093,3.04,0.09,0.759,4
0,48.226,5.488,0.084,0.852,2
0,21.083,2.066,0.091,0.75,2
0,24.311,0.0,0.0,1.0,1
1,121.861,9.438,0.038,0.861,3
0,46.072,4.546,0.064,0.85,3
1,75.58,15.018,0.145,0.471,8
0,23.168,0.484,0.017,0.808,2
1,99.377,9.531,0.072,0.847,2
1,134.096,7.798,0.042,0.636,4
0,33.963,6.318,0.16,0.627,3
1,86.374,11.494,0.114,0.501,10
1,29.375,3.558,0.095,0.762,3
0,22.122,1.962,0.08,0.597,4
1,49.799,8.559,0.153,0.439,6
0,20.559,2.364,0.087,0.843,2
0,24.7,0.0,0.0,1.0,1
1,40.815,0.0,0.0,1.0,1
0,29.264,4.938,0.149,0.64,3
1,103.15,5.83,0.019,0.683,4
1,174.789,6.204,0.01,0.979,2
1,42.655,2.535,0.02,0.972,2
0,33.806,4.269,0.117,0.635,3
1,72.914,5.955,0.033,0.954,3
1,57.141,3.564,0.035,0.879,3
0,29.778,2.897,0.093,0.714,3
0,64.14,10.339,0.14,0.541,5
0,26.51,4.819,0.152,0.513,5
1,49.789,6.61,0.094,0.67,4
0,23.087,4.783,0.194,0.477,5
0,57.202,11.298,0.177,0.467,9
0,20.658,2.329,0.08,0.865,2
1,50.036,4.551,0.084,0.548,5
1,27.45,4.677,0.151,0.542,5
1,86.988,0.0,0.0,1.0,1
1,58.171,9.964,0.135,0.506,6
1,333.085,25.562,0.052,0.634,12
1,26.408,2.879,0.07,0.661,3
0,27.25,3.743,0.079,0.725,5
0,22.916,4.936,0.203,0.562,6
1,24.701,3.998,0.124,0.676,3
1,35.588,2.576,0.051,0.774,4
0,150.367,14.87,0.054,0.907,4
1,331.206,10.171,0.005,0.994,2
0,24.903,1.341,0.047,0.787,2
0,20.048,0.0,0.0,1.0,1
1,232.862,24.002,0.069,0.626,7
1,153.699,8.527,0.045,0.638,5
0,38.684,5.271,0.112,0.605,5
0,35.633,4.142,0.109,0.58,3
0,23.796,3.333,0.138,0.648,3
0,20.424,3.322,0.145,0.592,3
0,27.843,5.495,0.189,0.5,5
0,21.985,4.274,0.166,0.406,12
1,72.318,8.482,0.069,0.883,9
1,149.687,13.882,0.054,0.661,3
1,124.401,10.31,0.044,0.816,5
0,23.157,3.165,0.11,0.571,6
0,22.01,2.923,0.097,0.745,3
0,31.662,3.947,0.085,0.866,3
1,121.095,14.012,0.113,0.664,3
0,23.652,4.591,0.191,0.711,2
1,79.265,10.092,0.11,0.511,9
1,70.554,11.059,0.115,0.636,4
1,21.821,3.402,0.116,0.803,4
1,124.428,10.833,0.063,0.79,4
0,28.522,6.614,0.209,0.499,6
0,26.758,1.238,0.024,0.928,2
0,20.494,2.811,0.126,0.687,3
1,57.399,7.514,0.102,0.643,3
1,45.064,0.0,0.0,1.0,1
1,36.051,4.308,0.105,0.568,5
0,40.098,6.047,0.126,0.634,5
1,47.191,0.912,0.019,0.707,2
0,22.206,3.793,0.152,0.772,2
1,114.442,3.967,0.033,0.741,2
1,31.636,2.961,0.062,0.882,2
1,24.417,3.357,0.112,0.612,4
0,22.62,2.583,0.085,0.658,4
1,54.759,7.143,0.088,0.666,5
0,22.988,4.346,0.159,0.583,9
0,28.416,2.377,0.08,0.734,2
1,114.405,20.502,0.152,0.458,12
0,30.149,5.207,0.117,0.703,3
0,23.008,5.04,0.202,0.494,7
1,118.21,1.276,0.011,0.709,2
1,213.634,17.367,0.052,0.626,5
0,23.565,4.38,0.168,0.576,4
1,21.923,0.065,0.003,0.736,2
0,21.451,3.468,0.147,0.523,5
1,94.479,10.407,0.066,0.652,7
0,45.697,11.112,0.224,0.458,10
0,27.315,0.0,0.0,1.0,1
1,50.286,9.333,0.162,0.547,7
0,23.713,2.901,0.083,0.664,4
1,166.213,11.26,0.028,0.671,4
1,26.655,2.269,0.049,0.909,3
1,87.074,9.685,0.074,0.767,4
0,22.208,3.65,0.124,0.597,6
0,51.951,10.953,0.178,0.445,7
1,69.563,7.159,0.068,0.557,5
0,28.801,5.751,0.171,0.428,10
1,64.385,11.9,0.172,0.521,5
0,32.587,4.425,0.129,0.564,4
1,164.589,26.309,0.138,0.514,6
1,40.924,2.792,0.041,0.875,4
1,51.222,11.157,0.202,0.457,12
0,21.573,0.998,0.046,0.714,2
1,182.346,21.091,0.077,0.669,6
1,65.194,10.397,0.126,0.607,4
1,32.549,6.666,0.186,0.571,8
1,50.438,5.968,0.113,0.643,4
1,56.226,11.991,0.18,0.42,9
0,28.094,2.956,0.075,0.679,3
1,104.738,12.921,0.078,0.618,10
0,33.712,5.625,0.147,0.593,3
1,87.46,12.461,0.116,0.463,15
1,118.319,13.451,0.084,0.617,5
1,24.737,1.177,0.047,0.675,3
0,27.104,3.211,0.111,0.663,3
1,70.833,0.0,0.0,1.0,1
0,20.192,2.713,0.124,0.575,7
0,31.276,4.842,0.154,0.602,3
0,20.619,2.908,0.133,0.741,2
0,26.181,1.377,0.013,0.945,3
1,92.163,8.993,0.093,0.63,5
0,26.441,4.579,0.159,0.641,4
1,131.8,14.641,0.066,0.654,4
0,24.96,2.011,0.034,0.955,2
1,44.787,4.114,0.05,0.685,5
1,43.669,6.266,0.115,0.766,4
1,153.168,9.342,0.039,0.828,3
1,47.996,3.603,0.045,0.762,3
0,35.561,6.256,0.172,0.595,3
0,24.02,4.031,0.14,0.769,3
0,24.053,1.768,0.06,0.703,4
1,28.771,4.306,0.104,0.62,5
1,98.456,16.526,0.125,0.502,8
0,20.986,1.346,0.063,0.717,2
0,21.1,0.0,0.0,1.0,1
1,55.511,8.977,0.136,0.508,5
1,70.707,7.881,0.07,0.844,3
0,20.937,2.035,0.064,0.839,3
1,32.755,4.016,0.091,0.755,4
1,52.525,7.436,0.134,0.685,4
1,137.43,17.544,0.104,0.803,3
1,87.7,9.852,0.06,0.622,6
0,26.452,5.825,0.196,0.48,6
0,22.197,2.363,0.087,0.771,5
1,104.153,7.901,0.031,0.732,4
0,26.625,5.426,0.185,0.582,6
1,166.402,12.323,0.054,0.835,3
0,21.901,1.916,0.056,0.891,2
0,22.227,4.393,0.194,0.522,5
1,40.645,5.241,0.091,0.732,5
0,50.231,9.674,0.164,0.583,5
1,50.405,3.816,0.034,0.904,3
1,91.484,12.01,0.101,0.695,6
0,55.883,8.299,0.139,0.543,4
1,36.046,3.466,0.064,0.668,5
1,76.184,10.182,0.097,0.618,8
1,85.833,9.303,0.068,0.625,4
1,72.292,12.878,0.147,0.441,7
1,110.656,7.184,0.036,0.843,3
0,21.278,2.917,0.121,0.756,4
1,24.464,1.811,0.056,0.603,5
0,24.148,5.037,0.201,0.503,6
1,87.969,6.039,0.028,0.798,5
0,28.076,5.05,0.177,0.71,2
1,48.006,7.149,0.118,0.579,4
1,37.365,0.893,0.012,0.933,2
0,37.897,4.344,0.099,0.61,5
1,50.597,1.45,0.028,0.721,2
1,82.964,7.68,0.059,0.731,3
0,21.535,3.909,0.156,0.394,9
0,26.838,3.326,0.102,0.599,6
1,36.626,0.0,0.0,1.0,1
1,231.654,0.0,0.0,1.0,1
0,20.668,0.0,0.0,1.0,1
1,24.027,2.596,0.092,0.647,5
1,52.787,8.91,0.149,0.47,6
1,56.21,3.205,0.03,0.854,4
1,50.078,11.164,0.217,0.485,6
1,106.218,10.039,0.079,0.601,5
0,31.146,5.714,0.16,0.599,4
0,21.608,0.0,0.0,1.0,1
0,32.601,5.462,0.158,0.522,4
0,20.012,2.005,0.059,0.909,2
0,25.469,1.161,0.045,0.714,2
0,74.19,12.515,0.148,0.503,5
0,44.595,6.735,0.145,0.618,4
0,24.007,0.583,0.011,0.944,2
0,30.669,5.117,0.147,0.573,4
1,140.04,15.105,0.077,0.576,12
1,49.264,3.415,0.055,0.78,4
1,26.638,2.045,0.069,0.769,2
1,114.686,7.027,0.049,0.825,2
1,84.051,6.642,0.061,0.598,4
0,22.531,3.797,0.148,0.579,4
1,39.437,6.177,0.151,0.562,5
0,28.662,1.897,0.064,0.733,2
0,25.492,4.113,0.156,0.65,4
0,20.916,1.923,0.086,0.6,4
1,30.534,3.913,0.083,0.89,2
0,20.211,4.183,0.174,0.509,6
1,227.563,36.178,0.132,0.503,10
0,28.95,4.251,0.119,0.51,6
1,65.069,5.476,0.061,0.65,6
1,40.066,6.277,0.139,0.636,7
0,61.717,11.032,0.139,0.455,14
1,30.643,5.923,0.177,0.667,8
0,22.796,5.166,0.215,0.483,11
0,39.209,6.28,0.147,0.525,4
1,25.496,0.759,0.016,0.929,2
0,24.796,4.086,0.134,0.707,5
1,23.195,3.243,0.11,0.599,5
0,22.259,0.0,0.0,1.0,1
1,70.738,6.479,0.065,0.626,4
0,22.945,2.218,0.069,0.849,3
0,22.457,2.567,0.092,0.563,5
1,45.817,7.492,0.15,0.592,5
0,27.484,4.27,0.117,0.675,4
0,20.271,0.0,0.0,1.0,1
0,22.144,2.786,0.091,0.653,4
1,88.389,8.659,0.079,0.528,6
0,40.895,7.791,0.181,0.579,7
0,42.561,3.503,0.08,0.729,2
0,27.363,0.0,0.0,1.0,1
0,45.814,6.531,0.114,0.611,3
1,131.492,1.199,0.002,0.982,2
0,32.709,6.288,0.173,0.651,6
1,183.628,11.778,0.039,0.832,4
1,57.267,1.923,0.015,0.795,3
0,30.846,4.51,0.116,0.57,4
1,49.991,7.944,0.119,0.634,4
1,52.714,7.03,0.105,0.712,6
0,20.146,2.74,0.111,0.665,3
0,35.611,3.709,0.09,0.579,4
0,39.88,6.935,0.173,0.619,3
0,25.546,4.009,0.145,0.518,5
1,301.85,22.164,0.053,0.806,7
1,170.039,7.583,0.01,0.988,2
1,65.482,5.406,0.039,0.927,4
1,98.09,7.071,0.048,0.708,3
0,24.957,4.681,0.166,0.586,4
0,23.482,3.858,0.156,0.671,3
0,43.352,4.75,0.108,0.654,3
1,47.372,4.743,0.053,0.928,2
0,35.029,5.252,0.129,0.621,6
1,111.759,8.159,0.058,0.757,3
0,35.922,5.617,0.129,0.59,6
1,64.364,12.038,0.171,0.49,5
1,30.235,3.76,0.104,0.773,3
1,213.836,12.191,0.019,0.823,9
0,50.045,7.548,0.132,0.581,4
1,21.418,1.131,0.047,0.773,2
0,56.314,8.383,0.144,0.512,4
1,157.585,13.246,0.044,0.841,3
1,59.861,4.508,0.05,0.667,4
0,22.961,4.632,0.182,0.481,9
0,22.227,1.13,0.043,0.799,2
