background/signal,pT GeV,mass GeV,width,ptD,#of constituents
1,25.255,0.0,0.0,1.0,1
1,22.886,0.0,0.0,1.0,1
1,78.564,5.082,0.042,0.888,2
0,26.563,4.164,0.136,0.787,2
0,40.319,3.411,0.059,0.825,3
1,32.284,3.502,0.089,0.815,2
1,25.726,0.743,0.02,0.869,2
1,57.784,0.0,0.0,1.0,1
0,27.117,4.087,0.13,0.791,2
0,31.113,4.164,0.131,0.716,2
0,22.549,5.029,0.194,0.461,5
0,22.359,0.0,0.0,1.0,1
0,22.347,4.007,0.163,0.764,2
0,25.575,3.545,0.113,0.815,2
1,54.597,7.846,0.103,0.862,2
0,21.826,2.107,0.082,0.801,2
1,40.394,0.0,0.0,1.0,1
0,50.303,12.153,0.236,0.487,5
1,76.371,9.322,0.081,0.75,4
1,21.331,3.244,0.137,0.769,2
0,26.164,0.0,0.0,1.0,1
1,78.766,12.186,0.15,0.723,2
1,75.433,7.891,0.097,0.581,3
1,69.003,9.927,0.118,0.637,3
0,27.97,4.692,0.163,0.723,2
1,86.233,0.0,0.0,1.0,1
0,25.43,4.255,0.16,0.735,2
1,52.479,0.0,0.0,1.0,1
1,41.078,0.0,0.0,1.0,1
1,29.87,0.0,0.0,1.0,1
0,27.757,4.997,0.166,0.755,2
0,27.082,4.36,0.146,0.761,2
1,51.932,8.719,0.148,0.651,3
1,39.51,5.724,0.127,0.675,3
0,34.438,3.23,0.079,0.804,2
1,71.157,5.37,0.051,0.876,2
0,25.794,0.0,0.0,1.0,1
1,46.431,0.0,0.0,1.0,1
1,59.646,0.0,0.0,1.0,1
1,46.435,1.588,0.033,0.727,2
0,34.328,6.696,0.19,0.722,2
1,55.895,9.398,0.111,0.665,4
0,20.147,2.143,0.09,0.798,2
0,45.817,0.0,0.0,1.0,1
0,21.414,0.0,0.0,1.0,1
1,32.907,1.902,0.052,0.733,3
1,55.943,4.878,0.042,0.941,2
1,104.718,0.0,0.0,1.0,1
0,31.192,6.278,0.19,0.609,3
0,21.789,0.0,0.0,1.0,1
1,23.138,0.0,0.0,1.0,1
1,54.606,9.84,0.142,0.679,3
0,32.033,4.409,0.135,0.716,2
1,22.623,0.0,0.0,1.0,1
0,49.993,9.546,0.184,0.727,2
1,35.252,0.0,0.0,1.0,1
0,38.242,4.806,0.097,0.836,2
0,35.959,5.345,0.121,0.664,3
1,34.729,0.0,0.0,1.0,1
1,58.395,9.183,0.116,0.757,4
1,63.791,0.0,0.0,1.0,1
1,43.646,0.0,0.0,1.0,1
0,23.337,0.0,0.0,1.0,1
1,24.124,0.0,0.0,1.0,1
1,30.763,0.0,0.0,1.0,1
1,97.471,0.0,0.0,1.0,1
0,26.23,3.786,0.125,0.79,2
1,48.847,0.0,0.0,1.0,1
1,34.6,0.0,0.0,1.0,1
1,22.674,0.0,0.0,1.0,1
1,20.109,0.0,0.0,1.0,1
0,49.224,8.271,0.143,0.794,2
1,64.376,8.489,0.114,0.79,2
0,39.398,0.0,0.0,1.0,1
0,22.111,1.828,0.077,0.748,2
0,49.648,8.249,0.164,0.61,3
0,24.297,2.039,0.071,0.802,2
0,28.6,3.802,0.124,0.75,2
0,28.893,4.588,0.132,0.627,3
1,62.442,7.444,0.096,0.823,2
1,62.098,0.0,0.0,1.0,1
0,40.024,4.979,0.124,0.708,2
1,89.972,0.0,0.0,1.0,1
1,26.365,4.273,0.136,0.805,2
1,30.296,0.0,0.0,1.0,1
1,63.794,0.0,0.0,1.0,1
1,118.136,0.0,0.0,1.0,1
1,30.464,2.976,0.07,0.627,3
0,46.071,0.0,0.0,1.0,1
1,58.841,0.0,0.0,1.0,1
0,31.71,5.97,0.177,0.744,2
1,27.272,0.0,0.0,1.0,1
0,29.994,0.0,0.0,1.0,1
1,47.393,0.0,0.0,1.0,1
0,36.08,3.994,0.085,0.688,3
1,52.73,0.0,0.0,1.0,1
0,21.542,2.503,0.114,0.715,2
1,20.662,0.0,0.0,1.0,1
0,24.621,5.54,0.217,0.488,5
1,67.696,0.0,0.0,1.0,1
0,21.461,0.0,0.0,1.0,1
1,52.372,1.553,0.03,0.707,2
0,40.792,6.513,0.156,0.72,2
0,23.887,0.0,0.0,1.0,1
1,41.426,0.0,0.0,1.0,1
0,25.996,5.875,0.222,0.601,3
0,29.135,0.0,0.0,1.0,1
1,41.704,0.0,0.0,1.0,1
0,23.075,0.0,0.0,1.0,1
1,51.73,0.0,0.0,1.0,1
0,28.008,0.0,0.0,1.0,1
1,52.682,9.893,0.153,0.597,3
0,30.743,5.503,0.175,0.717,2
0,34.905,0.0,0.0,1.0,1
0,21.247,0.0,0.0,1.0,1
1,67.462,0.0,0.0,1.0,1
1,48.162,0.0,0.0,1.0,1
1,85.845,12.375,0.109,0.844,2
0,32.147,5.023,0.149,0.619,3
0,36.96,8.0,0.21,0.626,3
1,36.124,4.534,0.084,0.882,2
0,40.85,7.263,0.166,0.659,3
0,33.864,4.394,0.128,0.644,3
0,34.062,0.0,0.0,1.0,1
1,89.731,4.619,0.022,0.953,2
0,27.25,0.0,0.0,1.0,1
0,41.342,6.633,0.145,0.766,2
0,38.037,0.0,0.0,1.0,1
0,24.545,3.161,0.11,0.794,2
1,23.633,0.0,0.0,1.0,1
1,26.499,2.428,0.084,0.758,2
1,28.001,0.0,0.0,1.0,1
1,30.972,4.068,0.129,0.717,2
0,21.827,0.0,0.0,1.0,1
1,44.751,0.0,0.0,1.0,1
0,38.204,9.579,0.245,0.527,4
1,26.64,4.567,0.153,0.77,2
1,40.435,0.0,0.0,1.0,1
0,32.762,8.304,0.236,0.562,4
1,52.428,5.868,0.07,0.894,2
1,33.842,0.0,0.0,1.0,1
1,80.563,0.0,0.0,1.0,1
1,93.166,10.652,0.076,0.884,2
1,189.742,0.0,0.0,1.0,1
0,29.599,5.373,0.174,0.614,3
1,124.664,16.992,0.109,0.821,2
0,32.546,5.36,0.164,0.708,2
0,25.947,2.733,0.102,0.723,2
0,27.805,5.099,0.177,0.726,2
1,65.602,6.712,0.071,0.87,2
0,54.917,12.054,0.212,0.515,4
1,67.848,7.432,0.076,0.791,3
0,24.934,0.0,0.0,1.0,1
0,30.779,4.913,0.157,0.716,2
1,72.531,6.034,0.046,0.919,2
1,55.846,6.266,0.102,0.765,2
0,24.204,3.0,0.115,0.753,2
0,27.526,4.961,0.177,0.717,2
0,45.729,8.787,0.162,0.609,4
0,30.042,0.0,0.0,1.0,1
0,20.718,3.763,0.135,0.616,3
1,80.358,12.875,0.108,0.821,3
0,44.568,0.0,0.0,1.0,1
0,32.22,0.0,0.0,1.0,1
0,22.892,4.414,0.179,0.609,3
1,28.811,4.225,0.143,0.72,2
0,28.611,4.276,0.149,0.708,2
0,51.538,7.678,0.147,0.714,2
0,20.165,3.681,0.166,0.599,3
0,24.759,1.104,0.044,0.716,2
0,27.45,0.0,0.0,1.0,1
1,32.755,5.964,0.171,0.741,2
0,23.798,3.34,0.139,0.58,3
0,23.959,0.0,0.0,1.0,1
1,48.201,3.676,0.052,0.684,3
1,52.392,10.733,0.191,0.662,3
0,38.245,7.891,0.203,0.617,3
0,24.315,3.999,0.155,0.585,3
1,59.365,5.305,0.063,0.867,2
1,49.357,0.0,0.0,1.0,1
0,34.337,7.525,0.187,0.572,4
0,44.657,7.666,0.166,0.638,3
0,40.22,0.0,0.0,1.0,1
1,39.125,2.823,0.07,0.728,2
1,26.749,2.531,0.088,0.753,2
1,69.29,13.152,0.177,0.413,8
0,23.946,4.073,0.168,0.711,2
1,66.796,0.0,0.0,1.0,1
0,23.362,4.186,0.173,0.579,3
1,24.334,3.726,0.148,0.52,4
1,85.719,11.746,0.098,0.862,2
1,37.632,0.0,0.0,1.0,1
0,81.171,19.295,0.229,0.558,4
1,57.463,8.412,0.11,0.845,2
1,28.771,5.265,0.178,0.718,2
1,89.671,0.0,0.0,1.0,1
0,20.33,1.817,0.075,0.803,2
0,39.063,0.0,0.0,1.0,1
1,25.307,0.0,0.0,1.0,1
1,41.189,2.954,0.044,0.9,2
1,42.444,3.94,0.061,0.886,2
1,38.766,0.0,0.0,1.0,1
0,21.122,0.0,0.0,1.0,1
0,29.395,4.25,0.131,0.628,3
0,25.705,3.966,0.128,0.81,2
1,28.337,1.506,0.052,0.716,2
1,55.065,4.868,0.057,0.79,3
0,40.274,7.341,0.18,0.707,2
1,78.333,15.341,0.16,0.698,3
0,21.659,0.0,0.0,1.0,1
1,73.721,9.079,0.11,0.56,5
1,25.694,0.0,0.0,1.0,1
1,87.429,8.376,0.049,0.731,3
0,23.904,2.374,0.079,0.829,2
1,44.911,3.939,0.078,0.775,2
0,21.05,4.134,0.177,0.515,4
1,45.754,0.0,0.0,1.0,1
0,50.771,0.0,0.0,1.0,1
1,27.338,0.0,0.0,1.0,1
0,41.526,7.179,0.169,0.64,3
1,35.237,2.561,0.058,0.825,2
1,37.611,5.643,0.12,0.824,2
0,29.935,0.0,0.0,1.0,1
1,124.832,8.792,0.044,0.81,3
0,27.355,3.842,0.132,0.606,3
0,40.202,7.828,0.19,0.717,2
0,31.964,5.991,0.18,0.728,2
1,34.984,3.567,0.095,0.751,2
1,75.171,8.791,0.091,0.835,2
1,45.677,0.0,0.0,1.0,1
1,41.717,5.745,0.104,0.744,3
0,34.807,0.0,0.0,1.0,1
1,60.535,0.0,0.0,1.0,1
1,37.386,4.256,0.113,0.71,2
0,21.418,3.205,0.144,0.729,2
0,23.161,0.0,0.0,1.0,1
0,29.948,6.513,0.208,0.586,3
1,54.487,0.0,0.0,1.0,1
0,35.059,6.277,0.174,0.621,3
1,66.645,12.29,0.126,0.749,3
0,25.885,2.189,0.084,0.707,2
1,27.346,0.0,0.0,1.0,1
1,67.46,0.0,0.0,1.0,1
1,69.702,7.718,0.094,0.76,3
1,51.109,7.101,0.128,0.7,3
0,25.895,2.707,0.075,0.862,2
0,27.901,0.0,0.0,1.0,1
0,32.902,0.0,0.0,1.0,1
1,36.061,2.028,0.046,0.813,2
0,20.23,0.367,0.018,0.727,2
1,37.972,0.0,0.0,1.0,1
1,51.396,4.946,0.083,0.791,2
0,41.597,3.954,0.078,0.813,2
0,38.968,3.441,0.084,0.741,2
0,39.989,7.278,0.179,0.711,2
1,90.173,0.0,0.0,1.0,1
0,32.651,5.397,0.164,0.709,2
1,60.836,6.259,0.078,0.845,2
0,21.283,0.0,0.0,1.0,1
0,33.991,6.145,0.105,0.713,3
0,33.615,8.338,0.234,0.529,4
0,34.149,0.0,0.0,1.0,1
1,21.68,0.0,0.0,1.0,1
0,35.457,7.786,0.216,0.506,4
1,116.859,21.631,0.161,0.703,4
1,22.683,0.0,0.0,1.0,1
1,24.249,1.047,0.032,0.848,2
1,93.129,8.228,0.055,0.897,2
0,54.035,9.609,0.168,0.741,2
0,38.532,0.0,0.0,1.0,1
0,39.01,0.0,0.0,1.0,1
0,29.661,2.141,0.066,0.763,2
1,36.19,0.0,0.0,1.0,1
0,26.995,0.0,0.0,1.0,1
0,20.406,2.829,0.13,0.745,2
0,51.247,6.962,0.134,0.712,2
0,33.73,5.418,0.155,0.586,3
1,61.655,9.002,0.113,0.807,3
1,53.502,0.0,0.0,1.0,1
0,35.212,5.728,0.155,0.737,2
0,27.458,0.0,0.0,1.0,1
1,21.228,0.0,0.0,1.0,1
0,20.217,0.0,0.0,1.0,1
0,35.722,5.78,0.139,0.653,3
0,23.115,0.0,0.0,1.0,1
0,26.412,3.907,0.134,0.764,2
1,23.711,0.0,0.0,1.0,1
0,23.974,0.0,0.0,1.0,1
1,43.985,4.145,0.065,0.87,2
0,21.307,0.0,0.0,1.0,1
1,50.646,5.247,0.061,0.909,2
0,25.383,4.985,0.193,0.714,2
0,25.304,4.453,0.17,0.723,2
1,23.338,0.0,0.0,1.0,1
0,48.179,8.494,0.175,0.708,2
0,20.714,2.622,0.116,0.758,2
1,41.959,0.0,0.0,1.0,1
1,37.43,5.33,0.107,0.848,2
1,148.869,10.413,0.033,0.944,2
1,39.686,0.0,0.0,1.0,1
1,64.329,4.25,0.048,0.855,2
0,31.487,5.277,0.143,0.797,2
0,35.976,5.928,0.151,0.761,2
0,23.961,3.187,0.117,0.779,2
0,39.595,0.0,0.0,1.0,1
1,21.472,0.0,0.0,1.0,1
0,20.77,0.0,0.0,1.0,1
0,22.411,0.0,0.0,1.0,1
1,61.578,7.562,0.099,0.818,2
0,24.094,4.565,0.187,0.708,2
1,38.439,5.829,0.131,0.789,2
0,22.652,3.034,0.102,0.843,2
1,103.889,11.096,0.074,0.624,4
0,20.532,0.0,0.0,1.0,1
1,60.288,7.811,0.122,0.559,4
0,21.756,3.225,0.148,0.707,2
1,82.799,16.831,0.195,0.536,4
0,36.297,5.982,0.155,0.675,3
0,21.741,0.0,0.0,1.0,1
1,58.192,7.731,0.102,0.746,4
1,27.857,3.526,0.087,0.873,2
0,20.337,3.606,0.175,0.71,2
1,66.573,0.0,0.0,1.0,1
1,23.887,3.395,0.113,0.825,2
1,34.248,6.013,0.158,0.64,3
1,20.24,0.0,0.0,1.0,1
1,38.556,0.716,0.009,0.934,2
0,41.792,6.876,0.162,0.652,3
0,22.251,5.271,0.23,0.601,3
1,22.57,0.0,0.0,1.0,1
0,41.523,8.724,0.198,0.534,4
0,30.849,0.0,0.0,1.0,1
0,33.812,6.743,0.197,0.712,2
0,21.377,2.489,0.115,0.713,2
0,40.647,0.0,0.0,1.0,1
0,23.715,1.292,0.047,0.795,2
1,79.608,0.0,0.0,1.0,1
0,23.897,4.159,0.16,0.756,2
1,34.186,0.0,0.0,1.0,1
1,45.491,1.399,0.031,0.708,2
0,24.862,3.419,0.131,0.735,2
1,71.107,10.863,0.119,0.833,2
0,24.156,4.668,0.191,0.711,2
1,51.545,5.705,0.078,0.864,2
1,51.39,0.0,0.0,1.0,1
0,26.414,4.775,0.172,0.733,2
1,23.528,2.694,0.112,0.609,3
0,20.205,0.0,0.0,1.0,1
1,28.524,0.0,0.0,1.0,1
0,22.743,3.67,0.158,0.618,3
1,20.178,0.0,0.0,1.0,1
0,30.323,4.115,0.133,0.718,2
0,28.68,3.777,0.129,0.716,2
0,44.256,8.097,0.17,0.75,2
0,41.344,7.69,0.176,0.593,3
0,20.87,0.0,0.0,1.0,1
1,155.342,11.759,0.048,0.892,2
1,35.237,0.0,0.0,1.0,1
0,63.654,9.426,0.117,0.681,3
0,33.364,6.481,0.191,0.711,2
0,20.125,2.374,0.118,0.707,2
1,56.331,0.0,0.0,1.0,1
1,61.032,5.549,0.056,0.901,2
0,40.906,6.547,0.157,0.714,2
1,28.259,6.101,0.209,0.584,3
0,41.774,6.472,0.147,0.739,2
0,43.797,7.566,0.165,0.73,2
1,35.937,0.0,0.0,1.0,1
1,67.416,0.0,0.0,1.0,1
1,24.7,0.0,0.0,1.0,1
1,43.168,2.457,0.044,0.839,2
0,20.808,3.903,0.184,0.606,3
0,31.055,5.006,0.147,0.667,3
1,28.769,3.77,0.127,0.58,3
1,60.04,4.333,0.034,0.943,2
1,33.424,0.0,0.0,1.0,1
1,112.03,16.008,0.078,0.839,4
1,64.995,0.0,0.0,1.0,1
1,159.001,0.0,0.0,1.0,1
1,28.432,0.0,0.0,1.0,1
1,20.176,0.0,0.0,1.0,1
0,26.688,4.52,0.164,0.725,2
0,67.839,14.471,0.203,0.483,5
0,31.035,6.983,0.212,0.507,4
1,71.987,4.972,0.038,0.919,2
0,30.123,5.911,0.187,0.618,3
1,62.085,6.834,0.095,0.792,2
0,45.325,7.285,0.157,0.536,4
1,39.57,0.0,0.0,1.0,1
1,55.294,0.0,0.0,1.0,1
1,139.784,0.0,0.0,1.0,1
1,36.928,4.026,0.075,0.874,2
1,35.27,0.0,0.0,1.0,1
1,35.074,0.0,0.0,1.0,1
0,30.731,5.946,0.186,0.728,2
0,31.951,5.519,0.171,0.708,2
1,33.776,3.389,0.075,0.848,2
0,32.658,1.538,0.042,0.782,2
1,22.15,1.953,0.073,0.812,2
0,51.915,5.479,0.06,0.915,2
1,45.787,3.327,0.042,0.91,2
0,21.196,0.0,0.0,1.0,1
0,23.944,2.142,0.089,0.708,2
0,35.381,5.611,0.156,0.714,2
0,39.723,0.0,0.0,1.0,1
1,42.128,4.792,0.104,0.762,2
1,50.638,4.517,0.057,0.892,2
1,43.705,0.0,0.0,1.0,1
0,34.119,5.974,0.17,0.719,2
1,26.926,4.452,0.138,0.596,3
1,78.571,6.769,0.068,0.653,3
0,39.372,0.0,0.0,1.0,1
0,20.323,0.0,0.0,1.0,1
1,62.095,7.478,0.102,0.799,2
0,23.232,0.0,0.0,1.0,1
0,31.783,0.0,0.0,1.0,1
1,60.27,9.554,0.149,0.743,2
0,34.517,0.0,0.0,1.0,1
1,57.089,0.0,0.0,1.0,1
0,25.478,2.282,0.076,0.799,2
1,47.723,2.913,0.034,0.919,2
0,20.395,0.0,0.0,1.0,1
0,21.169,0.0,0.0,1.0,1
0,30.582,4.341,0.131,0.753,2
1,58.326,5.503,0.056,0.908,2
1,22.313,0.0,0.0,1.0,1
0,22.826,0.0,0.0,1.0,1
1,46.134,5.282,0.068,0.906,2
1,77.097,0.0,0.0,1.0,1
1,98.678,0.0,0.0,1.0,1
0,33.465,4.873,0.145,0.708,2
1,45.306,7.232,0.151,0.742,2
1,29.858,0.0,0.0,1.0,1
0,26.103,3.323,0.101,0.825,2
1,50.17,0.0,0.0,1.0,1
0,38.667,6.494,0.167,0.707,2
1,38.921,4.435,0.072,0.893,2
0,20.731,3.702,0.167,0.578,3
1,87.476,0.0,0.0,1.0,1
0,25.972,4.86,0.183,0.713,2
1,28.608,0.0,0.0,1.0,1
1,30.144,6.593,0.215,0.596,3
1,53.588,0.0,0.0,1.0,1
1,40.858,6.759,0.152,0.509,4
0,23.507,3.578,0.14,0.507,4
0,27.874,4.854,0.152,0.661,3
1,52.524,3.73,0.039,0.921,2
1,31.639,0.0,0.0,1.0,1
1,30.204,4.576,0.127,0.801,2
1,23.901,2.827,0.114,0.728,2
1,39.904,0.0,0.0,1.0,1
1,61.701,5.736,0.056,0.905,2
1,35.474,0.0,0.0,1.0,1
0,24.834,0.0,0.0,1.0,1
0,37.169,6.62,0.176,0.707,2
0,33.299,3.773,0.078,0.872,2
0,36.849,8.137,0.196,0.547,4
1,79.582,0.0,0.0,1.0,1
1,102.33,10.022,0.076,0.773,3
1,91.207,10.995,0.1,0.614,4
1,63.818,0.0,0.0,1.0,1
1,94.35,0.0,0.0,1.0,1
0,22.314,0.0,0.0,1.0,1
1,24.571,2.751,0.087,0.836,2
1,51.752,9.704,0.157,0.503,5
1,134.878,5.447,0.018,0.947,2
0,24.819,3.924,0.152,0.729,2
1,32.145,0.0,0.0,1.0,1
1,122.522,0.0,0.0,1.0,1
0,24.988,0.0,0.0,1.0,1
1,90.949,0.0,0.0,1.0,1
1,41.555,4.159,0.079,0.827,2
1,167.571,16.48,0.045,0.832,4
1,61.418,10.246,0.149,0.511,5
0,23.326,0.0,0.0,1.0,1
0,59.827,10.062,0.149,0.718,3
1,93.569,0.0,0.0,1.0,1
1,66.88,0.0,0.0,1.0,1
1,34.604,0.0,0.0,1.0,1
1,46.362,2.529,0.033,0.904,2
0,26.481,2.824,0.101,0.739,2
0,20.726,3.763,0.18,0.708,2
0,21.862,0.0,0.0,1.0,1
1,22.612,0.0,0.0,1.0,1
1,21.605,0.0,0.0,1.0,1
0,22.08,3.602,0.154,0.661,3
0,20.093,0.0,0.0,1.0,1
1,44.815,8.842,0.19,0.579,3
1,65.886,5.417,0.045,0.922,2
1,73.487,18.094,0.228,0.567,4
0,20.506,0.0,0.0,1.0,1
1,38.893,0.0,0.0,1.0,1
1,51.186,0.0,0.0,1.0,1
0,23.144,0.0,0.0,1.0,1
0,23.596,4.919,0.204,0.587,3
0,42.943,7.489,0.161,0.756,2
1,82.519,8.265,0.059,0.909,2
0,24.842,0.0,0.0,1.0,1
0,40.023,7.236,0.179,0.599,3
0,23.621,4.26,0.176,0.716,2
1,21.093,0.0,0.0,1.0,1
1,86.205,0.0,0.0,1.0,1
0,21.46,0.0,0.0,1.0,1
0,41.418,0.0,0.0,1.0,1
1,70.775,6.121,0.052,0.906,2
1,67.424,5.658,0.056,0.88,2
0,34.978,6.46,0.181,0.606,3
1,49.016,4.509,0.055,0.905,2
0,20.666,0.0,0.0,1.0,1
0,28.618,0.0,0.0,1.0,1
0,21.159,4.379,0.197,0.613,3
0,21.466,0.0,0.0,1.0,1
0,39.259,4.57,0.083,0.863,2
1,20.074,0.0,0.0,1.0,1
0,51.712,0.0,0.0,1.0,1
1,135.502,17.998,0.09,0.875,2
0,28.411,6.177,0.214,0.583,3
1,33.318,0.0,0.0,1.0,1
1,45.706,0.0,0.0,1.0,1
1,142.318,13.275,0.058,0.814,3
0,27.758,3.983,0.122,0.795,2
0,22.787,3.657,0.153,0.583,3
1,73.774,9.285,0.082,0.867,3
0,27.572,0.0,0.0,1.0,1
0,26.828,4.721,0.163,0.605,3
1,31.008,0.0,0.0,1.0,1
0,26.521,3.107,0.117,0.707,2
0,22.022,0.0,0.0,1.0,1
1,128.496,11.795,0.054,0.888,3
0,24.008,3.777,0.148,0.743,2
1,51.363,8.381,0.137,0.688,3
0,24.607,3.558,0.137,0.738,2
0,27.094,3.152,0.111,0.735,2
1,150.751,18.775,0.07,0.762,3
1,39.734,6.073,0.145,0.613,3
0,23.621,3.98,0.156,0.592,3
1,37.363,0.0,0.0,1.0,1
0,27.153,4.34,0.152,0.739,2
0,22.328,4.132,0.181,0.582,3
0,20.413,0.0,0.0,1.0,1
1,65.656,13.059,0.157,0.549,5
1,81.778,12.485,0.131,0.79,2
0,24.08,3.716,0.142,0.756,2
1,64.13,0.0,0.0,1.0,1
0,25.946,0.0,0.0,1.0,1
1,55.896,11.675,0.159,0.554,4
0,21.857,0.0,0.0,1.0,1
1,103.267,0.0,0.0,1.0,1
1,44.18,4.389,0.083,0.742,3
0,20.374,0.0,0.0,1.0,1
1,34.611,0.0,0.0,1.0,1
1,53.372,8.426,0.146,0.756,2
0,55.382,12.67,0.21,0.602,4
1,58.15,0.0,0.0,1.0,1
0,26.012,1.726,0.066,0.715,2
1,77.591,0.0,0.0,1.0,1
0,27.441,0.0,0.0,1.0,1
0,35.091,5.135,0.131,0.615,3
1,25.945,2.635,0.1,0.717,2
1,76.509,0.0,0.0,1.0,1
1,61.4,0.0,0.0,1.0,1
0,31.744,5.958,0.183,0.719,2
0,25.355,0.0,0.0,1.0,1
1,47.36,0.0,0.0,1.0,1
0,25.179,3.506,0.132,0.661,3
1,67.784,0.0,0.0,1.0,1
0,27.674,0.0,0.0,1.0,1
1,41.451,5.148,0.097,0.832,2
1,44.418,6.807,0.146,0.735,2
1,42.993,7.58,0.174,0.525,4
0,20.333,2.387,0.108,0.759,2
1,51.933,0.0,0.0,1.0,1
0,20.861,0.0,0.0,1.0,1
0,27.555,4.836,0.173,0.602,3
0,29.367,3.784,0.126,0.719,2
1,34.981,0.0,0.0,1.0,1
0,26.91,2.233,0.075,0.77,2
1,43.398,4.324,0.077,0.837,2
0,23.304,4.016,0.154,0.772,2
1,52.364,0.0,0.0,1.0,1
1,88.286,0.0,0.0,1.0,1
0,31.663,5.084,0.148,0.754,2
0,21.468,0.0,0.0,1.0,1
1,27.411,3.645,0.118,0.777,2
1,51.309,9.376,0.172,0.665,3
1,69.258,5.701,0.073,0.78,2
1,47.524,8.612,0.155,0.564,4
0,22.063,2.116,0.089,0.756,2
1,97.905,4.373,0.014,0.976,2
1,96.108,3.21,0.029,0.797,2
1,54.542,0.0,0.0,1.0,1
1,56.818,0.0,0.0,1.0,1
1,33.161,0.0,0.0,1.0,1
0,20.135,0.0,0.0,1.0,1
0,20.982,0.0,0.0,1.0,1
1,62.052,5.789,0.059,0.895,2
1,48.26,0.0,0.0,1.0,1
0,22.17,2.931,0.13,0.718,2
1,23.293,2.62,0.112,0.711,2
1,62.625,0.0,0.0,1.0,1
1,32.321,0.0,0.0,1.0,1
1,74.976,0.0,0.0,1.0,1
0,31.083,0.0,0.0,1.0,1
1,55.645,0.0,0.0,1.0,1
0,32.909,6.292,0.177,0.549,4
1,40.976,5.0,0.104,0.797,2
1,30.401,2.787,0.057,0.896,2
1,58.361,5.174,0.054,0.903,2
1,32.536,3.654,0.068,0.904,2
1,33.287,2.983,0.089,0.709,2
0,23.236,3.429,0.144,0.72,2
1,49.163,0.0,0.0,1.0,1
0,26.496,4.451,0.146,0.585,3
1,39.257,4.03,0.087,0.798,2
1,67.274,6.326,0.069,0.617,4
0,35.468,5.747,0.157,0.724,2
0,22.386,0.0,0.0,1.0,1
0,47.569,7.12,0.13,0.788,2
0,24.394,4.876,0.197,0.709,2
1,40.769,0.0,0.0,1.0,1
1,57.263,0.0,0.0,1.0,1
1,75.43,5.131,0.038,0.92,2
1,50.404,8.581,0.159,0.588,5
0,29.476,0.0,0.0,1.0,1
1,30.862,2.6,0.079,0.746,2
1,70.97,0.0,0.0,1.0,1
1,31.856,0.0,0.0,1.0,1
0,26.255,4.632,0.168,0.738,2
1,22.38,0.0,0.0,1.0,1
1,99.544,11.83,0.08,0.843,3
0,60.096,0.0,0.0,1.0,1
0,28.611,4.711,0.136,0.812,2
0,27.038,0.0,0.0,1.0,1
0,22.267,3.107,0.134,0.732,2
0,42.688,0.0,0.0,1.0,1
1,34.666,1.864,0.05,0.758,2
1,30.001,0.0,0.0,1.0,1
0,21.475,0.0,0.0,1.0,1
1,30.972,0.0,0.0,1.0,1
1,41.777,0.0,0.0,1.0,1
0,30.467,1.707,0.052,0.751,2
1,82.299,12.762,0.119,0.836,2
1,41.172,7.004,0.164,0.726,2
1,40.813,0.0,0.0,1.0,1
1,39.225,0.0,0.0,1.0,1
1,75.8,9.677,0.097,0.607,5
1,38.433,0.0,0.0,1.0,1
1,67.119,8.89,0.097,0.659,3
0,28.71,0.0,0.0,1.0,1
1,39.776,4.194,0.064,0.904,2
1,92.271,16.614,0.174,0.728,2
1,67.874,0.0,0.0,1.0,1
1,22.975,1.749,0.075,0.715,2
0,20.67,3.38,0.131,0.589,3
0,23.913,0.0,0.0,1.0,1
0,24.412,3.562,0.144,0.71,2
0,29.569,5.718,0.163,0.668,4
0,29.4,5.352,0.172,0.595,3
0,24.318,0.0,0.0,1.0,1
0,26.385,3.084,0.081,0.729,3
1,40.578,4.155,0.084,0.812,2
1,49.642,8.737,0.127,0.727,3
1,64.644,0.0,0.0,1.0,1
0,38.539,0.0,0.0,1.0,1
0,26.695,2.368,0.088,0.709,2
1,48.895,5.363,0.074,0.88,2
1,44.956,0.0,0.0,1.0,1
0,24.321,1.737,0.054,0.847,2
1,37.986,0.0,0.0,1.0,1
1,65.148,9.709,0.135,0.688,3
1,65.753,9.951,0.138,0.661,4
1,36.941,0.0,0.0,1.0,1
0,36.207,7.499,0.197,0.622,3
0,37.698,5.572,0.14,0.74,2
1,37.333,4.744,0.084,0.882,2
0,29.741,5.058,0.148,0.606,3
0,20.159,0.0,0.0,1.0,1
1,44.445,3.446,0.055,0.867,2
0,27.91,0.0,0.0,1.0,1
1,71.755,0.0,0.0,1.0,1
0,22.935,0.0,0.0,1.0,1
1,24.002,3.874,0.161,0.707,2
1,61.082,6.786,0.074,0.883,2
0,20.873,0.0,0.0,1.0,1
1,29.974,0.0,0.0,1.0,1
0,24.615,4.728,0.184,0.732,2
0,22.043,3.208,0.131,0.77,2
0,26.277,0.0,0.0,1.0,1
1,27.848,0.0,0.0,1.0,1
0,20.947,0.0,0.0,1.0,1
1,20.377,0.0,0.0,1.0,1
1,25.737,6.319,0.23,0.556,4
1,92.514,0.0,0.0,1.0,1
0,21.986,1.986,0.082,0.532,4
0,25.138,0.0,0.0,1.0,1
1,44.372,7.324,0.121,0.696,3
0,23.372,0.0,0.0,1.0,1
1,37.73,0.0,0.0,1.0,1
