background/signal,pT GeV,mass GeV,width,ptD,#of constituents
0,39.214,7.896,0.164,0.349,15
1,21.896,4.824,0.204,0.312,14
0,23.897,4.907,0.191,0.402,8
0,21.803,3.797,0.159,0.41,9
1,24.724,4.751,0.183,0.386,12
0,35.547,7.638,0.197,0.361,13
1,22.81,5.358,0.219,0.404,8
0,21.69,5.068,0.205,0.318,12
0,30.919,6.773,0.196,0.285,15
0,27.305,6.066,0.198,0.316,12
1,806.535,18.899,0.003,0.994,5
0,25.292,6.701,0.249,0.283,16
1,126.093,8.861,0.037,0.621,11
0,33.423,8.967,0.25,0.25,19
1,292.514,36.156,0.057,0.669,28
0,23.369,4.318,0.172,0.459,10
1,50.728,10.179,0.186,0.315,17
0,23.333,5.25,0.206,0.351,11
0,26.403,5.628,0.199,0.387,12
1,49.783,10.911,0.199,0.383,17
0,26.298,5.204,0.175,0.362,9
0,31.512,6.784,0.188,0.475,11
1,22.342,4.598,0.184,0.393,8
0,20.496,4.103,0.177,0.398,8
0,22.576,4.25,0.147,0.372,10
0,51.49,11.592,0.19,0.304,17
0,42.022,8.583,0.182,0.279,19
0,26.313,5.964,0.205,0.317,12
1,185.59,31.064,0.128,0.365,20
1,33.166,7.536,0.21,0.255,19
0,25.306,4.15,0.152,0.52,9
0,25.754,5.321,0.186,0.325,12
1,65.046,11.849,0.157,0.303,18
0,23.205,5.207,0.209,0.414,11
1,191.769,22.531,0.099,0.471,12
1,231.299,28.675,0.076,0.801,18
0,77.56,17.056,0.192,0.29,23
0,27.748,5.908,0.194,0.336,12
0,32.534,7.144,0.188,0.297,16
0,59.16,14.273,0.212,0.239,22
0,33.023,7.723,0.209,0.318,14
1,162.656,16.896,0.054,0.881,8
1,313.716,17.21,0.016,0.947,11
1,45.224,6.571,0.102,0.507,10
0,24.658,4.644,0.169,0.289,16
1,24.006,4.462,0.16,0.335,12
1,62.684,12.958,0.187,0.306,18
1,208.07,21.316,0.07,0.509,14
0,40.585,9.808,0.223,0.299,17
1,54.607,12.276,0.186,0.312,19
1,39.495,8.708,0.19,0.344,19
1,67.89,14.62,0.192,0.294,22
0,25.613,3.992,0.133,0.334,13
0,29.148,7.891,0.243,0.315,14
1,258.475,25.556,0.051,0.746,13
0,24.67,5.497,0.199,0.281,15
0,23.784,5.957,0.232,0.39,10
1,29.725,8.029,0.253,0.349,12
1,412.906,47.738,0.052,0.676,20
1,52.777,11.075,0.192,0.296,15
0,31.579,7.411,0.217,0.28,16
0,51.71,11.076,0.202,0.313,15
1,443.541,29.772,0.019,0.95,12
0,21.081,4.304,0.179,0.343,12
1,279.878,25.462,0.045,0.9,9
0,20.814,4.083,0.161,0.404,10
1,267.049,16.166,0.018,0.942,11
1,104.625,13.112,0.09,0.399,16
1,272.564,16.462,0.024,0.897,12
1,139.42,19.365,0.129,0.351,18
0,27.169,5.852,0.188,0.306,14
1,118.771,20.399,0.132,0.401,26
0,20.719,3.384,0.157,0.46,8
1,201.9,19.541,0.063,0.606,11
1,114.513,11.218,0.072,0.606,6
0,27.178,4.822,0.149,0.398,11
1,278.039,30.906,0.074,0.44,24
1,139.025,13.44,0.068,0.505,14
0,25.623,6.046,0.22,0.461,8
0,21.338,4.692,0.197,0.371,13
1,119.851,17.883,0.106,0.521,18
0,31.018,6.156,0.182,0.297,16
0,20.469,3.767,0.163,0.3,12
0,20.635,3.745,0.161,0.349,11
0,59.411,14.356,0.222,0.252,25
0,40.012,8.985,0.199,0.331,17
1,75.623,6.929,0.054,0.678,8
0,24.703,4.624,0.163,0.352,13
0,21.721,3.252,0.14,0.357,11
1,377.491,26.014,0.027,0.931,9
1,193.403,19.39,0.062,0.576,22
0,58.549,14.612,0.23,0.225,27
1,86.746,17.418,0.187,0.359,21
0,56.049,13.721,0.224,0.276,21
0,34.102,6.103,0.16,0.405,11
1,211.664,22.119,0.086,0.457,17
1,82.106,10.547,0.086,0.77,10
0,27.196,5.335,0.179,0.304,15
1,20.212,3.429,0.144,0.35,12
1,648.847,44.432,0.019,0.927,18
0,26.864,6.463,0.214,0.318,12
0,36.205,9.437,0.229,0.254,19
0,33.328,7.157,0.199,0.296,17
1,79.688,15.575,0.156,0.55,15
0,35.061,7.24,0.182,0.363,14
1,85.531,6.024,0.043,0.565,9
1,188.34,18.828,0.048,0.734,11
0,22.093,4.757,0.193,0.339,12
0,22.258,4.725,0.196,0.328,11
1,459.553,41.71,0.059,0.661,17
1,624.472,25.048,0.009,0.963,9
0,41.473,8.332,0.185,0.324,20
0,28.563,5.89,0.173,0.301,14
1,42.608,7.867,0.158,0.261,19
1,75.063,12.635,0.129,0.624,12
0,31.651,7.73,0.211,0.288,17
0,39.632,9.409,0.206,0.273,19
0,23.939,5.06,0.194,0.308,13
0,23.199,5.199,0.196,0.32,14
0,22.26,5.305,0.22,0.366,11
0,27.045,6.83,0.234,0.411,13
1,146.312,22.238,0.104,0.496,24
0,34.284,7.331,0.194,0.3,15
0,20.297,4.132,0.185,0.436,11
0,24.631,4.724,0.179,0.444,8
1,157.88,22.238,0.114,0.402,17
0,35.343,7.437,0.2,0.275,16
1,178.544,18.856,0.066,0.639,17
0,29.371,6.538,0.197,0.336,13
0,23.274,4.33,0.159,0.339,11
0,32.524,7.35,0.21,0.243,19
1,78.34,19.498,0.22,0.236,24
1,112.545,7.959,0.027,0.899,8
1,139.427,26.163,0.159,0.66,19
0,28.554,6.448,0.21,0.334,14
1,77.246,4.559,0.022,0.941,4
0,38.529,8.44,0.193,0.31,13
0,27.687,4.188,0.142,0.388,12
1,256.829,20.21,0.034,0.882,14
1,81.074,13.518,0.122,0.607,18
1,25.526,5.57,0.199,0.426,12
1,30.991,5.295,0.156,0.342,15
1,253.922,17.839,0.028,0.906,15
0,35.202,8.408,0.223,0.273,17
0,31.619,7.288,0.202,0.307,15
0,44.788,10.723,0.209,0.24,24
1,82.936,13.985,0.129,0.399,17
0,25.049,5.07,0.185,0.357,10
0,28.08,6.431,0.206,0.357,10
1,153.188,14.688,0.042,0.89,11
0,27.559,5.485,0.182,0.368,13
1,87.848,14.219,0.135,0.412,21
0,23.604,5.94,0.229,0.349,11
0,25.354,5.477,0.181,0.353,11
1,198.951,10.634,0.048,0.604,4
0,61.844,14.922,0.226,0.256,21
1,54.672,8.139,0.1,0.711,8
1,215.791,15.209,0.025,0.908,9
1,64.101,11.933,0.158,0.259,22
0,21.061,4.16,0.177,0.356,9
1,584.647,29.039,0.014,0.949,8
0,28.266,7.527,0.25,0.284,15
1,20.251,3.763,0.173,0.422,10
1,255.265,21.144,0.031,0.92,12
0,48.678,13.277,0.255,0.291,18
1,158.33,5.39,0.011,0.966,4
0,24.271,5.32,0.198,0.285,16
1,217.529,26.35,0.063,0.572,22
1,363.069,21.598,0.017,0.95,10
1,102.473,13.781,0.104,0.417,17
1,291.962,23.877,0.039,0.725,14
0,26.057,5.009,0.173,0.32,12
0,26.205,5.529,0.18,0.371,12
0,21.301,3.875,0.161,0.578,5
0,32.965,8.14,0.22,0.23,22
0,20.97,3.704,0.164,0.469,6
1,168.678,16.285,0.053,0.667,9
1,24.071,4.686,0.178,0.393,10
1,20.938,4.235,0.189,0.342,10
1,354.402,18.777,0.016,0.958,9
1,41.425,11.552,0.266,0.261,20
1,151.149,13.92,0.045,0.853,12
0,23.876,6.068,0.242,0.306,15
0,32.648,8.11,0.223,0.31,14
1,23.004,5.163,0.204,0.282,14
0,23.657,4.437,0.162,0.366,10
1,49.442,12.016,0.224,0.416,16
0,24.771,5.627,0.206,0.381,10
0,42.637,9.505,0.206,0.308,14
1,210.718,23.131,0.064,0.852,13
0,20.042,3.63,0.15,0.422,9
1,44.441,9.895,0.191,0.294,18
1,263.276,34.277,0.067,0.697,27
0,36.222,9.746,0.244,0.25,19
1,114.153,14.77,0.076,0.471,15
1,28.418,6.867,0.231,0.356,11
0,42.038,6.832,0.144,0.352,16
1,76.253,13.134,0.14,0.408,18
0,38.518,7.896,0.184,0.277,17
1,617.884,33.239,0.014,0.951,12
0,29.137,7.016,0.213,0.326,14
0,26.931,5.012,0.174,0.414,9
0,20.025,3.991,0.186,0.378,9
1,53.103,9.087,0.152,0.296,20
0,20.047,3.334,0.152,0.387,8
0,27.541,5.251,0.17,0.351,12
0,29.066,6.575,0.211,0.383,13
1,407.355,26.733,0.024,0.939,10
0,30.869,7.57,0.219,0.333,13
0,30.905,7.73,0.238,0.418,14
1,404.866,34.317,0.048,0.548,21
1,87.037,16.714,0.157,0.521,21
1,146.33,19.158,0.087,0.619,14
1,60.197,12.359,0.191,0.268,20
1,219.121,24.816,0.079,0.565,20
1,330.555,13.221,0.014,0.967,6
0,32.747,7.717,0.211,0.337,14
1,146.772,21.661,0.103,0.51,19
1,26.122,4.743,0.173,0.412,9
0,27.141,6.474,0.223,0.312,13
1,335.312,14.371,0.01,0.95,12
1,267.587,18.817,0.021,0.909,12
1,192.569,8.701,0.015,0.934,6
1,57.5,6.001,0.059,0.801,8
1,246.05,27.291,0.086,0.521,14
0,29.57,7.034,0.223,0.268,18
0,37.598,8.227,0.186,0.255,19
1,141.852,18.328,0.099,0.508,11
1,344.644,35.726,0.07,0.512,13
0,21.362,4.791,0.212,0.313,15
0,24.938,5.297,0.187,0.343,14
1,407.808,33.941,0.031,0.923,14
0,23.861,5.188,0.189,0.323,11
0,28.313,5.471,0.154,0.407,9
1,151.286,15.503,0.051,0.838,13
0,57.793,12.048,0.196,0.447,16
0,38.052,9.834,0.241,0.264,17
1,164.993,12.912,0.055,0.559,11
0,26.841,6.053,0.213,0.295,13
0,25.681,5.487,0.196,0.323,12
0,22.074,4.72,0.188,0.333,12
0,20.793,5.36,0.243,0.341,11
0,23.023,4.668,0.182,0.482,7
1,308.261,28.587,0.042,0.903,15
0,35.781,7.18,0.175,0.331,13
0,22.654,4.38,0.179,0.387,9
1,124.736,18.141,0.117,0.436,24
1,162.254,23.655,0.117,0.445,15
1,60.189,14.465,0.218,0.256,21
0,21.399,3.804,0.165,0.328,11
0,43.37,10.307,0.213,0.233,22
1,166.835,21.459,0.086,0.555,14
0,36.675,10.118,0.255,0.322,16
1,67.993,6.655,0.043,0.848,7
0,22.996,5.082,0.202,0.366,11
0,24.856,5.162,0.183,0.372,11
0,22.49,5.167,0.213,0.365,11
1,74.572,11.35,0.124,0.368,14
0,30.08,7.391,0.222,0.36,12
1,264.385,25.906,0.054,0.508,17
0,23.938,5.234,0.197,0.361,12
0,22.016,5.815,0.252,0.342,13
1,30.087,3.376,0.098,0.427,9
1,91.059,14.912,0.111,0.618,15
1,59.657,10.121,0.138,0.468,12
0,50.444,12.03,0.217,0.264,20
1,107.219,18.566,0.13,0.423,18
1,332.306,40.625,0.07,0.808,20
0,24.542,4.663,0.164,0.404,7
1,37.59,7.165,0.174,0.28,18
1,158.025,17.864,0.077,0.518,16
0,21.869,5.911,0.257,0.355,12
0,30.461,6.856,0.201,0.295,14
0,37.209,6.174,0.133,0.351,12
0,27.395,4.387,0.123,0.362,10
0,22.584,5.515,0.237,0.38,11
0,24.996,4.771,0.172,0.361,8
1,427.967,22.191,0.01,0.974,10
0,33.45,7.931,0.209,0.329,14
1,346.851,21.164,0.025,0.895,8
1,140.8,7.491,0.022,0.943,3
0,20.967,4.098,0.173,0.397,8
1,201.751,22.271,0.065,0.508,21
0,42.687,9.885,0.208,0.379,15
0,22.265,5.108,0.198,0.273,15
0,43.868,11.635,0.243,0.285,15
0,21.46,4.359,0.184,0.37,10
0,36.81,8.672,0.212,0.31,15
0,23.112,4.995,0.2,0.343,12
0,33.024,6.795,0.182,0.273,19
1,49.891,4.74,0.052,0.919,3
1,83.089,17.203,0.181,0.317,20
0,35.509,9.11,0.242,0.29,16
0,60.194,11.76,0.168,0.247,25
0,20.637,3.302,0.145,0.435,11
0,21.149,3.848,0.16,0.419,8
1,252.049,13.21,0.011,0.958,11
0,20.165,4.302,0.207,0.397,8
1,76.335,9.541,0.081,0.52,14
0,36.846,7.747,0.191,0.385,11
1,82.633,9.498,0.063,0.678,9
0,24.788,5.229,0.172,0.339,12
1,271.944,27.106,0.056,0.837,16
1,29.988,7.001,0.206,0.357,13
0,45.694,9.574,0.187,0.282,18
0,26.599,5.606,0.19,0.291,14
0,22.666,4.147,0.174,0.379,8
1,34.063,6.088,0.155,0.308,16
1,742.628,42.033,0.017,0.933,18
1,138.673,26.556,0.164,0.489,15
1,173.091,13.617,0.035,0.913,11
1,260.797,25.286,0.043,0.594,18
1,373.46,21.346,0.034,0.628,12
0,25.706,5.335,0.187,0.387,9
1,53.851,8.615,0.108,0.426,15
0,22.196,4.601,0.179,0.343,11
0,52.416,12.287,0.221,0.265,19
0,41.657,8.612,0.191,0.307,15
0,50.839,10.898,0.176,0.301,18
1,59.898,11.211,0.16,0.442,12
1,758.347,27.305,0.006,0.974,8
0,20.145,4.008,0.186,0.372,9
0,62.448,13.08,0.185,0.247,23
1,51.244,8.44,0.136,0.42,10
0,20.028,3.319,0.158,0.374,9
1,355.249,16.634,0.012,0.971,7
1,170.436,26.253,0.123,0.361,18
1,20.319,4.063,0.164,0.382,8
1,176.727,16.535,0.051,0.862,10
0,29.329,5.49,0.152,0.43,10
0,23.564,4.266,0.159,0.323,11
1,133.628,19.477,0.085,0.748,18
1,128.63,14.068,0.069,0.659,14
1,179.792,20.956,0.09,0.542,12
1,60.585,12.516,0.171,0.404,17
0,27.417,5.016,0.176,0.364,12
1,52.027,8.544,0.131,0.407,13
0,43.115,9.439,0.196,0.393,15
1,66.358,5.262,0.033,0.874,9
1,150.449,17.704,0.065,0.799,13
0,27.794,6.083,0.199,0.334,11
1,248.504,27.223,0.045,0.868,16
1,35.459,7.151,0.156,0.359,15
0,21.021,3.22,0.146,0.506,7
0,41.362,9.305,0.212,0.326,12
0,26.812,6.16,0.214,0.323,12
1,275.423,37.308,0.094,0.427,34
0,25.129,5.095,0.188,0.308,13
1,581.436,47.161,0.03,0.923,16
1,59.316,11.229,0.171,0.331,17
0,48.14,12.203,0.234,0.271,17
0,21.252,3.366,0.136,0.42,7
0,24.237,4.744,0.176,0.374,9
0,33.545,7.38,0.194,0.298,17
1,258.723,21.897,0.03,0.906,13
0,28.656,7.12,0.236,0.329,12
1,24.365,5.155,0.191,0.356,12
1,478.224,49.346,0.058,0.734,27
0,28.687,7.336,0.233,0.291,17
1,205.818,23.467,0.063,0.753,12
1,78.147,13.509,0.133,0.333,18
1,141.222,26.213,0.159,0.423,25
1,38.325,8.059,0.19,0.342,15
0,34.876,6.94,0.18,0.314,13
1,522.336,10.473,0.005,0.977,3
0,26.524,5.835,0.206,0.288,15
0,20.064,3.984,0.186,0.434,8
1,522.137,19.8,0.016,0.909,9
1,80.625,8.47,0.041,0.876,9
1,32.366,6.571,0.177,0.331,13
1,101.152,16.595,0.129,0.749,9
0,28.537,6.843,0.22,0.319,16
0,80.828,20.535,0.227,0.28,25
0,32.914,6.659,0.185,0.295,19
1,159.111,21.159,0.098,0.666,15
1,115.408,17.994,0.113,0.37,16
1,287.579,31.383,0.053,0.831,20
1,484.229,19.847,0.01,0.956,5
1,690.624,45.072,0.022,0.933,22
1,316.358,22.044,0.021,0.882,9
0,22.539,5.403,0.217,0.327,12
0,34.73,8.071,0.207,0.284,14
0,26.835,4.904,0.159,0.301,13
0,27.561,5.62,0.178,0.35,13
0,32.519,6.604,0.176,0.454,12
1,151.421,25.349,0.135,0.525,11
1,345.981,24.245,0.026,0.883,15
1,372.132,26.418,0.023,0.648,17
1,112.59,15.236,0.094,0.357,18
0,78.674,19.367,0.223,0.241,26
0,27.352,5.989,0.199,0.36,11
0,24.167,4.889,0.192,0.36,11
0,39.283,9.488,0.226,0.27,18
1,42.906,7.859,0.155,0.322,14
1,256.249,23.556,0.044,0.839,18
1,58.878,10.365,0.152,0.36,14
0,22.009,4.042,0.177,0.376,9
0,35.109,8.517,0.228,0.276,17
0,33.807,7.719,0.217,0.335,11
1,23.258,4.547,0.174,0.422,8
1,300.239,22.124,0.022,0.943,10
0,21.117,4.538,0.18,0.294,13
0,27.564,5.72,0.164,0.311,15
1,250.735,28.318,0.07,0.633,15
0,29.283,6.19,0.193,0.304,16
1,209.255,24.31,0.062,0.814,22
0,31.243,5.364,0.161,0.365,12
0,27.719,6.084,0.199,0.32,12
1,109.433,21.909,0.173,0.374,18
1,33.066,7.137,0.192,0.306,15
1,190.68,28.72,0.115,0.505,24
0,56.117,12.113,0.194,0.278,21
0,27.113,6.28,0.218,0.413,13
0,34.455,9.371,0.255,0.305,16
0,38.968,9.42,0.212,0.28,15
1,362.315,25.175,0.028,0.881,15
1,264.604,27.209,0.079,0.422,19
1,63.225,15.651,0.232,0.253,23
1,30.143,6.979,0.21,0.335,10
0,32.003,7.53,0.217,0.309,14
0,22.973,4.534,0.18,0.356,12
1,592.085,37.099,0.018,0.954,15
1,391.316,18.518,0.011,0.971,9
0,28.401,5.674,0.173,0.345,13
1,275.083,31.042,0.05,0.669,12
0,24.071,5.432,0.198,0.325,12
0,61.781,14.709,0.216,0.27,19
0,50.905,10.095,0.165,0.255,21
1,594.057,36.522,0.019,0.925,12
0,40.29,8.945,0.208,0.342,12
1,612.536,57.937,0.039,0.851,25
1,430.379,38.072,0.03,0.911,18
1,270.396,12.377,0.012,0.972,7
1,54.057,10.16,0.166,0.264,17
0,25.984,4.409,0.15,0.456,6
0,20.716,4.421,0.198,0.309,14
1,82.141,6.9,0.035,0.887,7
0,34.044,7.855,0.206,0.33,11
1,51.18,13.706,0.249,0.249,26
0,28.917,6.484,0.203,0.341,13
0,26.673,5.79,0.197,0.337,11
0,25.991,5.73,0.193,0.335,12
1,219.588,26.331,0.065,0.817,13
0,29.652,5.411,0.158,0.338,11
0,29.948,6.318,0.195,0.327,13
0,53.257,7.499,0.12,0.348,16
1,90.788,18.841,0.188,0.389,16
1,121.697,15.578,0.076,0.458,15
0,30.957,6.581,0.192,0.321,12
0,27.178,6.136,0.192,0.38,10
1,174.384,15.638,0.056,0.56,15
1,102.579,14.398,0.112,0.382,14
0,47.344,9.937,0.175,0.356,18
1,39.224,9.342,0.215,0.284,17
0,32.887,8.176,0.229,0.229,23
0,41.583,9.822,0.215,0.257,20
0,40.541,8.126,0.177,0.478,10
1,255.846,19.38,0.039,0.853,11
1,336.599,28.979,0.051,0.605,18
0,24.816,4.804,0.177,0.368,11
0,32.352,7.828,0.22,0.296,14
0,24.988,6.206,0.229,0.28,15
0,53.704,10.535,0.164,0.429,15
0,23.977,5.803,0.204,0.356,11
1,66.996,16.195,0.216,0.231,28
1,141.831,24.86,0.13,0.4,26
1,85.056,12.811,0.12,0.304,19
1,31.298,5.836,0.163,0.356,14
0,28.497,5.622,0.187,0.332,12
1,104.91,12.386,0.071,0.84,11
1,510.196,36.976,0.024,0.932,15
1,77.328,13.531,0.143,0.299,24
0,20.997,5.14,0.223,0.327,12
1,53.243,6.343,0.091,0.463,7
1,42.914,6.554,0.106,0.361,12
0,23.153,4.938,0.191,0.378,10
1,100.404,5.924,0.019,0.919,4
1,134.899,11.891,0.058,0.542,12
0,49.301,11.086,0.202,0.283,18
0,24.869,4.912,0.163,0.369,14
1,37.761,1.031,0.015,0.898,4
0,39.132,8.757,0.197,0.287,17
1,46.258,6.039,0.1,0.352,13
1,367.168,49.449,0.079,0.795,15
1,168.272,16.067,0.058,0.581,13
0,28.453,5.025,0.142,0.299,15
1,165.04,16.356,0.074,0.392,18
0,22.243,4.017,0.16,0.326,15
1,520.462,31.657,0.022,0.886,18
1,52.771,12.597,0.221,0.279,23
0,40.344,10.4,0.225,0.315,16
1,66.55,5.625,0.06,0.509,9
0,30.992,6.6,0.191,0.318,13
1,52.792,10.927,0.178,0.395,16
0,21.741,5.129,0.225,0.362,11
1,257.759,24.071,0.062,0.558,15
1,43.981,7.508,0.135,0.397,11
1,84.053,11.876,0.09,0.427,12
1,317.251,41.811,0.094,0.44,26
0,23.634,5.679,0.226,0.371,9
1,90.078,13.665,0.119,0.381,23
1,98.044,13.594,0.099,0.359,25
1,219.68,39.661,0.167,0.359,21
1,215.43,19.476,0.035,0.895,11
0,20.829,3.879,0.169,0.435,9
0,32.932,6.157,0.17,0.368,11
0,24.83,4.472,0.163,0.31,12
1,340.894,23.553,0.023,0.91,12
0,20.841,4.5,0.195,0.449,9
0,36.983,8.258,0.2,0.292,16
0,49.157,12.071,0.226,0.264,18
1,284.716,15.795,0.017,0.938,8
0,26.056,5.756,0.201,0.31,16
0,21.98,5.262,0.228,0.309,12
1,69.721,16.485,0.206,0.279,20
1,281.869,25.096,0.034,0.868,18
1,79.544,13.073,0.13,0.585,15
1,26.61,4.809,0.137,0.506,7
1,425.812,27.521,0.019,0.93,14
0,46.644,9.424,0.181,0.438,15
1,20.433,3.162,0.138,0.639,5
1,159.534,28.725,0.156,0.277,23
1,111.54,10.063,0.057,0.844,8
1,82.444,4.639,0.027,0.924,4
0,20.982,4.1,0.176,0.347,10
1,236.936,22.587,0.036,0.859,17
0,34.872,8.004,0.207,0.294,15
1,196.631,28.402,0.096,0.623,26
1,24.639,4.24,0.148,0.302,14
0,44.052,10.499,0.212,0.278,20
0,27.696,6.088,0.193,0.28,17
0,22.52,5.143,0.208,0.291,15
0,162.614,25.631,0.119,0.476,19
0,23.221,5.248,0.202,0.329,13
0,35.863,9.529,0.248,0.274,19
0,43.284,12.238,0.269,0.276,22
1,49.264,8.906,0.136,0.471,11
0,21.738,4.463,0.188,0.295,14
1,45.339,8.517,0.144,0.345,17
0,29.507,6.536,0.209,0.457,8
1,472.63,35.67,0.02,0.921,18
0,23.649,4.677,0.175,0.435,8
0,38.217,9.611,0.235,0.277,18
1,146.366,19.526,0.084,0.422,15
0,20.787,4.362,0.198,0.517,9
1,364.309,36.439,0.067,0.545,20
0,25.669,4.815,0.147,0.353,12
0,22.716,4.909,0.168,0.378,10
0,30.83,8.297,0.258,0.28,16
0,28.433,6.446,0.203,0.342,11
0,24.729,5.237,0.183,0.405,11
1,337.855,16.235,0.013,0.975,6
1,240.537,33.302,0.104,0.397,25
1,58.764,11.74,0.168,0.272,19
0,38.883,8.707,0.197,0.3,16
0,21.723,3.866,0.152,0.511,10
1,59.131,9.215,0.114,0.679,12
0,23.728,5.369,0.216,0.308,13
1,113.883,22.79,0.179,0.269,25
0,47.512,11.747,0.225,0.264,22
0,22.008,4.851,0.193,0.395,10
0,32.313,6.74,0.194,0.324,11
1,107.019,15.677,0.103,0.455,19
0,27.839,6.122,0.203,0.302,18
1,200.157,17.54,0.033,0.841,18
0,24.027,4.943,0.185,0.354,10
0,36.363,8.018,0.205,0.296,17
0,42.497,6.323,0.126,0.346,12
0,36.557,10.317,0.265,0.267,17
1,196.087,19.945,0.046,0.841,14
0,20.984,4.678,0.209,0.449,10
1,401.748,13.985,0.006,0.989,4
0,21.319,5.625,0.246,0.278,15
1,29.601,6.146,0.184,0.327,14
0,21.151,3.848,0.172,0.35,10
1,46.286,12.319,0.245,0.253,20
1,54.516,11.209,0.185,0.245,23
1,216.202,19.709,0.029,0.91,7
0,39.01,9.922,0.228,0.294,16
0,22.552,3.79,0.154,0.33,11
1,75.483,7.337,0.058,0.521,10
0,24.591,5.693,0.215,0.348,10
0,34.989,7.113,0.183,0.594,12
0,25.874,6.489,0.221,0.349,10
1,141.165,8.711,0.022,0.921,7
0,22.062,5.489,0.235,0.335,12
1,62.169,8.938,0.102,0.619,11
0,36.538,9.539,0.243,0.264,18
0,20.363,4.582,0.213,0.291,13
1,116.126,10.839,0.054,0.579,9
0,22.857,5.284,0.215,0.364,10
1,99.001,8.278,0.035,0.856,8
1,161.523,17.888,0.056,0.87,11
1,76.434,9.244,0.084,0.763,8
1,506.173,57.569,0.054,0.713,26
0,47.85,9.822,0.191,0.314,18
0,22.517,3.669,0.122,0.645,7
1,126.017,14.01,0.081,0.51,17
0,23.383,5.564,0.222,0.407,9
1,225.055,14.657,0.026,0.928,10
0,21.483,5.173,0.219,0.324,12
1,197.645,17.328,0.038,0.886,13
0,34.564,8.621,0.227,0.266,19
1,54.798,12.605,0.2,0.27,22
1,44.254,11.499,0.237,0.253,19
1,855.116,38.343,0.008,0.981,9
1,70.537,3.594,0.018,0.931,4
1,58.266,5.137,0.045,0.809,6
0,24.125,6.329,0.24,0.327,11
1,195.277,13.758,0.04,0.624,11
1,73.126,9.779,0.093,0.384,13
0,25.847,4.326,0.153,0.315,14
0,24.337,5.5,0.2,0.285,14
1,124.494,10.476,0.034,0.883,7
0,24.872,4.007,0.15,0.369,9
0,36.02,8.579,0.223,0.282,17
1,37.913,8.379,0.21,0.315,15
0,23.804,5.585,0.213,0.399,10
1,418.414,33.874,0.027,0.921,12
1,253.223,20.536,0.031,0.923,10
0,30.028,6.116,0.179,0.301,13
1,245.946,28.561,0.053,0.748,21
0,28.149,6.814,0.228,0.258,19
1,22.237,2.644,0.11,0.438,9
1,39.171,9.168,0.219,0.281,16
0,20.034,3.964,0.176,0.379,9
0,34.634,8.65,0.222,0.33,14
1,35.543,8.778,0.219,0.313,14
0,23.763,5.302,0.204,0.343,11
0,62.28,16.842,0.249,0.2,31
1,143.303,18.603,0.062,0.813,17
0,39.239,8.233,0.195,0.284,16
1,27.034,6.46,0.213,0.387,12
1,27.084,3.735,0.118,0.378,12
1,285.56,19.454,0.028,0.929,10
0,27.857,5.088,0.147,0.459,13
1,598.023,32.645,0.015,0.95,10
1,228.757,11.302,0.015,0.95,8
0,20.28,3.722,0.159,0.348,13
0,22.59,5.052,0.21,0.329,12
1,126.069,11.775,0.046,0.711,13
0,25.764,5.515,0.192,0.332,11
1,116.899,10.057,0.041,0.879,9
0,29.375,6.243,0.196,0.332,14
0,25.021,4.779,0.168,0.311,14
0,35.297,7.496,0.18,0.332,12
0,25.333,6.576,0.244,0.33,12
1,218.452,13.408,0.024,0.923,8
1,102.734,17.139,0.144,0.278,23
1,61.158,14.549,0.218,0.301,20
1,477.206,21.803,0.01,0.943,8
0,32.743,7.473,0.21,0.258,20
1,212.997,25.404,0.076,0.623,14
0,34.483,7.434,0.197,0.336,12
1,278.005,34.383,0.081,0.447,26
1,29.76,6.82,0.218,0.301,15
0,23.528,4.651,0.181,0.378,11
1,162.571,15.322,0.04,0.844,18
1,31.527,5.404,0.142,0.464,8
1,214.766,20.204,0.061,0.507,11
0,28.881,6.713,0.22,0.326,14
0,61.775,12.938,0.184,0.323,22
1,365.992,29.472,0.024,0.905,9
1,599.21,40.474,0.022,0.911,21
0,28.434,6.429,0.211,0.34,12
0,24.43,5.416,0.206,0.325,14
0,35.247,8.61,0.234,0.361,10
0,26.373,5.139,0.17,0.35,13
0,25.912,5.928,0.203,0.352,10
1,42.659,7.794,0.153,0.366,13
0,30.041,6.296,0.192,0.294,14
0,20.215,3.996,0.182,0.333,13
1,526.971,44.448,0.034,0.91,19
0,29.411,6.796,0.206,0.27,16
1,85.832,12.108,0.106,0.406,16
0,31.471,7.388,0.226,0.292,14
1,46.295,8.59,0.163,0.403,12
0,21.113,4.182,0.193,0.516,6
0,30.219,7.364,0.231,0.306,16
1,23.655,4.834,0.174,0.313,13
1,69.027,14.867,0.18,0.331,18
0,33.643,8.083,0.23,0.271,18
1,438.607,17.648,0.008,0.969,9
0,22.201,4.309,0.163,0.396,9
0,26.307,6.022,0.216,0.293,16
0,32.913,8.132,0.23,0.309,13
1,36.222,7.918,0.187,0.363,15
1,24.617,4.456,0.147,0.358,11
1,207.777,20.328,0.046,0.669,18
0,27.606,5.782,0.189,0.312,13
1,105.858,18.78,0.168,0.5,10
1,355.931,8.734,0.006,0.97,5
0,23.452,4.34,0.157,0.402,9
1,387.737,27.764,0.028,0.906,12
1,31.094,7.033,0.194,0.273,16
0,30.239,6.125,0.182,0.351,13
1,186.342,15.71,0.034,0.925,10
0,31.3,7.942,0.243,0.307,15
