background/signal,pT GeV,mass GeV,width,ptD,#of constituents
0,26.095,5.432,0.186,0.287,18
1,187.891,9.954,0.018,0.938,6
1,188.808,21.587,0.073,0.799,15
1,92.659,6.895,0.049,0.49,10
1,29.349,3.967,0.096,0.457,13
1,90.614,13.852,0.11,0.419,18
1,95.553,8.263,0.033,0.893,8
1,183.789,24.408,0.073,0.787,22
0,31.587,7.054,0.201,0.311,15
1,126.014,18.598,0.103,0.51,19
1,225.334,19.97,0.05,0.631,14
1,33.418,5.052,0.107,0.682,14
0,43.609,4.932,0.085,0.47,10
1,89.836,17.515,0.172,0.378,21
1,113.222,17.945,0.117,0.391,17
0,299.698,17.668,0.018,0.957,8
0,40.783,11.177,0.259,0.262,22
0,75.648,9.958,0.088,0.427,20
1,39.456,8.671,0.202,0.329,16
1,112.465,18.827,0.135,0.525,11
0,35.57,9.249,0.223,0.237,26
0,38.637,8.187,0.188,0.297,17
0,30.254,5.935,0.164,0.429,15
0,35.235,8.775,0.224,0.264,23
1,465.907,37.871,0.027,0.919,16
0,165.157,16.233,0.053,0.564,19
0,22.018,4.436,0.176,0.313,15
0,23.582,4.443,0.172,0.403,11
1,28.205,5.166,0.155,0.322,14
1,480.032,14.663,0.007,0.975,8
1,138.237,12.051,0.056,0.717,12
0,25.628,6.325,0.232,0.331,13
1,200.673,10.366,0.015,0.979,3
1,102.16,15.655,0.117,0.508,12
0,21.35,4.931,0.209,0.314,20
1,596.708,29.933,0.01,0.969,11
1,50.077,12.293,0.227,0.321,21
1,61.78,12.207,0.174,0.382,18
1,445.177,50.33,0.079,0.479,28
0,38.146,7.738,0.186,0.305,20
0,40.397,10.544,0.239,0.37,16
0,23.334,5.575,0.213,0.268,16
0,34.891,7.783,0.193,0.261,26
0,28.469,5.615,0.179,0.433,12
1,125.113,11.233,0.04,0.892,9
0,52.866,9.757,0.159,0.333,17
0,20.304,3.463,0.146,0.334,11
0,24.777,5.938,0.226,0.279,22
0,130.446,19.795,0.109,0.374,27
0,84.984,16.792,0.173,0.271,23
1,52.906,8.644,0.117,0.492,16
0,28.472,6.261,0.192,0.29,23
0,23.332,5.397,0.215,0.239,26
0,28.579,5.933,0.183,0.398,15
0,21.294,5.232,0.227,0.294,15
0,21.793,5.033,0.209,0.33,16
0,20.43,4.316,0.198,0.393,16
0,31.882,7.611,0.201,0.284,19
0,22.499,5.709,0.23,0.28,18
0,20.597,4.848,0.219,0.399,10
1,31.948,4.906,0.129,0.454,12
1,58.851,13.164,0.177,0.28,24
0,24.607,6.097,0.233,0.226,23
1,543.578,36.591,0.024,0.883,17
0,21.661,5.735,0.245,0.252,22
1,29.421,5.116,0.151,0.585,8
1,75.248,9.941,0.093,0.465,9
1,116.261,15.075,0.094,0.632,15
0,23.368,4.755,0.176,0.291,16
0,22.588,5.451,0.227,0.275,21
1,150.586,27.927,0.172,0.322,17
0,20.164,4.232,0.18,0.307,16
1,167.005,20.405,0.067,0.811,16
0,39.574,8.309,0.176,0.249,27
1,251.374,13.033,0.013,0.948,9
0,42.072,10.357,0.223,0.241,26
0,29.573,3.175,0.08,0.488,6
0,24.166,5.701,0.218,0.246,25
1,84.121,9.932,0.071,0.84,11
1,232.626,16.595,0.03,0.895,14
1,200.641,18.139,0.035,0.895,11
1,35.391,2.935,0.038,0.888,8
0,21.492,3.56,0.14,0.408,11
1,94.989,10.395,0.068,0.605,16
0,31.173,5.568,0.144,0.284,18
0,21.242,5.23,0.224,0.275,19
1,31.46,4.382,0.116,0.467,10
0,24.381,5.752,0.218,0.495,13
1,54.174,11.454,0.184,0.471,17
0,28.449,6.237,0.201,0.33,15
0,22.74,5.123,0.206,0.296,20
0,30.785,7.919,0.236,0.238,24
1,55.589,6.429,0.073,0.677,11
1,81.556,10.594,0.105,0.371,16
0,21.641,5.388,0.228,0.243,23
1,187.998,19.26,0.07,0.509,14
1,344.622,24.465,0.023,0.648,17
0,23.794,6.068,0.241,0.277,19
0,30.843,7.93,0.238,0.411,13
0,22.28,5.942,0.248,0.287,22
1,48.941,7.371,0.12,0.304,19
0,23.314,5.473,0.212,0.362,14
1,373.275,23.758,0.023,0.713,10
0,24.411,6.292,0.244,0.254,23
0,58.421,13.185,0.202,0.27,27
0,21.418,5.87,0.259,0.248,20
1,193.643,18.217,0.061,0.507,11
0,31.028,5.522,0.147,0.326,17
0,40.568,10.751,0.243,0.257,29
1,97.795,18.597,0.136,0.47,31
0,27.366,6.151,0.197,0.327,15
1,186.425,16.972,0.061,0.647,14
0,21.427,5.147,0.214,0.234,24
0,31.625,6.79,0.184,0.351,19
1,60.776,10.718,0.152,0.265,29
0,26.133,5.274,0.167,0.314,17
0,56.943,12.905,0.195,0.263,22
0,22.104,4.764,0.205,0.237,26
1,476.661,16.53,0.01,0.93,7
1,109.131,15.503,0.106,0.318,21
0,20.167,5.135,0.24,0.293,18
1,270.955,24.278,0.05,0.615,17
0,20.154,4.124,0.181,0.299,18
0,22.499,5.09,0.201,0.289,21
0,23.835,5.595,0.207,0.47,12
0,27.837,6.751,0.223,0.28,23
1,151.477,10.255,0.048,0.628,7
1,37.228,5.884,0.109,0.425,12
1,317.812,23.188,0.043,0.75,19
0,36.413,8.909,0.225,0.228,25
1,270.807,34.414,0.094,0.398,31
1,88.011,15.201,0.135,0.308,22
1,152.345,14.708,0.053,0.667,9
1,467.044,19.143,0.01,0.956,5
1,39.88,7.77,0.174,0.277,23
0,30.596,6.471,0.186,0.285,20
0,49.757,10.207,0.185,0.256,23
0,24.156,4.622,0.167,0.241,23
1,57.542,10.71,0.149,0.5,19
1,21.01,3.304,0.122,0.637,9
0,31.374,6.24,0.187,0.334,17
0,39.88,9.422,0.208,0.334,20
1,234.527,16.491,0.018,0.94,9
1,243.326,15.243,0.015,0.946,9
1,214.683,20.465,0.036,0.859,17
1,403.488,22.341,0.016,0.946,10
0,41.2,7.977,0.168,0.262,22
0,21.572,4.38,0.183,0.395,15
0,38.666,10.616,0.257,0.216,28
0,22.558,5.008,0.198,0.272,16
1,85.186,19.682,0.209,0.294,26
0,20.642,5.597,0.25,0.223,26
1,116.739,21.906,0.159,0.66,19
0,21.025,4.503,0.188,0.306,18
1,200.735,12.648,0.026,0.921,8
0,33.642,7.819,0.199,0.268,22
1,219.866,21.992,0.049,0.856,18
1,121.973,14.475,0.096,0.424,12
0,20.43,3.89,0.169,0.303,14
0,27.831,5.572,0.184,0.368,15
1,292.611,18.821,0.02,0.954,9
1,103.499,14.539,0.099,0.548,17
0,39.636,8.327,0.187,0.429,9
0,20.315,4.524,0.2,0.281,23
0,27.252,5.497,0.152,0.428,9
0,32.075,7.413,0.209,0.243,25
0,35.712,7.066,0.164,0.269,21
1,89.66,13.98,0.113,0.37,16
1,86.96,14.148,0.142,0.283,22
0,28.19,6.382,0.207,0.246,22
0,32.661,7.013,0.201,0.275,20
1,25.029,4.747,0.176,0.378,11
1,145.389,16.228,0.073,0.815,15
1,23.516,4.803,0.169,0.271,23
1,365.105,15.714,0.016,0.923,10
1,172.884,16.781,0.043,0.906,12
1,371.099,34.725,0.036,0.75,18
1,25.796,4.662,0.155,0.334,14
0,33.337,8.127,0.217,0.257,20
0,31.849,7.378,0.203,0.332,22
1,598.534,37.245,0.018,0.969,10
0,28.67,7.198,0.23,0.216,28
1,103.221,10.449,0.074,0.476,11
1,46.841,8.384,0.15,0.247,22
0,20.969,4.674,0.206,0.294,20
1,421.878,17.159,0.009,0.979,7
1,364.133,24.819,0.023,0.945,13
1,235.56,17.447,0.032,0.929,6
0,47.082,10.862,0.212,0.295,24
0,21.925,4.82,0.199,0.353,12
1,60.379,7.749,0.104,0.404,14
0,37.978,7.91,0.185,0.277,26
0,20.347,3.974,0.182,0.251,22
0,30.055,7.261,0.219,0.263,25
0,21.802,4.682,0.194,0.283,18
0,45.325,10.311,0.208,0.255,25
0,24.844,2.823,0.081,0.448,8
1,712.997,34.353,0.012,0.942,12
0,283.85,37.219,0.111,0.423,18
1,159.156,13.627,0.031,0.923,10
0,33.607,6.086,0.168,0.383,11
1,21.109,5.285,0.235,0.299,18
0,20.179,4.93,0.225,0.252,20
0,65.743,10.104,0.101,0.685,19
0,36.32,7.394,0.186,0.262,18
1,235.608,20.12,0.063,0.363,12
0,40.476,8.783,0.192,0.359,19
0,20.254,4.804,0.21,0.29,15
0,21.681,4.427,0.179,0.262,23
1,289.547,17.053,0.018,0.942,10
0,21.098,5.813,0.26,0.23,27
1,299.018,16.404,0.016,0.947,11
1,229.881,21.373,0.056,0.721,16
1,244.633,27.193,0.074,0.44,24
1,82.201,6.873,0.035,0.856,8
1,205.104,16.336,0.04,0.804,11
0,24.157,5.53,0.193,0.248,23
0,25.932,6.045,0.203,0.28,19
1,292.808,15.854,0.013,0.956,7
1,43.742,4.626,0.078,0.494,8
0,25.883,4.797,0.164,0.453,11
1,288.61,38.036,0.094,0.44,26
0,21.077,5.287,0.227,0.32,17
0,20.38,2.909,0.115,0.453,10
1,114.868,8.85,0.033,0.9,11
1,267.856,27.301,0.037,0.853,21
1,153.157,14.034,0.042,0.875,12
1,770.335,36.277,0.011,0.956,15
1,130.175,18.572,0.093,0.718,14
1,114.493,18.046,0.133,0.417,21
1,655.623,42.665,0.022,0.821,15
1,230.105,24.538,0.068,0.477,24
0,20.134,5.09,0.235,0.249,21
1,181.885,5.498,0.013,0.686,6
1,341.35,12.567,0.016,0.808,11
1,131.318,17.828,0.092,0.407,27
0,28.456,7.155,0.225,0.231,24
1,33.9,4.499,0.099,0.478,11
1,223.615,21.693,0.057,0.49,15
0,26.789,7.044,0.235,0.293,15
0,20.574,4.248,0.189,0.323,15
0,22.35,4.509,0.183,0.293,14
1,166.103,20.622,0.091,0.447,21
0,33.419,7.965,0.209,0.206,31
0,21.902,4.881,0.209,0.272,17
1,153.608,9.633,0.021,0.919,10
0,23.139,4.969,0.193,0.327,12
0,28.245,6.947,0.223,0.242,24
0,21.113,4.999,0.208,0.304,16
1,136.156,25.405,0.141,0.397,29
1,302.233,31.326,0.068,0.658,27
0,27.193,3.533,0.075,0.665,10
0,38.281,9.251,0.217,0.268,26
0,22.664,4.469,0.169,0.258,20
0,40.986,8.306,0.183,0.268,21
0,20.111,4.238,0.197,0.288,15
0,23.899,5.081,0.192,0.328,17
0,29.46,6.047,0.191,0.314,18
0,22.171,5.56,0.227,0.283,17
1,24.638,4.422,0.153,0.343,15
0,21.722,5.774,0.247,0.245,21
1,87.718,11.776,0.105,0.463,13
1,39.174,5.063,0.092,0.587,15
1,294.19,18.322,0.022,0.91,8
0,24.608,5.845,0.218,0.248,24
0,32.32,7.241,0.203,0.254,21
0,34.278,6.241,0.159,0.311,20
0,24.935,5.019,0.179,0.533,11
1,342.61,17.88,0.012,0.944,9
0,21.385,4.085,0.151,0.399,11
0,34.035,8.154,0.23,0.259,28
1,24.644,4.558,0.16,0.383,11
0,86.842,16.443,0.163,0.472,20
0,23.181,5.361,0.215,0.301,19
1,274.219,29.13,0.06,0.639,20
0,23.864,5.177,0.199,0.287,16
1,35.887,8.932,0.22,0.236,24
1,49.073,10.186,0.165,0.258,27
1,106.641,14.748,0.102,0.445,21
0,27.993,5.626,0.187,0.281,23
1,41.905,8.971,0.192,0.298,17
1,21.558,4.656,0.183,0.298,22
0,27.211,6.016,0.203,0.227,28
1,299.081,25.358,0.035,0.891,16
1,20.671,2.608,0.083,0.658,7
0,66.004,13.373,0.18,0.302,26
1,140.268,8.433,0.022,0.912,6
0,42.883,10.112,0.218,0.227,29
0,20.49,4.541,0.201,0.285,16
0,68.189,14.226,0.175,0.255,29
1,63.176,7.935,0.099,0.456,16
0,27.243,6.689,0.224,0.229,23
0,21.702,4.598,0.19,0.267,17
0,24.216,6.616,0.251,0.257,22
1,27.292,6.321,0.211,0.291,18
1,63.451,9.36,0.087,0.686,18
0,21.085,4.222,0.17,0.276,18
1,188.533,11.507,0.016,0.951,9
0,23.754,6.453,0.256,0.221,26
0,24.888,5.342,0.199,0.284,20
1,150.707,21.726,0.125,0.327,26
0,21.726,4.691,0.188,0.299,16
0,31.221,5.646,0.149,0.331,15
0,20.891,4.309,0.174,0.294,16
0,32.313,5.67,0.154,0.299,16
1,78.383,12.875,0.132,0.395,24
0,27.084,7.04,0.234,0.279,19
1,83.875,12.335,0.1,0.645,15
0,25.606,5.753,0.194,0.308,15
0,29.669,7.283,0.222,0.25,23
1,339.533,17.371,0.017,0.93,8
1,93.986,14.151,0.109,0.344,20
1,47.592,4.924,0.064,0.561,7
0,20.631,4.517,0.196,0.393,15
0,20.752,4.296,0.195,0.371,9
0,23.038,4.682,0.181,0.349,14
1,156.556,15.076,0.057,0.591,19
0,69.508,10.555,0.124,0.396,22
1,600.28,21.643,0.007,0.965,7
1,38.514,7.367,0.139,0.525,21
0,22.15,5.783,0.241,0.267,19
1,372.264,22.781,0.02,0.941,7
1,147.602,21.847,0.109,0.358,22
1,53.849,6.534,0.09,0.52,11
0,26.069,6.209,0.222,0.29,18
1,665.464,15.524,0.004,0.968,6
1,54.253,7.051,0.101,0.433,14
0,21.101,5.458,0.239,0.217,33
1,118.066,17.54,0.091,0.639,15
0,26.414,6.299,0.213,0.259,22
0,223.701,13.839,0.019,0.946,10
1,717.023,47.927,0.021,0.934,15
1,517.41,13.923,0.008,0.959,7
1,164.306,14.581,0.04,0.862,15
0,28.792,6.919,0.224,0.23,27
0,26.134,6.271,0.208,0.253,27
1,261.24,8.842,0.008,0.961,5
1,113.848,10.232,0.051,0.842,11
1,138.062,17.646,0.067,0.531,20
1,105.072,10.256,0.048,0.862,8
1,188.93,19.947,0.05,0.835,19
1,37.171,5.494,0.111,0.388,17
1,628.69,51.017,0.03,0.92,15
1,128.96,13.215,0.051,0.838,13
1,116.074,21.545,0.159,0.423,25
0,29.684,5.771,0.18,0.29,17
1,64.107,8.325,0.077,0.622,8
1,549.259,35.672,0.016,0.88,11
1,594.061,31.958,0.014,0.951,12
0,45.403,6.044,0.098,0.422,14
1,69.456,7.117,0.08,0.454,13
1,56.516,9.861,0.116,0.451,21
1,138.843,16.149,0.068,0.527,14
1,221.316,30.731,0.099,0.797,20
1,26.928,4.385,0.12,0.398,12
0,28.293,5.748,0.168,0.363,17
1,121.731,12.909,0.043,0.861,10
1,45.406,6.44,0.104,0.425,15
0,21.241,4.687,0.199,0.276,17
0,20.458,3.791,0.172,0.346,14
0,29.183,6.493,0.205,0.217,26
1,174.894,17.111,0.046,0.669,18
1,195.754,12.871,0.023,0.941,8
1,159.497,10.081,0.021,0.944,8
0,25.324,5.542,0.2,0.332,23
0,43.774,11.707,0.242,0.249,24
0,92.188,13.182,0.097,0.574,20
0,20.674,4.725,0.203,0.244,21
0,21.944,4.499,0.184,0.278,20
1,92.28,11.201,0.096,0.339,22
1,104.317,13.001,0.106,0.397,14
0,30.265,5.913,0.168,0.247,25
1,323.94,22.382,0.023,0.91,12
0,25.955,6.235,0.225,0.292,17
1,73.975,9.04,0.073,0.462,12
1,219.711,18.15,0.034,0.882,12
1,106.17,10.128,0.062,0.619,9
0,39.127,8.004,0.186,0.262,21
1,670.023,43.727,0.022,0.933,22
1,53.925,10.121,0.154,0.276,22
0,24.444,6.61,0.249,0.2,31
1,107.392,5.482,0.016,0.886,8
1,27.736,5.21,0.144,0.345,17
0,26.83,5.896,0.196,0.269,21
1,78.571,10.734,0.095,0.673,13
0,23.92,6.228,0.237,0.236,28
0,26.07,5.764,0.199,0.3,14
1,86.026,10.809,0.072,0.513,11
1,68.592,10.841,0.119,0.408,20
0,21.4,4.242,0.181,0.273,21
0,33.861,8.209,0.224,0.239,23
0,21.75,4.369,0.149,0.561,15
0,39.498,8.495,0.189,0.265,23
0,20.826,3.875,0.157,0.343,21
0,23.924,4.818,0.183,0.265,22
1,217.361,8.176,0.006,0.967,4
0,34.417,7.005,0.178,0.28,21
0,22.408,5.603,0.234,0.244,25
1,134.482,10.773,0.032,0.848,7
1,119.173,7.354,0.022,0.921,7
1,91.555,9.34,0.065,0.537,16
0,27.518,5.278,0.175,0.304,12
0,21.962,4.045,0.153,0.338,12
1,140.168,13.384,0.058,0.581,13
1,304.49,17.605,0.02,0.919,11
0,28.177,6.592,0.211,0.279,21
0,22.997,4.502,0.174,0.371,11
0,23.34,4.423,0.159,0.265,23
1,752.659,51.66,0.038,0.846,12
1,229.132,14.714,0.021,0.968,5
1,419.697,28.636,0.023,0.666,13
1,173.765,17.465,0.062,0.48,17
1,658.057,28.607,0.009,0.738,11
0,24.361,5.635,0.194,0.282,22
0,24.229,5.143,0.193,0.24,21
1,125.237,22.222,0.122,0.577,19
0,31.734,7.503,0.213,0.281,19
0,22.819,5.951,0.235,0.261,17
0,30.444,6.376,0.184,0.323,22
1,170.035,10.339,0.022,0.906,7
0,40.975,7.811,0.139,0.494,12
0,23.21,5.389,0.2,0.256,21
0,33.079,5.233,0.116,0.442,13
0,22.026,5.053,0.214,0.269,19
0,21.315,4.77,0.212,0.476,15
0,21.968,5.301,0.224,0.273,16
0,26.409,2.746,0.076,0.654,8
1,221.079,16.491,0.022,0.947,10
1,285.095,19.888,0.025,0.92,12
0,21.23,3.645,0.143,0.329,15
1,91.685,4.501,0.018,0.938,3
0,21.726,4.862,0.2,0.32,17
1,127.424,14.457,0.077,0.66,8
0,27.602,6.688,0.22,0.272,22
1,455.753,41.733,0.064,0.662,17
1,472.389,21.952,0.013,0.932,14
0,21.375,4.747,0.194,0.28,16
0,20.262,4.155,0.182,0.292,16
1,72.556,12.05,0.12,0.717,17
0,41.474,9.628,0.206,0.282,21
1,20.034,3.14,0.131,0.41,11
1,411.245,19.95,0.016,0.94,13
1,195.585,31.248,0.13,0.381,22
0,22.334,4.583,0.188,0.283,15
0,42.907,10.768,0.229,0.237,25
1,335.224,45.147,0.079,0.795,15
1,549.392,33.624,0.014,0.966,8
0,20.748,4.637,0.21,0.292,14
0,23.007,4.146,0.15,0.412,10
0,35.438,8.283,0.214,0.246,26
1,120.972,19.32,0.104,0.688,16
1,300.638,29.223,0.065,0.664,20
0,25.837,5.912,0.213,0.265,21
0,20.372,5.154,0.233,0.308,17
0,36.148,8.096,0.193,0.256,24
1,325.268,20.187,0.021,0.942,11
1,74.33,14.875,0.179,0.269,25
1,32.769,4.668,0.111,0.398,12
0,26.724,6.948,0.236,0.278,20
0,25.471,4.957,0.157,0.429,12
1,192.485,9.256,0.019,0.928,8
0,22.903,5.109,0.197,0.286,19
1,109.313,13.825,0.077,0.822,12
1,98.643,14.292,0.123,0.26,26
1,153.793,17.938,0.06,0.771,22
0,21.114,4.553,0.185,0.3,14
1,92.529,11.013,0.092,0.427,15
0,22.96,5.597,0.225,0.27,23
0,27.669,6.588,0.218,0.234,21
1,188.681,17.2,0.029,0.91,7
0,20.446,4.944,0.217,0.223,31
1,380.759,37.388,0.039,0.858,22
1,254.361,21.14,0.03,0.889,16
0,20.776,4.584,0.201,0.422,11
0,39.253,9.752,0.221,0.238,25
1,32.659,3.891,0.091,0.463,7
0,39.479,10.569,0.25,0.292,28
1,71.462,8.68,0.076,0.806,9
0,25.905,5.495,0.195,0.256,20
1,132.557,12.709,0.042,0.89,11
0,81.108,19.43,0.219,0.249,31
0,26.024,5.535,0.194,0.285,17
0,24.605,5.748,0.218,0.286,17
1,46.511,6.725,0.108,0.345,13
0,42.865,8.144,0.17,0.398,20
0,27.888,7.307,0.239,0.221,25
1,229.509,20.535,0.058,0.619,9
0,30.564,7.535,0.224,0.237,22
1,36.185,4.494,0.067,0.722,12
1,48.061,9.094,0.177,0.551,14
0,23.343,6.127,0.241,0.254,21
0,21.66,5.338,0.218,0.313,15
1,52.554,9.986,0.159,0.356,16
1,29.912,4.454,0.118,0.392,14
1,332.734,34.606,0.055,0.84,22
0,22.838,5.378,0.224,0.294,17
1,53.783,6.257,0.071,0.514,11
0,24.342,3.944,0.105,0.691,9
1,180.272,8.145,0.015,0.934,6
0,32.38,7.543,0.217,0.342,16
1,24.989,5.621,0.193,0.273,25
1,386.583,13.404,0.007,0.957,7
0,29.37,6.456,0.193,0.282,21
0,20.852,4.154,0.162,0.424,11
1,128.742,9.907,0.034,0.88,9
1,699.039,27.721,0.011,0.972,6
0,26.764,6.825,0.24,0.288,17
0,26.706,5.675,0.193,0.432,13
0,383.045,14.737,0.01,0.964,8
0,32.702,8.122,0.221,0.25,23
0,29.728,6.379,0.193,0.272,20
1,211.567,20.807,0.041,0.866,15
1,42.054,6.27,0.123,0.543,12
1,71.452,13.483,0.134,0.519,21
0,35.624,8.163,0.203,0.247,28
0,30.062,6.921,0.211,0.299,21
1,217.814,13.974,0.023,0.92,7
0,25.617,4.486,0.16,0.3,15
1,407.6,35.002,0.04,0.86,20
0,24.219,5.916,0.221,0.277,26
1,34.078,5.596,0.131,0.407,13
0,26.408,5.414,0.174,0.339,14
0,33.512,7.231,0.2,0.307,18
0,26.52,5.977,0.203,0.257,21
1,422.339,11.977,0.005,0.975,6
0,21.968,5.381,0.221,0.217,26
1,208.666,14.345,0.026,0.937,9
1,334.49,27.844,0.033,0.898,17
0,23.477,5.027,0.177,0.418,13
0,29.132,5.87,0.177,0.343,15
1,57.972,7.102,0.097,0.468,8
1,582.741,31.811,0.015,0.95,10
1,69.703,9.588,0.109,0.389,19
1,171.912,18.138,0.087,0.365,15
0,27.295,6.361,0.216,0.342,18
0,35.546,8.56,0.216,0.272,21
0,22.179,5.014,0.208,0.327,24
1,71.746,9.918,0.092,0.467,20
0,26.728,6.536,0.223,0.23,25
0,53.856,7.872,0.11,0.407,18
0,26.818,6.397,0.217,0.284,22
0,22.302,5.391,0.231,0.304,20
0,26.047,5.863,0.196,0.251,19
1,308.548,21.19,0.027,0.901,12
0,42.59,10.627,0.231,0.216,31
0,35.1,8.393,0.218,0.251,27
0,36.186,7.308,0.16,0.283,22
1,76.248,11.697,0.119,0.347,18
0,23.606,5.401,0.211,0.283,19
0,27.014,6.735,0.216,0.248,25
0,35.729,8.311,0.216,0.294,21
1,242.13,18.341,0.039,0.853,11
1,45.499,8.239,0.146,0.379,19
1,307.954,37.648,0.07,0.808,20
0,34.802,6.843,0.166,0.276,25
1,94.236,10.351,0.077,0.503,13
0,30.501,7.273,0.217,0.213,28
0,21.0,4.855,0.207,0.235,24
1,51.817,2.64,0.018,0.931,4
1,183.346,21.895,0.098,0.483,19
0,32.7,6.62,0.16,0.297,19
0,29.298,5.558,0.165,0.272,20
0,276.933,27.511,0.039,0.67,13
1,45.991,7.449,0.125,0.319,20
0,30.369,7.971,0.246,0.321,20
0,24.822,5.482,0.201,0.331,19
0,271.121,26.8,0.044,0.875,11
0,54.814,13.81,0.232,0.252,25
1,266.958,14.421,0.017,0.946,9
0,21.789,5.083,0.206,0.242,24
0,32.549,5.335,0.145,0.448,10
0,24.613,5.294,0.203,0.309,19
1,232.602,42.707,0.15,0.415,30
0,23.711,5.721,0.212,0.239,22
1,57.982,5.558,0.037,0.869,8
0,23.449,5.002,0.191,0.349,17
1,28.55,5.539,0.176,0.328,12
1,40.358,5.813,0.087,0.789,7
1,524.113,62.2,0.082,0.531,17
1,103.533,19.968,0.143,0.694,19
1,45.804,6.972,0.124,0.368,14
0,20.946,5.251,0.236,0.269,19
0,25.031,5.368,0.191,0.372,15
1,35.987,6.699,0.158,0.259,22
1,77.105,13.777,0.133,0.366,22
1,216.939,14.621,0.04,0.591,11
1,177.077,15.525,0.038,0.886,13
1,342.807,30.954,0.064,0.458,16
0,21.851,5.396,0.227,0.229,23
0,24.128,6.123,0.241,0.28,19
0,22.361,3.851,0.123,0.479,14
1,386.294,31.516,0.027,0.889,11
0,36.502,7.401,0.172,0.287,20
0,28.565,6.676,0.205,0.224,28
1,66.132,10.992,0.125,0.361,20
1,138.87,12.8,0.044,0.913,8
1,40.758,5.149,0.09,0.339,15
0,29.93,5.846,0.167,0.304,19
1,109.76,9.736,0.06,0.489,11
1,112.679,21.157,0.149,0.443,29
1,73.348,10.726,0.109,0.419,17
0,33.566,6.457,0.173,0.24,26
1,183.622,12.476,0.023,0.952,8
0,20.123,4.777,0.215,0.284,17
1,55.525,7.239,0.091,0.433,14
0,145.384,22.916,0.119,0.476,19
0,22.124,5.562,0.234,0.265,19
0,22.408,5.207,0.218,0.25,23
1,123.307,11.974,0.047,0.864,10
1,232.324,29.107,0.096,0.379,27
1,247.939,33.585,0.094,0.427,34
1,21.198,3.477,0.139,0.447,11
1,76.989,7.248,0.068,0.429,10
0,20.307,4.037,0.171,0.282,18
1,224.456,20.457,0.045,0.774,15
1,96.073,6.451,0.026,0.922,7
0,24.225,5.698,0.215,0.341,18
1,47.342,11.193,0.206,0.279,20
0,37.359,7.106,0.175,0.258,25
1,377.922,35.346,0.037,0.896,16
1,189.517,8.529,0.014,0.936,8
0,28.167,6.729,0.217,0.366,16
0,34.283,7.726,0.194,0.228,26
0,27.77,6.932,0.223,0.3,22
1,63.652,9.308,0.081,0.793,12
1,486.052,31.276,0.02,0.923,14
1,27.778,5.295,0.177,0.476,17
0,20.029,4.486,0.194,0.255,21
1,207.965,10.275,0.015,0.95,8
1,78.651,15.77,0.176,0.247,30
1,51.616,8.679,0.144,0.294,23
1,111.901,19.614,0.13,0.4,26
1,105.931,9.557,0.057,0.844,8
0,24.154,5.556,0.195,0.362,21
1,259.028,16.683,0.018,0.935,10
0,21.681,4.981,0.216,0.335,14
1,115.523,16.045,0.129,0.351,18
0,33.596,7.702,0.212,0.232,25
0,29.445,6.817,0.202,0.303,18
0,26.899,5.93,0.197,0.236,23
1,61.356,6.446,0.041,0.876,9
0,27.862,6.477,0.211,0.259,23
0,27.432,6.722,0.219,0.232,23
1,216.626,16.067,0.03,0.885,8
1,34.505,5.377,0.114,0.679,12
0,57.278,7.498,0.1,0.406,14
0,23.635,5.726,0.223,0.229,27
0,20.359,4.521,0.203,0.278,26
1,295.434,10.167,0.008,0.967,5
0,30.948,6.169,0.183,0.323,15
0,30.512,6.689,0.199,0.254,22
0,32.997,7.734,0.212,0.352,23
1,160.133,13.501,0.034,0.925,10
0,20.391,4.651,0.209,0.321,13
0,24.688,4.091,0.143,0.417,14
0,22.366,5.542,0.233,0.273,18
0,21.134,3.903,0.167,0.412,9
1,24.408,5.047,0.192,0.282,16
1,566.966,38.296,0.022,0.911,21
1,77.834,7.834,0.059,0.754,11
1,144.772,19.58,0.116,0.336,28
1,300.257,27.407,0.033,0.829,10
1,123.565,13.742,0.078,0.584,11
0,20.728,4.828,0.215,0.289,17
1,66.25,10.292,0.13,0.376,20
1,27.7,6.696,0.216,0.231,28
0,23.807,4.945,0.187,0.266,18
0,29.901,6.3,0.197,0.352,17
0,21.823,5.726,0.236,0.219,24
0,44.904,9.88,0.195,0.208,32
1,212.347,13.531,0.024,0.915,10
1,54.209,8.603,0.135,0.37,17
0,36.285,6.547,0.144,0.577,13
1,320.74,12.828,0.014,0.967,6
0,25.528,5.364,0.191,0.252,21
0,24.279,5.209,0.197,0.231,24
0,185.943,13.358,0.027,0.876,14
0,198.039,23.471,0.067,0.671,20
1,43.169,7.957,0.153,0.444,16
0,43.01,5.855,0.111,0.37,11
1,145.545,12.044,0.055,0.559,7
0,48.726,9.702,0.176,0.312,18
1,230.222,24.606,0.055,0.809,15
1,45.38,10.446,0.213,0.385,22
1,507.851,12.753,0.004,0.977,4
0,22.955,4.949,0.197,0.296,16
0,40.787,6.26,0.126,0.498,14
1,412.079,32.541,0.033,0.758,18
1,202.828,23.779,0.063,0.775,15
1,29.716,4.289,0.096,0.741,6
0,20.176,4.404,0.194,0.266,21
1,429.791,39.008,0.059,0.661,17
1,152.397,9.821,0.017,0.951,5
1,326.135,13.364,0.009,0.86,7
0,42.09,10.989,0.245,0.293,24
0,26.01,6.414,0.228,0.233,24
0,30.53,7.232,0.222,0.451,12
1,20.953,4.66,0.208,0.283,16
